Date	Sentiment_Daily	News_Volume
2025-07-24	0.2500	1
2025-08-14	0.3330	1
2025-09-15	0.0000	1
2025-10-14	0.0670	1
2025-10-15	0.0000	1
2025-10-23	0.0310	3
2025-10-31	0.1250	1
2025-11-07	0.0000	1
2025-11-12	0.2670	1
2025-11-13	0.0000	1
2025-11-18	0.0000	1
2025-11-19	0.0000	1
2025-12-01	0.0000	1
2025-12-02	0.0000	1
2025-12-09	0.0000	1
2025-12-10	0.0620	1
2025-12-15	0.2500	1
2025-12-16	0.0850	1
2025-12-18	0.0000	1
2026-01-01	0.0000	1
2026-01-06	0.0000	1
2026-01-07	0.0680	1
2026-01-08	0.0000	1
2026-01-09	0.5000	1
2026-01-10	0.1000	1
2026-01-11	0.4000	1
2026-01-12	0.0000	1
2026-01-13	-0.0200	4
2026-01-14	0.0000	1
2026-01-15	0.0000	1
2026-01-16	0.0000	1
2026-01-19	0.0000	1
2026-01-20	0.2000	1
2026-01-21	0.4000	1
2026-01-22	-0.0330	1
2026-01-26	0.0000	1
2026-01-27	0.0000	1
2026-01-28	0.0000	2
2026-01-31	0.0000	1
2026-02-02	-0.5000	1
2026-02-03	0.0000	2
2026-02-05	0.0000	1
2026-02-06	-0.2000	1
2026-02-09	0.1500	1
2026-02-10	0.0000	1
2026-02-12	0.0000	1
2026-02-13	0.0000	2
2026-02-16	-0.0080	5
2026-02-17	0.0371	8
2026-02-18	0.0150	15
2026-02-19	0.0788	19
2026-02-20	0.0606	41
2026-02-21	0.0000	6
2026-02-22	0.0097	10
2026-02-23	0.1049	46
2026-02-24	0.0599	12
2026-02-25	-0.0677	3
2026-02-26	0.2188	10
2026-02-27	-0.0920	1
2026-02-28	0.0000	2
2026-03-01	0.0000	3
2026-03-02	0.0372	52
2026-03-03	0.0148	58
2026-03-04	0.0018	41
2026-03-05	0.0525	46
2026-03-06	0.0502	31
2026-03-07	-0.0775	2
2026-03-08	0.0900	18
2026-03-09	0.0816	37
2026-03-10	-0.0368	6
2026-03-11	0.0885	51
2026-03-12	-0.2250	4
2026-03-13	0.0003	4
2026-03-14	0.0000	6
2026-03-15	0.0251	12
2026-03-16	0.0526	49
2026-03-17	0.0692	5
2026-03-18	0.3000	1
2026-03-19	0.1200	3
2026-03-20	0.0926	38
2026-03-21	-0.0020	4
2026-03-22	0.0790	4
2026-03-23	0.0554	43
2026-03-24	-0.0433	4
2026-03-25	0.0000	1
2026-03-26	0.0028	41
2026-03-27	0.0419	56
2026-03-28	0.1188	5
2026-03-29	0.0970	13
2026-03-30	-0.0150	3
