Metric	Value
52WeekChange	-0.716238
SandP52WeekChange	0.38150132
address1	6 Yitzhak Sadeh Street
allTimeHigh	450.0
allTimeLow	57.5
ask	68.76
askSize	13
averageAnalystRating	1.7 - Buy
averageDailyVolume10Day	1782390
averageDailyVolume3Month	2435909
averageVolume	2435909
averageVolume10days	1782390
beta	1.287
bid	67.98
bidSize	13
bookValue	24.557
city	Tel Aviv
companyOfficers	[{'maxAge': 1, 'name': 'Mr. Eran  Zinman', 'age': 41, 'title': 'Co-Founder, Co-CEO & Director', 'yearBorn': 1984, 'fiscalYear': 2024, 'totalPay': 661000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Roy  Mann', 'age': 45, 'title': 'Co-Founder, Co-CEO & Director', 'yearBorn': 1980, 'fiscalYear': 2024, 'totalPay': 661000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Eliran  Glazer', 'age': 54, 'title': 'Chief Financial Officer', 'yearBorn': 1971, 'fiscalYear': 2024, 'totalPay': 1103000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Daniel  Lereya', 'age': 40, 'title': 'Chief Product & Technology Officer', 'yearBorn': 1985, 'fiscalYear': 2024, 'totalPay': 419000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Byron  Stephen', 'title': 'Director of Investor Relations', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Shiran  Nawi', 'age': 40, 'title': 'Chief People & Legal Officer', 'yearBorn': 1985, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Harris  Beber', 'age': 45, 'title': 'Chief Marketing Officer', 'yearBorn': 1980, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Adi  Dar', 'age': 53, 'title': 'Chief Customer Officer', 'yearBorn': 1972, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Casey  George', 'age': 53, 'title': 'Chief Revenue Officer', 'yearBorn': 1972, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]
compensationAsOfEpochDate	1735603200
corporateActions	[]
country	Israel
cryptoTradeable	False
currency	USD
currentPrice	68.41
currentRatio	2.503
customPriceAlertConfidence	HIGH
dateShortInterest	1774915200
dayHigh	68.46
dayLow	64.0
debtToEquity	13.536
discount_to_intrinsic_value	49.46
displayName	monday.com
earningsCallTimestampEnd	1770643800
earningsCallTimestampStart	1770643800
earningsGrowth	2.331
earningsQuarterlyGrowth	2.334
earningsTimestamp	1770643800
earningsTimestampEnd	1778502600
earningsTimestampStart	1778502600
ebitda	8217000
ebitdaMargins	0.00667
enterpriseToEbitda	219.432
enterpriseToRevenue	1.464
enterpriseValue	1803069184
epsCurrentYear	4.05211
epsForward	5.03114
epsTrailingTwelveMonths	2.24
eps_normalized_growth	0.9048371864897198
esgPopulated	False
exchange	NMS
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	72.7431
fiftyDayAverageChange	-4.3330994
fiftyDayAverageChangePercent	-0.05956715
fiftyTwoWeekChangePercent	-71.6238
fiftyTwoWeekHigh	316.98
fiftyTwoWeekHighChange	-248.57
fiftyTwoWeekHighChangePercent	-0.78418195
fiftyTwoWeekLow	57.5
fiftyTwoWeekLowChange	10.910004
fiftyTwoWeekLowChangePercent	0.1897392
fiftyTwoWeekRange	57.5 - 316.98
financialCurrency	USD
firstTradeDateMilliseconds	1623331800000
floatShares	41516342
forwardEps	5.03114
forwardPE	13.597317
freeCashflow	255467504
fullExchangeName	NasdaqGS
fullTimeEmployees	3155
gmtOffSetMilliseconds	-14400000
graham_intrinsic_value	135.35
grossMargins	0.89195997
grossProfits	1098898048
hasPrePostMarketData	True
heldPercentInsiders	0.13171
heldPercentInstitutions	0.74231005
impliedSharesOutstanding	51551463
industry	Software - Application
industryDisp	Software - Application
industryKey	software-application
ipoExpectedDate	2021-06-10
isEarningsDateEstimate	True
language	en-US
lastFiscalYearEnd	1767139200
longBusinessSummary	monday.com Ltd., together with its subsidiaries, develops software applications in the United States, Europe, the Middle East, Africa, the United Kingdom, and internationally. The company provides Work Operating System (Work OS), a cloud-based visual work OS that consists of modular building blocks used and assembled to create software applications and work management tools. Its products include monday work management that manages workflows, projects, and portfolios for team collaboration and productivity; monday CRM, which tracks and manages various sales cycle; monday dev that builds agile product and software development workflows; monday service, which creates seamless connection between service desks and their data; WorkCanvas, a digital whiteboard; and WorkForms, which allows users to create personalized forms or surveys and gain organizational insights. The company serves organizations, educational or government institution, and distinct business unit of an organization. The company was formerly known as DaPulse Labs Ltd. and changed its name to monday.com Ltd. in December 2017. monday.com Ltd. was incorporated in 2012 and is headquartered in Tel Aviv-Yafo, Israel.
longName	monday.com Ltd.
market	us_market
marketCap	3526635776
marketState	POST
maxAge	86400
messageBoardId	finmb_214992529
mostRecentQuarter	1767139200
netIncomeToCommon	118742000
nextFiscalYearEnd	1798675200
nonDilutedMarketCap	3322383780
numberOfAnalystOpinions	25
open	64.24
operatingCashflow	333644000
operatingMargins	0.00714
payoutRatio	0.0
pegRatio	0.28
phone	972 5 5939 7720
postMarketChange	0.33999634
postMarketChangePercent	0.49699798
postMarketPrice	68.75
postMarketTime	1776726816
previousClose	64.99
priceEpsCurrentYear	16.882563
priceHint	2
priceToBook	2.785764
priceToSalesTrailing12Months	2.862536
profitMargins	0.096379995
quickRatio	2.39
quoteSourceName	Nasdaq Real Time Price
quoteType	EQUITY
recommendationKey	buy
recommendationMean	1.65385
region	US
regularMarketChange	3.4200058
regularMarketChangePercent	5.2623568
regularMarketDayHigh	68.46
regularMarketDayLow	64.0
regularMarketDayRange	64.0 - 68.46
regularMarketOpen	64.24
regularMarketPreviousClose	64.99
regularMarketPrice	68.41
regularMarketTime	1776715201
regularMarketVolume	1619982
returnOnAssets	-0.00058
returnOnEquity	0.10429
revenueGrowth	0.246
revenuePerShare	23.948
sector	Technology
sectorDisp	Technology
sectorKey	technology
sharesOutstanding	51160822
sharesPercentSharesOut	0.1185
sharesShort	6063399
sharesShortPreviousMonthDate	1772150400
sharesShortPriorMonth	5715739
shortName	monday.com Ltd.
shortPercentOfFloat	0.1368
shortRatio	4.03
sourceInterval	15
symbol	MNDY
targetHighPrice	310.0
targetLowPrice	75.0
targetMeanPrice	124.64
targetMedianPrice	115.0
totalCash	1665457024
totalCashPerShare	32.802
totalDebt	168767008
totalRevenue	1231997056
tradeable	False
trailingAnnualDividendRate	0.0
trailingAnnualDividendYield	0.0
trailingEps	2.24
trailingPE	30.54018
trailingPegRatio	0.2834
triggerable	True
twoHundredDayAverage	159.21675
twoHundredDayAverageChange	-90.80675
twoHundredDayAverageChangePercent	-0.57033414
typeDisp	Equity
volume	1619982
website	https://www.monday.com
zip	6777506
