Metric	Value
allTimeHigh	15.78
allTimeLow	1.432
ask	3.001
averageDailyVolume10Day	160332
averageDailyVolume3Month	195450
averageVolume	195450
averageVolume10days	160332
bid	2.962
contractSymbol	False
corporateActions	[]
cryptoTradeable	False
currency	USD
customPriceAlertConfidence	NONE
dayHigh	3.076
dayLow	2.911
esgPopulated	False
exchange	NYM
exchangeDataDelayedBy	10
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EST
expireDate	1774569600
expireIsoDate	2026-03-27T00:00:00Z
fiftyDayAverage	3.8882
fiftyDayAverageChange	-0.9042001
fiftyDayAverageChangePercent	-0.23254979
fiftyTwoWeekChangePercent	-23.710567
fiftyTwoWeekHigh	7.827
fiftyTwoWeekHighChange	-4.8430004
fiftyTwoWeekHighChangePercent	-0.61875564
fiftyTwoWeekLow	2.622
fiftyTwoWeekLowChange	0.362
fiftyTwoWeekLowChangePercent	0.13806255
fiftyTwoWeekRange	2.622 - 7.827
firstTradeDateMilliseconds	967608000000
fullExchangeName	NY Mercantile
gmtOffSetMilliseconds	-18000000
hasPrePostMarketData	False
headSymbolAsString	NG=F
language	en-US
market	us24_market
marketState	REGULAR
maxAge	86400
open	2.919
openInterest	208543
previousClose	2.984
priceHint	4
quoteSourceName	Delayed Quote
quoteType	FUTURE
region	US
regularMarketChange	0.03799987
regularMarketChangePercent	1.28988
regularMarketDayHigh	3.076
regularMarketDayLow	2.911
regularMarketDayRange	2.911 - 3.076
regularMarketOpen	2.919
regularMarketPreviousClose	2.984
regularMarketPrice	2.984
regularMarketTime	1771624799
regularMarketVolume	123171
shortName	Natural Gas Apr 26
sourceInterval	30
symbol	NG=F
tradeable	False
trailingPegRatio	None
triggerable	False
twoHundredDayAverage	3.602805
twoHundredDayAverageChange	-0.61880493
twoHundredDayAverageChangePercent	-0.17175643
typeDisp	Futures
underlyingExchangeSymbol	NGJ26.NYM
underlyingSymbol	NGJ26.NYM
volume	123171
