Date	Shares	Amount	BuyFlag
1994-06-01	685.0	39593.0	1
1994-09-01	1353.0	39927.03	1
1994-12-01	1509.0	40893.9	1
1995-03-01	1581.0	41295.72	1
1995-06-01	1462.0	42851.22	1
1995-09-01	1388.0	43291.72	1
1995-12-01	1573.0	44767.58	1
1996-03-01	1438.0	45311.380000000005	1
1996-06-03	1259.0	45802.420000000006	1
1996-09-03	1425.0	47310.00000000001	1
1996-12-02	1461.0	47876.97	1
1997-03-03	1463.0	48425.3	1
1997-06-02	1340.0	50209.8	1
1997-09-02	1166.0	50779.3	1
1997-12-01	1158.0	51264.66	1
1998-03-02	914.0	51723.26	1
1998-06-01	986.0	52149.54	1
1998-09-01	1171.0	52531.06	1
1998-12-01	977.0	54672.92	1
1999-03-01	938.0	55098.12	1
1999-06-01	968.0	55543.84	1
1999-09-01	1076.0	55984.28	1
1999-12-01	1149.0	58323.24	1
2000-03-01	1414.0	58893.1	1
2000-06-01	1240.0	59582.0	1
2000-09-15	2314.0	60187.14000000001	1
2000-12-01	2603.0	62081.55	1
2001-03-01	2213.0	62871.33	1
2001-03-06	89132.0	2550066.52	0
2001-04-02	89131.0	2475167.87	0
2001-05-01	89131.0	2564298.87	0
2003-08-06	15000.0	159000.0	0
2003-08-11	67.0	717.57	0
2003-08-11	67.0	716.23	1
2003-09-02	2985.0	34894.65	1
2003-10-07	28684.0	322408.16000000003	0
2003-10-08	57068.0	648038.24	0
2003-12-01	2657.0	35205.25	1
2004-01-09	103159.0	1721723.7100000002	0
2004-01-13	25000.0	405500.0	0
2004-01-27	5000.0	79900.0	0
2004-02-24	3500.0	47425.0	0
2004-03-16	2528.0	33293.76	1
2004-03-19	6000.0	78600.0	1
2004-03-24	87076.0	1127542.66	0
2004-04-22	150000.0	2371500.0	0
2004-04-23	208650.0	3277891.5	0
2004-04-27	52650.0	835555.5	0
2004-04-28	21783.0	340686.12	1
2004-06-07	123206.0	1864106.78	0
2004-06-07	2192.0	33318.4	1
2004-06-23	11875.0	190831.25	0
2004-06-25	24000.0	386400.00000000006	0
2004-06-28	6000.0	93660.0	0
2004-08-18	15840.0	223819.2	0
2004-09-02	2579.0	35951.26	1
2004-09-23	53530.0	740855.2	0
2004-10-05	78230.0	1104607.6	0
2004-11-09	29699.0	418458.91	0
2004-11-10	3641.0	51265.28	0
2004-11-18	8000.0	114960.0	0
2004-12-02	2558.0	36272.44	1
2005-03-04	2669.0	33495.950000000004	1
2005-03-15	50055.0	615676.5	0
2005-03-23	15334.0	168584.2	0
2005-04-11	8500.0	88655.0	0
2005-06-06	12162.0	120647.04	0
2005-08-17	17500.0	174825.0	0
2005-08-23	2520.0	24746.4	0
2006-03-10	14000.0	109760.0	0
2006-03-16	150000.0	1168500.0	0
2006-03-22	9224.0	74714.4	0
2006-09-20	29981.2	232354.3	0
2006-09-22	64223.417	506722.76013	0
2006-09-22	13000.0	102570.0	1
2006-12-04	14384.0	114352.8	0
2007-03-16	9256.0	70160.48	0
2008-08-22	50000.0	223500.0	1
2008-09-17	16000.0	78141.0	0
2008-09-18	1000000.0	5050000.0	0
2009-03-23	7500.0	21300.0	0
2009-03-24	17000.0	47090.0	0
2009-06-08	7491.0	48167.13	0
2009-06-08	7491.0	48092.22	1
2009-12-09	24497.0	217533.36	0
2009-12-10	174661.0	1563215.95	0
2010-01-06	631539.0	7094245.550000001	0
2010-01-07	231092.0	2652936.16	0
2010-04-01	457112.0	5850801.000000001	0
2010-05-04	246660.0	3179447.4000000004	0
2010-05-11	32741.0	399767.61	0
2010-07-26	269728.0	3472118.4	0
2010-08-04	179000.0	2335950.0	0
2010-08-05	3527854.0	45685709.3	0
2010-08-09	93118.0	1209602.82	0
2010-10-04	138217.0	1769498.7800000005	0
2010-10-05	8000.0	104320.0	0
2010-11-04	1001649.0	15728466.16	0
2010-11-05	311959.0	4984385.23	0
2010-11-09	391457.0	6457588.34	0
2010-11-10	37899.0	629167.44	0
2010-11-11	50265.0	832891.05	0
2010-11-16	188121.0	3104971.66	0
2010-11-17	50000.0	840000.0	0
2010-12-03	203162.0	3382647.3	0
2011-01-05	632783.0	11326741.7	0
2011-03-15	55000.0	789800.0	0
2011-05-13	250000.0	3812500.0	0
2011-05-16	130000.0	1979900.0	0
2011-07-05	38000.0	532760.0	0
2011-08-22	15000.0	150750.0	1
2011-09-06	50000.0	503500.0	1
2011-09-12	25000.0	248750.0	1
2011-11-02	3000.0	33536.700000000004	1
2011-11-21	25000.0	247250.0	1
2011-12-09	116299.0	1283940.96	0
2012-02-17	171633.0	2194546.92	0
2012-03-02	93291.0	1186661.52	0
2012-03-09	361059.0	4537067.394	0
2012-03-15	405805.0	5253929.0685	0
2012-03-20	338444.0	4258877.8417	0
2012-06-07	14000.0	148540.0	0
2012-09-21	256667.0	2684736.8200000003	0
2012-09-24	41778.0	430313.4	0
2012-10-03	62839.0	616450.5900000001	0
2012-11-02	87474.0	985849.4748	0
2012-12-04	52000.0	590200.0	0
2012-12-10	10500.0	120435.0	0
2012-12-18	25000.0	289500.0	0
2013-02-05	50433.0	659663.64	0
2013-02-06	69019.0	913604.503	0
2013-02-12	156000.0	2050166.8	0
2013-02-19	21441.0	276588.9	0
2013-03-05	22910.0	296574.70160000003	0
2013-03-11	10000.0	132400.0	0
2013-03-12	277963.0	3676777.3268	0
2013-03-14	8250.0	110568.15	0
2013-03-21	18000.0	239040.0	0
2013-05-06	10000.0	143600.0	0
2013-05-15	49916.0	732766.88	0
2013-05-17	28000.0	419465.2	0
2013-05-21	30000.0	451500.0	0
2013-05-22	105285.0	1601701.704	0
2013-06-04	100000.0	1598880.0	0
2013-06-05	150000.0	2306250.0	0
2013-08-02	738850.0	12834985.330000002	0
2013-08-05	3135048.0	53979642.843600005	0
2013-08-23	176745.0	2901976.1550000003	0
2013-09-09	245989.0	4265722.258	0
2013-09-10	26387.0	463698.751	0
2013-09-11	87512.0	1524739.0784000002	0
2013-10-02	30943.0	530508.4521	0
2013-11-05	2500.0	42642.5	1
2014-02-21	22000.0	336380.0	0
