Metric	Value
52WeekChange	0.1428572
SandP52WeekChange	0.13924158
address1	One American Road
address2	P.O. Box 1899
allTimeHigh	37.300335
allTimeLow	0.638667
ask	11.81
askSize	41900
auditRisk	10
averageAnalystRating	2.8 - Hold
averageDailyVolume10Day	61119400
averageDailyVolume3Month	66048123
averageVolume	66048123
averageVolume10days	61119400
beta	1.665
bid	11.78
bidSize	10600
boardRisk	10
bookValue	9.013
city	Dearborn
