Date	Open	High	Low	Close	Volume
2025-02-12	75.08	75.18	75.01	71.27	232000
2025-02-13	75.09	75.09	75.03	71.29	87800
2025-02-14	75.22	75.22	75.06	71.32	453800
2025-02-18	75.17	75.17	75.07	71.34	480500
2025-02-19	75.11	75.11	75.08	71.35	1193100
2025-02-20	75.13	75.13	75.08	71.35	278800
2025-02-21	75.14	75.23	75.11	71.37	383400
2025-02-24	75.21	75.21	75.12	71.39	361900
2025-02-25	75.15	75.54	75.14	71.4	389900
2025-02-26	75.16	75.17	75.14	71.41	314200
2025-02-27	75.17	75.17	75.16	71.42	279200
2025-02-28	75.19	75.2	75.17	71.44	316700
2025-03-03	75.2	75.2	75.18	71.45	457400
2025-03-04	75.2	75.21	75.19	71.46	352700
2025-03-05	75.21	75.22	75.19	71.46	647300
2025-03-06	75.22	75.23	75.21	71.47	336000
2025-03-07	75.24	75.25	75.24	71.5	202000
2025-03-10	75.26	75.26	75.25	71.51	387100
2025-03-11	75.26	75.26	75.25	71.51	626400
2025-03-12	75.24	75.27	75.24	71.52	911800
2025-03-13	75.27	75.28	75.27	71.52	609800
2025-03-14	75.38	75.4	75.3	71.55	255100
2025-03-17	75.33	75.33	75.31	71.56	346500
2025-03-18	75.32	75.32	75.31	71.56	370600
2025-03-19	75.34	75.35	75.33	71.58	433000
2025-03-20	75.35	75.36	75.33	71.58	531500
2025-03-21	75.37	75.38	75.36	71.6	391800
2025-03-24	75.33	75.38	75.33	71.6	536600
2025-03-25	75.38	75.38	75.37	71.62	262000
2025-03-26	75.39	75.41	75.38	71.63	1224200
2025-03-27	75.41	75.42	75.4	71.64	345000
2025-03-28	75.45	75.45	75.41	71.65	405100
2025-03-31	75.44	75.44	75.42	71.68	528700
2025-04-01	75.22	75.22	75.2	71.67	584800
2025-04-02	75.23	75.23	75.21	71.69	412800
2025-04-03	75.23	75.25	75.22	71.71	635800
2025-04-04	75.28	75.28	75.24	71.71	614700
2025-04-07	75.29	75.3	75.25	71.74	1997600
2025-04-08	75.29	75.29	75.27	71.75	655100
2025-04-09	75.3	75.33	75.27	71.74	856800
2025-04-10	75.29	75.3	75.28	71.75	660400
2025-04-11	75.29	75.33	75.29	71.78	667500
2025-04-14	75.33	75.34	75.32	71.79	704800
2025-04-15	75.35	75.35	75.33	71.8	1069400
2025-04-16	75.36	75.36	75.34	71.8	470900
2025-04-17	75.42	75.42	75.37	71.87	569100
2025-04-21	75.38	75.4	75.36	71.83	1322400
2025-04-22	75.4	75.4	75.38	71.85	535100
2025-04-23	75.4	75.43	75.39	71.85	597400
2025-04-24	75.42	75.42	75.4	71.86	459300
2025-04-25	75.42	75.46	75.42	71.89	449800
2025-04-28	75.47	75.47	75.44	71.91	492300
2025-04-29	75.46	75.47	75.45	71.91	515300
2025-04-30	75.47	75.47	75.45	71.91	416900
2025-05-01	75.26	75.28	75.26	71.93	843100
2025-05-02	75.3	75.3	75.28	71.95	827700
2025-05-05	75.32	75.32	75.29	71.95	916300
2025-05-06	75.32	75.32	75.29	71.95	921600
2025-05-07	75.31	75.32	75.3	71.98	357500
2025-05-08	75.32	75.33	75.31	71.98	458500
