Earnings Date	EPS Estimate	Reported EPS	Surprise(%)
2026-11-18 07:00:00-05:00	8.2		
2026-08-18 05:00:00-04:00	9.84	7.22	-26.6
2026-05-18 05:00:00-04:00	11.43	12.06	5.52
2026-02-26 04:00:00-05:00	9.65	10.62	10.09
2025-11-18 04:00:00-05:00	8.2	11.12	35.54
2025-08-20 05:00:00-04:00	13.33	13.58	1.84
2025-05-21 05:00:00-04:00	13.84	18.54	33.99
2025-02-18 04:00:00-05:00	13.44	19.18	42.72
2024-11-21 04:00:00-05:00	17.9	16.6	-7.28
2024-08-22 05:00:00-04:00	18.69	21.02	12.45
2024-05-16 05:00:00-04:00	15.81	19.91	25.93
2024-02-28 04:00:00-05:00	18.02	21.86	21.31
2023-11-21 04:00:00-05:00	17.04	20.4	19.75
2023-08-22 05:00:00-04:00	16.92	22.55	33.24
2023-05-16 05:00:00-04:00	12.79	16.1	25.86
2023-02-22 04:00:00-05:00	14.09	15.25	8.2
2022-11-22 04:00:00-05:00	15.66	16.87	7.75
2022-08-30 04:00:00-04:00	10.83	15.79	45.8
2022-05-26 04:00:00-04:00	5.58	11.22	101.14
2022-03-01 03:00:00-05:00	9.2	11.6	26.08
2021-11-17 03:00:00-05:00	12.84	14.66	14.19
2021-08-12 05:00:00-04:00	13.32	15.41	15.69
2021-05-18 05:00:00-04:00	10.37	12.38	19.43
2021-02-17 16:00:00-05:00	16.73	20.08	20.06
2020-11-16 16:00:00-05:00	13.08	20.35	55.57
