Metric	Value
52WeekChange	0.008619785
SandP52WeekChange	0.20204377
address1	Baidu Campus
address2	No. 10 Shangdi 10th Street Haidian District
allTimeHigh	354.82
allTimeLow	4.444
ask	110.03
askSize	1
averageAnalystRating	1.6 - Buy
averageDailyVolume10Day	4384170
averageDailyVolume3Month	2587706
averageVolume	2587706
averageVolume10days	4384170
beta	0.59
bid	82.0
bidSize	1
bookValue	119.06119
city	Beijing
companyOfficers	[{'maxAge': 1, 'name': 'Mr. Yanhong  Li', 'age': 56, 'title': 'Co-Founder, Chairman & CEO', 'yearBorn': 1969, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Haijian  He C.F.A.', 'age': 43, 'title': 'Chief Financial Officer', 'yearBorn': 1982, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Dr. Haifeng  Wang Ph.D.', 'age': 53, 'title': 'Chief Technology Officer', 'yearBorn': 1972, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Junjie  He', 'title': 'Senior VP of Human Resources & Administrative Functions', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Juan  Lin', 'title': 'Director of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Zhixiang  Liang', 'age': 51, 'title': 'Senior VP & General Counsel', 'yearBorn': 1974, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Dr. Dou  Shen', 'age': 45, 'title': 'Executive VP & President of Baidu AI Cloud Group', 'yearBorn': 1980, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Rong  Luo', 'age': 43, 'title': 'Executive Vice President of Baidu Mobile Ecosystem Group', 'yearBorn': 1982, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Zhenyu  Li', 'age': 49, 'title': 'Senior Vice President and GM of IDG', 'yearBorn': 1976, 'exercisedValue': 0, 'unexercisedValue': 0}]
corporateActions	[]
country	China
cryptoTradeable	False
currency	USD
currentPrice	95.28
currentRatio	2.327
customPriceAlertConfidence	HIGH
dateShortInterest	1786665600
dayHigh	98.895
dayLow	95.25
debtToEquity	38.258
displayName	Baidu
earningsCallTimestampEnd	1787054400
earningsCallTimestampStart	1787054400
earningsGrowth	-0.717
earningsQuarterlyGrowth	-0.683
earningsTimestamp	1787056200
earningsTimestampEnd	1795005000
earningsTimestampStart	1795005000
ebitda	23396999168
ebitdaMargins	0.18377
enterpriseToEbitda	0.127
enterpriseToRevenue	0.023
enterpriseValue	2963239936
epsCurrentYear	40.09794
epsForward	8.011668
epsTrailingTwelveMonths	-2.33
eps_normalized_growth	-0.8045449636491888
esgPopulated	False
exchange	NMS
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	106.8784
fiftyDayAverageChange	-11.598404
fiftyDayAverageChangePercent	-0.10851962
fiftyTwoWeekChangePercent	0.86197853
fiftyTwoWeekHigh	165.3
fiftyTwoWeekHighChange	-70.020004
fiftyTwoWeekHighChangePercent	-0.4235935
fiftyTwoWeekLow	89.6
fiftyTwoWeekLowChange	5.6800003
fiftyTwoWeekLowChangePercent	0.06339286
fiftyTwoWeekRange	89.6 - 165.3
financialCurrency	CNY
firstTradeDateMilliseconds	1123248600000
floatShares	265122340
forwardEps	8.011668
forwardPE	11.892654
fullExchangeName	NasdaqGS
fullTimeEmployees	33500
fulldayChange	-1.7200012
fulldayChangePercent	-1.7710061
fulldayPrice	95.4
gmtOffSetMilliseconds	-14400000
grossMargins	0.40870997
grossProfits	52034998272
hasPrePostMarketData	True
heldPercentInsiders	0.02782
heldPercentInstitutions	0.2233
impliedSharesOutstanding	339186531
industry	Internet Content & Information
industryDisp	Internet Content & Information
industryKey	internet-content-information
irWebsite	http://ir.baidu.com/phoenix.zhtml?c=188488&p=irol-stockquote
isEarningsDateEstimate	True
language	en-US
lastFiscalYearEnd	1767139200
lastSplitDate	1273622400
lastSplitFactor	10:1
