Metric	Value
allTimeHigh	42.68
allTimeLow	20.46
ask	22.85
askSize	800
averageDailyVolume10Day	1198670
averageDailyVolume3Month	2240703
averageVolume	2240703
averageVolume10days	1198670
bid	22.5
bidSize	200
corporateActions	[]
cryptoTradeable	False
currency	USD
customPriceAlertConfidence	HIGH
dayHigh	23.09
dayLow	22.39
esgPopulated	False
exchange	PCX
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
fiftyDayAverage	24.1616
fiftyDayAverageChange	-1.5515995
fiftyDayAverageChangePercent	-0.06421758
fiftyTwoWeekChangePercent	-9.134233
fiftyTwoWeekHigh	42.68
fiftyTwoWeekHighChange	-20.07
fiftyTwoWeekHighChangePercent	-0.47024366
fiftyTwoWeekLow	20.46
fiftyTwoWeekLowChange	2.1500015
fiftyTwoWeekLowChangePercent	0.10508317
fiftyTwoWeekRange	20.46 - 42.68
firstTradeDateMilliseconds	1774963800000
fullExchangeName	NYSEArca
fulldayChange	-0.269999
fulldayChangePercent	-1.18006
fulldayPrice	22.78
gmtOffSetMilliseconds	-14400000
hasPrePostMarketData	True
language	en-US
longName	Tema Space Innovators ETF
market	us_market
marketState	POST
maxAge	86400
messageBoardId	finmb_1985020536
open	22.9
postMarketChange	0.17000008
postMarketChangePercent	0.75188
postMarketPrice	22.78
postMarketTime	1789509433
previousClose	22.88
priceHint	2
quoteSourceName	Delayed Quote
quoteType	EQUITY
region	US
regularMarketChange	-0.269999
regularMarketChangePercent	-1.18006
regularMarketDayHigh	23.09
regularMarketDayLow	22.39
regularMarketDayRange	22.39 - 23.09
regularMarketOpen	22.9
regularMarketPreviousClose	22.88
regularMarketPrice	22.61
regularMarketTime	1789502400
regularMarketVolume	1090510
shortName	Tema Space Innovators ETF
sourceInterval	15
symbol	NASA
tradeable	False
trailingAnnualDividendRate	0.0
trailingAnnualDividendYield	0.0
trailingPegRatio	None
triggerable	True
twoHundredDayAverage	28.46113
twoHundredDayAverageChange	-5.8511295
twoHundredDayAverageChangePercent	-0.20558317
typeDisp	Equity
volume	1090510
