Metric	Value
52WeekChange	0.4566778
SandP52WeekChange	0.23713183
address1	Sterling Plaza 2
address2	3rd Floor 3545 Factoria Blvd. SE
allTimeHigh	168.21
allTimeLow	0.151042
ask	166.78
askSize	200
auditRisk	8
averageAnalystRating	3.3 - Hold
averageDailyVolume10Day	1605070
averageDailyVolume3Month	1137552
averageVolume	1137552
averageVolume10days	1605070
beta	1.047
bid	166.72
bidSize	100
boardRisk	1
bookValue	17.303
city	Bellevue
