Metric	Value
allTimeHigh	374.7
allTimeLow	29.76
ask	367.6
askSize	320
averageDailyVolume10Day	2894760
averageDailyVolume3Month	3377585
averageVolume	3377585
averageVolume10days	2894760
beta3Year	1.03
bid	367.11
bidSize	280
bookValue	139.506
category	Large Blend
companyOfficers	[]
corporateActions	[]
cryptoTradeable	False
currency	USD
customPriceAlertConfidence	HIGH
dayHigh	369.3376
dayLow	363.95
dividendYield	1.05
epsTrailingTwelveMonths	14.039031
esgPopulated	False
exchange	PCX
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	367.698
fiftyDayAverageChange	0.5119934
fiftyDayAverageChangePercent	0.0013924291
fiftyTwoWeekChangePercent	19.797861
fiftyTwoWeekHigh	374.7
fiftyTwoWeekHighChange	-6.4900208
fiftyTwoWeekHighChangePercent	-0.017320577
fiftyTwoWeekLow	304.4
fiftyTwoWeekLowChange	63.809998
fiftyTwoWeekLowChangePercent	0.20962548
fiftyTwoWeekRange	304.4 - 374.7
financialCurrency	USD
firstTradeDateMilliseconds	992611800000
fiveYearAverageReturn	0.11629599
fullExchangeName	NYSEArca
fundFamily	Vanguard
fundInceptionDate	990662400
gmtOffSetMilliseconds	-14400000
hasPrePostMarketData	True
language	en-US
legalType	Exchange Traded Fund
longBusinessSummary	The fund manager employs an indexing investment approach designed to track the performance of the CRSP U.S. Total Market Index (the “Target Index”), which represents 100% of the investable U.S. stock market, as determined by the index provider. Under normal circumstances, the fund invests at least 80% of its net assets, plus the amount of any borrowings for investment purposes, in the stocks that make up the target index.
longName	Vanguard Morningstar Total Stock Market ETF
market	us_market
marketCap	727108485120
marketState	POSTPOST
maxAge	86400
messageBoardId	finmb_6184536
navPrice	366.14
netAssets	2297940410000.0
netExpenseRatio	0.03
open	367.8
phone	800-523-1036
postMarketChange	-0.7999878
postMarketChangePercent	-0.21726401
postMarketPrice	367.41
postMarketTime	1785542391
previousClose	366.27
priceHint	2
priceToBook	2.6393847
quoteSourceName	Delayed Quote
quoteType	ETF
region	US
regularMarketChange	1.94
regularMarketChangePercent	0.529665
regularMarketDayHigh	369.3376
regularMarketDayLow	363.95
regularMarketDayRange	363.95 - 369.3376
regularMarketOpen	367.8
regularMarketPreviousClose	366.27
regularMarketPrice	368.21
regularMarketTime	1785528000
regularMarketVolume	3187209
sharesOutstanding	743262976
shortName	Vanguard Total Stock Market ETF
sourceInterval	15
symbol	VTI
threeYearAverageReturn	0.18727751
totalAssets	2297940410368
tradeable	False
trailingAnnualDividendRate	2.802
trailingAnnualDividendYield	0.0076500946
trailingPE	26.227592
trailingPegRatio	None
trailingThreeMonthNavReturns	15.65842
trailingThreeMonthReturns	15.65842
triggerable	True
twoHundredDayAverage	345.13126
twoHundredDayAverageChange	23.078735
twoHundredDayAverageChangePercent	0.066869445
typeDisp	ETF
volume	3187209
yield	0.0105
ytdReturn	11.07125
