Metric	Value
52WeekChange	0.16219306
SandP52WeekChange	0.13869953
address1	3855 Ambrosia Street
address2	Suite 301
allTimeHigh	79.5
allTimeLow	0.511
ask	38.5
askSize	5
auditRisk	7
averageAnalystRating	1.4 - Strong Buy
averageDailyVolume10Day	14514080
averageDailyVolume3Month	18487641
averageVolume	18487641
averageVolume10days	14514080
beta	3.832
bid	20.31
bidSize	1
boardRisk	6
bookValue	5.8
city	Castle Rock
