Date	Sentiment_Daily	News_Volume
2025-04-23	0.0000	1
2025-04-29	0.0000	1
2025-05-06	0.8000	1
2025-05-30	-0.4000	1
2025-06-05	0.1250	1
2025-06-09	0.3500	1
2025-06-10	0.0000	1
2025-06-11	0.0000	1
2025-06-14	0.0000	1
2025-06-15	-0.1500	1
2025-06-16	0.0000	1
2025-06-21	0.0000	1
2025-06-26	0.2000	1
2025-07-19	0.1360	1
2025-07-25	-0.4000	1
2025-07-30	0.0000	1
2025-08-11	-0.0940	2
2025-08-21	0.5000	2
2025-08-24	0.0000	1
2025-09-09	0.0000	2
2025-09-13	0.3555	2
2025-09-16	0.0000	1
2025-09-18	0.5000	1
2025-09-22	0.1930	1
2025-09-23	0.0500	2
2025-09-25	-0.0050	2
2025-09-30	0.0000	1
2025-10-02	0.0000	1
2025-10-07	0.0000	1
2025-10-11	0.0000	1
2025-10-12	1.0000	1
2025-10-13	0.0330	1
2025-10-19	0.0680	2
2025-10-26	-0.2500	2
2025-10-27	0.0000	1
2025-10-28	0.0000	1
2025-10-30	0.0000	1
2025-10-31	0.6000	1
2025-11-03	0.1000	1
2025-11-04	-0.2170	1
2025-11-10	0.0000	1
2025-11-13	0.0000	1
2025-11-17	0.3500	1
2025-11-18	0.8000	1
2025-11-23	0.5000	1
2025-11-25	0.0000	1
2025-12-01	0.0000	1
2025-12-05	0.0000	1
2025-12-07	0.3500	2
2025-12-08	0.4500	2
2025-12-10	-0.1000	1
2025-12-15	0.7500	1
2025-12-16	0.1223	3
2025-12-18	0.0000	1
2025-12-31	-0.2160	2
2026-01-05	0.0000	3
2026-01-06	0.0642	8
2026-01-08	0.3667	3
2026-01-09	0.0180	1
2026-01-13	1.0000	1
2026-01-14	0.0833	3
2026-01-15	-0.0500	1
2026-01-16	0.0430	1
2026-01-18	0.0000	1
2026-01-19	0.0000	2
2026-01-20	0.0000	3
2026-01-21	-0.1500	4
2026-01-22	0.0000	1
2026-01-23	0.0000	2
2026-01-28	-0.1000	2
2026-01-30	0.0250	1
2026-02-01	0.0000	1
2026-02-03	-0.1000	1
2026-02-04	0.1667	3
2026-02-05	-0.1594	5
2026-02-06	-0.1250	4
2026-02-07	0.1740	1
2026-02-09	-0.1055	6
2026-02-10	0.1100	3
2026-02-11	0.4000	2
2026-02-12	0.4380	1
2026-02-13	-0.0864	5
2026-02-14	-0.0835	2
2026-02-15	-0.1500	2
2026-02-16	-0.0098	8
2026-02-17	0.0345	15
2026-02-18	0.0691	35
2026-02-19	0.0989	22
2026-02-20	0.0841	19
2026-02-21	0.0796	16
2026-02-22	0.1418	13
2026-02-23	0.0749	18
2026-02-24	0.0932	31
2026-02-25	0.1532	34
2026-02-26	0.0333	26
2026-02-27	0.0510	28
2026-02-28	0.1840	7
2026-03-01	0.0992	4
2026-03-02	0.0913	65
2026-03-03	0.0872	54
2026-03-04	0.0482	33
2026-03-05	0.0675	31
2026-03-06	0.0122	29
2026-03-07	-0.0125	11
2026-03-08	0.0524	14
2026-03-09	0.0735	42
2026-03-10	0.1074	27
2026-03-11	0.1522	43
2026-03-12	0.0618	24
2026-03-13	-0.0072	20
2026-03-14	0.1429	14
2026-03-15	0.0080	11
2026-03-16	0.0966	28
2026-03-17	0.0325	30
2026-03-18	0.1196	28
2026-03-19	0.0378	30
2026-03-20	0.1732	26
2026-03-21	0.2008	14
2026-03-22	0.1498	10
2026-03-23	0.0674	25
2026-03-24	0.1403	33
