	Tax Effect Of Unusual Items	Tax Rate For Calcs	Normalized EBITDA	Total Unusual Items	Total Unusual Items Excluding Goodwill	Net Income From Continuing Operation Net Minority Interest	Reconciled Depreciation	Reconciled Cost Of Revenue	EBITDA	EBIT	Net Interest Income	Interest Expense	Interest Income	Normalized Income	Net Income From Continuing And Discontinued Operation	Total Expenses	Total Operating Income As Reported	Diluted Average Shares	Basic Average Shares	Diluted EPS	Basic EPS	Diluted NI Availto Com Stockholders	Net Income Common Stockholders	Net Income	Net Income Including Noncontrolling Interests	Net Income Continuous Operations	Earnings From Equity Interest Net Of Tax	Tax Provision	Pretax Income	Other Income Expense	Other Non Operating Income Expenses	Special Income Charges	Restructuring And Mergern Acquisition	Net Non Operating Interest Income Expense	Interest Expense Non Operating	Interest Income Non Operating	Operating Income	Operating Expense	Other Operating Expenses	Research And Development	Selling General And Administration	Selling And Marketing Expense	General And Administrative Expense	Other Gand A	Gross Profit	Cost Of Revenue	Total Revenue	Operating Revenue	Ordinary Shares Number	Share Issued	Total Debt	Tangible Book Value	Invested Capital	Working Capital	Net Tangible Assets	Common Stock Equity	Total Capitalization	Total Equity Gross Minority Interest	Stockholders Equity	Gains Losses Not Affecting Retained Earnings	Other Equity Adjustments	Retained Earnings	Additional Paid In Capital	Capital Stock	Common Stock	Total Liabilities Net Minority Interest	Total Non Current Liabilities Net Minority Interest	Other Non Current Liabilities	Non Current Deferred Liabilities	Non Current Deferred Revenue	Long Term Debt And Capital Lease Obligation	Long Term Debt	Current Liabilities	Current Deferred Liabilities	Current Deferred Revenue	Current Debt And Capital Lease Obligation	Current Debt	Other Current Borrowings	Payables And Accrued Expenses	Current Accrued Expenses	Payables	Accounts Payable	Total Assets	Total Non Current Assets	Other Non Current Assets	Non Current Deferred Assets	Non Current Deferred Taxes Assets	Investments And Advances	Investmentin Financial Assets	Available For Sale Securities	Goodwill And Other Intangible Assets	Other Intangible Assets	Goodwill	Net PPE	Accumulated Depreciation	Gross PPE	Leases	Construction In Progress	Other Properties	Machinery Furniture Equipment	Buildings And Improvements	Land And Improvements	Properties	Current Assets	Other Current Assets	Inventory	Finished Goods	Work In Process	Raw Materials	Receivables	Accounts Receivable	Allowance For Doubtful Accounts Receivable	Gross Accounts Receivable	Cash Cash Equivalents And Short Term Investments	Other Short Term Investments	Cash And Cash Equivalents	Free Cash Flow	Repurchase Of Capital Stock	Repayment Of Debt	Issuance Of Capital Stock	Capital Expenditure	Income Tax Paid Supplemental Data	End Cash Position	Beginning Cash Position	Effect Of Exchange Rate Changes	Changes In Cash	Financing Cash Flow	Cash Flow From Continuing Financing Activities	Net Other Financing Charges	Net Common Stock Issuance	Common Stock Payments	Common Stock Issuance	Net Issuance Payments Of Debt	Net Long Term Debt Issuance	Long Term Debt Payments	Investing Cash Flow	Cash Flow From Continuing Investing Activities	Net Other Investing Changes	Net Investment Purchase And Sale	Sale Of Investment	Purchase Of Investment	Net Business Purchase And Sale	Purchase Of Business	Net PPE Purchase And Sale	Purchase Of PPE	Operating Cash Flow	Cash Flow From Continuing Operating Activities	Change In Working Capital	Change In Other Working Capital	Change In Other Current Liabilities	Change In Other Current Assets	Change In Payables And Accrued Expense	Change In Accrued Expense	Change In Payable	Change In Account Payable	Change In Prepaid Assets	Change In Inventory	Change In Receivables	Changes In Account Receivables	Other Non Cash Items	Stock Based Compensation	Amortization Of Securities	Depreciation Amortization Depletion	Depreciation And Amortization	Amortization Cash Flow	Amortization Of Intangibles	Depreciation	Operating Gains Losses	Earnings Losses From Equity Investments	Net Income From Continuing Operations	reportedCurrency	grossProfit	totalRevenue	costOfRevenue	costofGoodsAndServicesSold	operatingIncome	sellingGeneralAndAdministrative	researchAndDevelopment	operatingExpenses	investmentIncomeNet	netInterestIncome	interestIncome	interestExpense	nonInterestIncome	otherNonOperatingIncome	depreciation	depreciationAndAmortization	incomeBeforeTax	incomeTaxExpense	interestAndDebtExpense	netIncomeFromContinuingOperations	comprehensiveIncomeNetOfTax	ebit	ebitda	netIncome	totalAssets	totalCurrentAssets	cashAndCashEquivalentsAtCarryingValue	cashAndShortTermInvestments	inventory	currentNetReceivables	totalNonCurrentAssets	propertyPlantEquipment	accumulatedDepreciationAmortizationPPE	intangibleAssets	intangibleAssetsExcludingGoodwill	goodwill	investments	longTermInvestments	shortTermInvestments	otherCurrentAssets	otherNonCurrentAssets	totalLiabilities	totalCurrentLiabilities	currentAccountsPayable	deferredRevenue	currentDebt	shortTermDebt	totalNonCurrentLiabilities	capitalLeaseObligations	longTermDebt	currentLongTermDebt	longTermDebtNoncurrent	shortLongTermDebtTotal	otherCurrentLiabilities	otherNonCurrentLiabilities	totalShareholderEquity	treasuryStock	retainedEarnings	commonStock	commonStockSharesOutstanding	operatingCashflow	paymentsForOperatingActivities	proceedsFromOperatingActivities	changeInOperatingLiabilities	changeInOperatingAssets	depreciationDepletionAndAmortization	capitalExpenditures	changeInReceivables	changeInInventory	profitLoss	cashflowFromInvestment	cashflowFromFinancing	proceedsFromRepaymentsOfShortTermDebt	paymentsForRepurchaseOfCommonStock	paymentsForRepurchaseOfEquity	paymentsForRepurchaseOfPreferredStock	dividendPayout	dividendPayoutCommonStock	dividendPayoutPreferredStock	proceedsFromIssuanceOfCommonStock	proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet	proceedsFromIssuanceOfPreferredStock	proceedsFromRepurchaseOfEquity	proceedsFromSaleOfTreasuryStock	stockBasedCompensation	changeInCashAndCashEquivalents	changeInExchangeRate	reportedDate	reportedEPS	estimatedEPS	surprise	surprisePercentage	reportTime
2026-03-31	0.0	0.185806	700600000.0			534500000.0	39800000.0	364500000.0	700600000.0	660800000.0	28700000.0	4200000.0	32900000.0	534500000.0	534500000.0	1269600000.0	580000000.0	742800000.0	738800000.0	0.72	0.72	534500000.0	534500000.0	534500000.0	534500000.0	534500000.0	-100000.0	122000000.0	656600000.0	47900000.0	47900000.0			28700000.0	4200000.0	32900000.0	580000000.0	905100000.0	-1400000.0	214000000.0	692500000.0	636300000.0	56200000.0	56200000.0	1485100000.0	364500000.0	1849600000.0	1849600000.0	734000000.0	734000000.0	496800000.0	645300000.0	1486500000.0	709100000.0	645300000.0	989700000.0	1486500000.0	989700000.0	989700000.0	-27700000.0	-27700000.0	-782000000.0	1798700000.0	700000.0	700000.0	8893800000.0	4270300000.0	148300000.0	3625200000.0	3625200000.0	496800000.0	496800000.0	4623500000.0	3726300000.0	3726300000.0				897200000.0	658500000.0	238700000.0	238700000.0	9883500000.0	4550900000.0	117100000.0	2058200000.0	1304500000.0	339700000.0	339700000.0	339700000.0	344400000.0	87000000.0	257400000.0	1691500000.0	-503100000.0	2194600000.0	58300000.0	84700000.0	22000000.0	412500000.0	980800000.0	636300000.0	0.0	5332600000.0	181900000.0	369600000.0	305100000.0	1900000.0	62600000.0	1486200000.0	1486200000.0			3294900000.0	1071100000.0	2223800000.0	1006500000.0	-823000000.0	-500000000.0	17600000.0	-70600000.0	47000000.0	2223800000.0	2495300000.0	0.0	-271500000.0	-1342900000.0	-1342900000.0	-37500000.0	-805400000.0	-823000000.0	17600000.0	-500000000.0	-500000000.0	-500000000.0	-5700000.0	-5700000.0		64900000.0	415600000.0	-350700000.0	0.0	0.0	-70600000.0	-70600000.0	1077100000.0	1077100000.0	385800000.0	134300000.0	-600000.0	-5400000.0	-34100000.0	-8100000.0	-26000000.0	-26000000.0	62800000.0	23600000.0	205200000.0	205200000.0	49300000.0	72500000.0	-4800000.0	39800000.0	39800000.0	10300000.0	10300000.0	29500000.0			534500000.0		1485100000	1849600000	364500000	364500000	580000000	56200000	214000000	906500000		28700000.0	32900000.0	4200000				134000000.0	656600000	122000000		534500000		578600000	712600000.0	534500000.0	9883500000.0	5332600000.0	2223800000.0	2223800000.0	369600000.0	1486200000.0	4550900000.0			87000000.0	87000000.0	344400000.0		339700000.0	1071099999.0	181900000.0		8893800000.0	4623500000.0	238700000.0				4270300000.0		496800000.0			496800000.0	658500000.0	148300000.0	989700000.0		-782000000.0	700000.0	742800000.0	1077100000.0					94200000.0	70600000.0		23600000.0		-5700000.0	-1342900000.0											-823000000.0		72500000.0				0.82	0.62	0.2	32.2581	
2025-12-31	0.0	0.222495	694700000.0			506000000.0	39500000.0	389200000.0	694700000.0	655200000.0	27900000.0	4400000.0	32300000.0	506000000.0	506000000.0	1279400000.0	625600000.0	748000000.0	743100000.0	0.68	0.68	506000000.0	506000000.0	506000000.0	506000000.0	506000000.0	0.0	144800000.0	650800000.0	-2700000.0	-2700000.0			27900000.0	4400000.0	32300000.0	625600000.0	890200000.0	-1400000.0	205000000.0	686600000.0	629300000.0	57300000.0	57300000.0	1515800000.0	389200000.0	1905000000.0	1905000000.0	743000000.0	743000000.0	996300000.0	882800000.0	2233800000.0	866200000.0	882800000.0	1237500000.0	1734100000.0	1237500000.0	1237500000.0	-25400000.0	-25400000.0	-507900000.0	1770100000.0	700000.0	700000.0	9151700000.0	4117700000.0	141300000.0	3479800000.0	3479800000.0	496600000.0	496600000.0	5034000000.0	3636000000.0	3636000000.0	499700000.0	499700000.0	499700000.0	898300000.0	667500000.0	230800000.0	230800000.0	10389200000.0	4489000000.0	125200000.0	2050400000.0	1314900000.0	339700000.0	339700000.0	339700000.0	354700000.0	97300000.0	257400000.0	1619000000.0	-481900000.0	2100900000.0	58500000.0	74600000.0	24100000.0	377300000.0	974000000.0	592400000.0	0.0	5900200000.0	227000000.0	399500000.0	334600000.0	3000000.0	61900000.0	1691200000.0	1691200000.0	-7400000.0	1698600000.0	3582500000.0	1087200000.0	2495300000.0	577400000.0	-57200000.0		7100000.0	-42800000.0	117600000.0	2495300000.0	1995700000.0	-1600000.0	501200000.0	-72700000.0	-72700000.0	-22600000.0	-50100000.0	-57200000.0	7100000.0				-46300000.0	-46300000.0	0.0	-3500000.0	480000000.0	-483500000.0	0.0	0.0	-42800000.0	-42800000.0	620200000.0	620200000.0	-82100000.0	374900000.0	-600000.0	-2600000.0	83900000.0	67500000.0	16400000.0	16400000.0	-31600000.0	18500000.0	-524600000.0	-524600000.0	90700000.0	72500000.0	-6400000.0	39500000.0	39500000.0	12600000.0	12600000.0	26900000.0			506000000.0		1515800000	1905000000	389200000	389200000	625600000	57300000	205000000	891600000		27900000.0	32300000.0	4400000				39500000.0	650800000	144800000		506000000		655200000	694700000.0	506000000.0	10389200000.0	5900200000.0	2495300000.0	2495300000.0	399500000.0	1691200000.0	4489000000.0			354700000.0	354700000.0	354700000.0		339700000.0	1087200000.0	227000000.0		9151700000.0	5034000000.0	230800000.0			499700000.0	4117700000.0		496600000.0	499700000.0		996300000.0	667500000.0	141300000.0	1237500000.0		-507900000.0	700000.0	748000000.0	620200000.0					129800000.0	42800000.0		18500000.0		-46300000.0	-72700000.0											-57200000.0		73100000.0				0.81	0.74	0.07	9.4595	
2025-09-30	0.0	0.14	639400000.0			473900000.0	38400000.0	331700000.0	639400000.0	601000000.0	34500000.0	6200000.0	40700000.0	473900000.0	473900000.0	1177600000.0	547300000.0	761200000.0	755500000.0	0.62	0.63	473900000.0	473900000.0	473900000.0	473900000.0	473900000.0	-200000.0	120700000.0	594800000.0	13000000.0	13000000.0			34500000.0	6200000.0	40700000.0	547300000.0	845900000.0	-1400000.0	202400000.0	644900000.0	583500000.0	61400000.0	61400000.0	1393200000.0	331700000.0	1724900000.0	1724900000.0	742900000.0	742900000.0	995900000.0	366600000.0	1731000000.0	127400000.0	366600000.0	735100000.0	1231600000.0	735100000.0	735100000.0	-21800000.0	-21800000.0	-958500000.0	1714700000.0	700000.0	700000.0	8626200000.0	3840100000.0	153700000.0	3189900000.0	3189900000.0	496500000.0	496500000.0	4786100000.0	3460500000.0	3460500000.0	499400000.0	499400000.0	499400000.0	826200000.0	604900000.0	221300000.0	221300000.0	9361300000.0	4447800000.0	135000000.0	2050000000.0	1367800000.0	289100000.0	289100000.0	289100000.0	368500000.0	110200000.0	258300000.0	1605200000.0	-462400000.0	2067600000.0	64400000.0	50500000.0	23400000.0	362800000.0	974100000.0	592400000.0	0.0	4913500000.0	195200000.0	426600000.0	358400000.0	4600000.0	63600000.0	1168300000.0	1168300000.0			3123400000.0	1127700000.0	1995700000.0	567500000.0	-1831500000.0		6300000.0	-87700000.0	69900000.0	1995700000.0	3368500000.0	-300000.0	-1372500000.0	-1851900000.0	-1851900000.0	-26700000.0	-1825200000.0	-1831500000.0	6300000.0				-175800000.0	-175800000.0	0.0	-88100000.0	448000000.0	-536100000.0	0.0	0.0	-87700000.0	-87700000.0	655200000.0	655200000.0	1300000.0	69500000.0	-2900000.0	-1900000.0	-47700000.0	-12400000.0	-35300000.0	-35300000.0	-32200000.0	-29500000.0	46000000.0	46000000.0	77700000.0	71800000.0	-7900000.0	38400000.0	38400000.0	13100000.0	13100000.0	25300000.0			473900000.0		1406300000	1724900000	318600000	318600000	545900000	61400000	202400000	860400000		34500000.0	40700000.0	6200000				38400000.0	594600000	120700000		473900000		600800000	639200000.0	473900000.0	9361300000.0	4913500000.0	1995700000.0	1995700000.0	426600000.0	1168300000.0	4447800000.0			110200000.0	110200000.0	258300000.0		289100000.0	1127700000.0	195200000.0		8626200000.0	4786100000.0	221300000.0			499400000.0	3840100000.0		496500000.0	499400000.0		995900000.0	604900000.0	153700000.0	735100000.0		-958500000.0	700000.0	770200000.0	655200000.0					38400000.0	87700000.0		-29500000.0		-175800000.0	-1851900000.0											-1831500000.0		71800000.0				0.74	0.63	0.11	17.4603	
2025-06-30	0.0	0.15	560200000.0			440100000.0	38300000.0	314900000.0	560200000.0	521900000.0	40400000.0	4600000.0	45000000.0	440100000.0	440100000.0	1172000000.0	458000000.0	772700000.0	765500000.0	0.57	0.57	440100000.0	440100000.0	440100000.0	440100000.0	440100000.0	-100000.0	77100000.0	517300000.0	18900000.0	18900000.0			40400000.0	4600000.0	45000000.0	458000000.0	857100000.0	-1300000.0	209500000.0	648900000.0	592000000.0	56900000.0	56900000.0	1315100000.0	314900000.0	1630000000.0	1630000000.0	765416456.0	765416456.0	995300000.0	1678200000.0	3055700000.0	1569200000.0	1678200000.0	2060400000.0	2556700000.0	2060400000.0	2060400000.0	-20700000.0	-20700000.0	364400000.0	1715900000.0	800000.0	800000.0	8581000000.0	3803900000.0	152500000.0	3155100000.0	3155100000.0	496300000.0	496300000.0	4777100000.0	3412500000.0	3412500000.0	499000000.0	499000000.0	499000000.0	865600000.0	620400000.0	245200000.0	245200000.0	10641400000.0	4295100000.0	133500000.0	2122600000.0	1457200000.0	112000000.0	112000000.0	112000000.0	382200000.0	123300000.0	258900000.0	1544800000.0	-454800000.0	1999600000.0	63400000.0	62200000.0	34800000.0	344700000.0	934000000.0	560500000.0	0.0	6346300000.0	162500000.0	405200000.0	328400000.0	4800000.0	72000000.0	1215700000.0	1215700000.0			4562900000.0	1194400000.0	3368500000.0	284100000.0	-401100000.0		11100000.0	-167800000.0	237200000.0	3368500000.0	3596600000.0	400000.0	-228500000.0	-414200000.0	-414200000.0	-24200000.0	-390000000.0	-401100000.0	11100000.0				-266200000.0	-266200000.0	-100000.0	-67900000.0	405600000.0	-473500000.0	-30400000.0	-30400000.0	-167800000.0	-167800000.0	451900000.0	451900000.0	-159200000.0	-8700000.0	5000000.0	-13200000.0	-20100000.0	-42300000.0	22200000.0	22200000.0	-35500000.0	-45500000.0	-41200000.0	-41200000.0	72700000.0	69100000.0	-9100000.0	38300000.0	38300000.0	13200000.0	13200000.0	25100000.0			440100000.0		1328300000	1630000000	301700000	301700000	456700000	56900000	209500000	871600000		40400000.0	45000000.0	4600000				38300000.0	517199999	77100000		440100000		521900000	560200000.0	440100000.0	10641400000.0	6346300000.0	3368500000.0	3368500000.0	405200000.0	1215700000.0	4295100000.0			123300000.0	123300000.0	258900000.0		112000000.0	1194400000.0	162500000.0		8581000000.0	4777100000.0	245200000.0			499000000.0	3803900000.0		496300000.0	499000000.0		995300000.0	620400000.0	152500000.0	2060400000.0		364400000.0	800000.0	774800000.0	451900000.0					38300000.0	167800000.0		-45500000.0		-266200000.0	-414200000.0											-401100000.0		69100000.0				0.64	0.59	0.05	8.4746	
2025-03-31	0.0	0.185827	560000000.0			433400000.0	35800000.0	293100000.0	560000000.0	524200000.0	39400000.0	4900000.0	44300000.0	433400000.0	433400000.0	1085900000.0	453800000.0	776800000.0	768300000.0	0.56	0.56	433400000.0	433400000.0	433400000.0	433400000.0	433400000.0	10600000.0	96500000.0	519300000.0	26100000.0	26100000.0			39400000.0	4900000.0	44300000.0	453800000.0	792800000.0	-6300000.0	198600000.0	600500000.0	542700000.0	57800000.0	57800000.0	1246600000.0	293100000.0	1539700000.0	1539700000.0	769241032.0	769241032.0	994900000.0	1605500000.0	2957800000.0	1714800000.0	1605500000.0	1962900000.0	2459100000.0	1962900000.0	1962900000.0	-22900000.0	-22900000.0	316300000.0	1668700000.0	800000.0	800000.0	8444100000.0	3716300000.0	141100000.0	3079000000.0	3079000000.0	496200000.0	496200000.0	4727800000.0	3339400000.0	3339400000.0	498700000.0	498700000.0	498700000.0	889700000.0	665200000.0	224500000.0	224500000.0	10407000000.0	3964400000.0	120200000.0	2047800000.0	1411600000.0	35200000.0	35200000.0	35200000.0	357400000.0	121200000.0	236200000.0	1403800000.0	-433000000.0	1836800000.0	63500000.0	48600000.0	31900000.0	332300000.0	842900000.0	517600000.0	0.0	6442600000.0	125400000.0	362700000.0	276700000.0	5300000.0	80700000.0	1174000000.0	1174000000.0			4780500000.0	1183900000.0	3596600000.0	796800000.0	0.0	0.0	20200000.0	-66500000.0	26800000.0	3596600000.0	2875900000.0	900000.0	719800000.0	-32700000.0	-32700000.0	-52900000.0	20200000.0	0.0	20200000.0	0.0	0.0	0.0	-110800000.0	-110800000.0	200000.0	-33300000.0	469700000.0	-503000000.0	-11200000.0	-11200000.0	-66500000.0	-66500000.0	863300000.0	863300000.0	295800000.0	-64300000.0	5300000.0	1500000.0	80100000.0	55500000.0	24600000.0	24600000.0	3400000.0	-34100000.0	303900000.0	303900000.0	42500000.0	66100000.0	-10300000.0	35800000.0	35800000.0	11800000.0	11800000.0	24000000.0			433400000.0		1246600000	1539700000	293100000	293100000	453800000	57800000	198600000	792800000		39400000.0	44300000.0	4900000				35800000.0	529900000	96500000		433400000		524200000	560000000.0	433400000.0	10407000000.0	6442600000.0	3596600000.0	3596600000.0	362700000.0	1174000000.0	3964400000.0			121200000.0	121200000.0	236200000.0		35200000.0	1183900000.0	125400000.0		8444100000.0	4727800000.0	224500000.0			498700000.0	3716300000.0		496200000.0	498700000.0		994900000.0	665200000.0	141100000.0	1962900000.0		316300000.0	800000.0	776800000.0	863300000.0					35800000.0	66500000.0		-34100000.0		-110800000.0	-32700000.0											0.0		66100000.0				0.58	0.53	0.05	9.434	
2024-12-31				0.0	0.0																											0.0	0.0																																																																															-5900000.0	1469300000.0																									0.0																														5500000.0	5500000.0			1345600000	1660100000	314500000	314500000	574100000	55100000	191100000	771500000		37400000.0	42300000.0	4900000				35200000.0	612900000	86700000		526200000		623300000	658500000.0	526200000.0	9763100000.0	5971500000.0	2875900000.0	2875900000.0	315500000.0	1463400000.0	3791600000.0			115000000.0	115000000.0	235400000.0		0.0	1190600000.0	126100000.0		8269300000.0	4060700000.0	190900000.0			32700000.0	4208600000.0		994300000.0			994300000.0	593600000.0	129600000.0	1493800000.0		-117100000.0	800000.0	775200000.0	477600000.0					35200000.0	97600000.0		26300000.0		-79900000.0	-8800000.0											0.0		65800000.0				0.74	0.61	0.13	21.3115	
2024-09-30				106300000.0	106300000.0																											106300000.0	-106300000.0																																																																															-4700000.0	1048800000.0																																																							5300000.0	5300000.0			1244700000	1508100000	263400000	263400000	470900000	71700000	187300000	773800000		37400000.0	42400000.0	5000000				29800000.0	621100000	81200000		539900000		631400000	661200000.0	539900000.0	8852000000.0	5220600000.0	2489300000.0	2489300000.0	354300000.0	1044100000.0	3631400000.0			111600000.0	111600000.0	212800000.0			1211400000.0	121500000.0		7943900000.0	3883900000.0	177900000.0				4060000000.0		993800000.0			993800000.0	624800000.0	135700000.0	908100000.0		-643300000.0	800000.0	771900000.0	608100000.0					29800000.0	36300000.0		19700000.0		-327100000.0	3000000.0											-600000.0		65900000.0				0.63	0.52	0.11	21.1538	
2024-06-30																																																																																																																																																																												1159300000	1434300000	275000000	275000000	437200000	56600000	165400000	722100000		33300000.0	38300000.0	5000000				29200000.0	456300000	76500000		379800000		473300000	502500000.0	379800000.0	8052900000.0	4919300000.0	2203200000.0	2203200000.0	383200000.0	1083400000.0	3133600000.0			30200000.0	30200000.0	127900000.0			1136100000.0	113400000.0		7764700000.0	3725300000.0	132100000.0			1.0	4039400000.0		993300000.0			993300000.0	617900000.0	125200000.0	288200000.0		-1182600000.0	800000.0	769900000.0	342000000.0					29200000.0	23100000.0		48700000.0		-50100000.0	-14000000.0											-20200000.0		63900000.0				0.57	0.41	0.16	39.0244	
2024-03-31																																																																																																																																																																												1048600000	1353300000	304700000	304700000	321200000	54400000	173000000	727400000		27100000.0	32200000.0	5100000				28600000.0	338800000	39500000		299300000		350500000	379100000.0	299300000.0	7662100000.0	4559700000.0	1926300000.0	1926300000.0	439500000.0	996200000.0	3102400000.0			34100000.0	34100000.0	129000000.0			1096800000.0	100900000.0		7799600000.0	3800400000.0	135200000.0			1.0	3999200000.0		992800000.0			992800000.0	753200000.0	128500000.0	-137500000.0		-1562400000.0	800000.0	770500000.0	830400000.0					28600000.0	221900000.0		36500000.0		-270300000.0	-30300000.0											-42900000.0		62300000.0				0.43	0.38	0.05	13.1579	
2023-12-31																																																																																																																																																																												1099200000	1415100000	315900000	315900000	385400000	55100000	152500000	713800000		25100000.0	30500000.0	5400000				30200000.0	406100000	95200000		310900000		421000000	451200000.0	310900000.0	7258900000.0	4428300000.0	1397900000.0	1397900000.0	484800000.0	1402000000.0	2830600000.0			35300000.0	35300000.0	126500000.0		0.0	1042500000.0	101100000.0		7722300000.0	3719000000.0	204300000.0			33400000.0	4003300000.0		992300000.0			992300000.0	602400000.0	124700000.0	-463400000.0		-1861700000.0	800000.0	772300000.0	191700000.0					30200000.0	26900000.0		-22500000.0		-71600000.0	-910100000.0											-896200000.0		63400000.0				0.51	0.43	0.08	18.6047	
