Date	Open	High	Low	Close	Volume
2018-01-02	518.78	518.78	506.48	409.93	526400
2018-01-03	508.66	514.74	508.16	414.26	448700
2018-01-04	516.5	521.31	515.01	419.73	389800
2018-01-05	523.86	525.94	520.89	423.3	483000
2018-01-08	523.94	529.72	523.52	426.46	561500
2018-01-09	529.0	540.0	528.57	430.04	547700
2018-01-10	534.47	535.88	529.78	428.13	483800
2018-01-11	534.15	538.96	530.61	433.25	765200
2018-01-12	552.7	556.37	546.71	447.43	941800
2018-01-16	562.62	571.82	561.06	453.45	1370600
2018-01-17	567.21	578.63	565.29	464.33	983900
2018-01-18	577.27	584.21	575.02	466.51	819600
2018-01-19	582.62	590.56	581.03	475.4	591300
2018-01-22	592.46	593.44	581.99	477.82	843600
2018-01-23	593.0	594.52	588.4	474.94	643400
2018-01-24	591.9	592.45	583.18	473.32	642200
2018-01-25	585.0	585.93	572.95	463.52	892500
2018-01-26	578.21	586.95	577.12	472.62	516600
2018-01-29	585.53	585.53	574.2	462.65	611000
2018-01-30	570.05	571.53	562.18	452.88	851100
2018-01-31	564.81	566.97	559.65	452.48	665800
2018-02-01	561.41	568.48	558.75	455.21	659600
2018-02-02	565.26	565.26	545.81	441.62	808200
2018-02-05	539.99	553.03	518.5	422.82	1129400
2018-02-06	510.81	538.52	507.26	431.07	1076700
2018-02-07	535.18	541.66	532.0	428.69	672400
2018-02-08	534.23	536.49	509.01	410.26	1038700
2018-02-09	517.05	525.99	500.01	420.03	938600
2018-02-12	526.32	532.14	519.88	423.15	614700
2018-02-13	520.86	526.52	518.77	419.84	517500
2018-02-14	517.9	540.35	516.4	434.88	656700
2018-02-15	546.41	547.71	531.17	435.45	648000
2018-02-16	539.35	548.48	537.83	435.81	534400
2018-02-20	541.0	546.43	537.25	437.02	532100
2018-02-21	542.6	556.06	542.42	437.79	486300
2018-02-22	547.96	552.17	537.49	434.55	626100
2018-02-23	543.76	549.91	542.05	442.78	366700
2018-02-26	553.15	564.22	550.69	454.23	639600
2018-02-27	561.95	565.49	552.76	445.21	616400
2018-02-28	554.74	566.4	548.83	442.52	721100
2018-03-01	548.6	549.02	527.03	431.36	779700
2018-03-02	530.22	539.8	527.09	432.97	636500
2018-03-05	532.65	546.16	531.42	439.16	384600
2018-03-06	543.16	549.0	540.14	444.24	387400
2018-03-07	540.42	548.52	538.33	443.25	465500
2018-03-08	548.87	554.37	547.02	448.07	595200
2018-03-09	558.33	578.65	558.33	467.34	814700
2018-03-12	578.34	578.8	569.01	462.97	410700
2018-03-13	577.26	578.56	562.18	456.71	477500
2018-03-14	566.66	566.66	557.56	452.58	341400
2018-03-15	560.25	563.63	555.85	451.75	313200
2018-03-16	558.79	565.88	558.04	456.39	616900
2018-03-19	563.85	563.98	548.09	448.43	554600
2018-03-20	557.54	557.84	552.0	451.42	381200
2018-03-21	558.6	573.47	557.05	456.8	480100
2018-03-22	556.14	558.17	538.38	436.76	699200
2018-03-23	542.19	542.19	518.55	421.95	655400
2018-03-26	529.9	541.57	525.57	437.82	672000
2018-03-27	541.8	545.29	527.55	430.84	511300
2018-03-28	534.37	536.52	524.07	427.54	496800
2018-03-29	532.25	547.05	528.64	438.63	488100
2018-04-02	537.76	539.77	510.06	420.23	746200
2018-04-03	522.45	529.89	518.27	428.11	566000
2018-04-04	515.77	538.23	515.65	434.25	471200
2018-04-05	537.73	544.58	535.5	435.94	397400
2018-04-06	529.4	533.76	513.27	420.97	518500
2018-04-09	527.12	534.16	520.22	421.96	559600
2018-04-10	528.92	538.88	528.0	432.34	612800
2018-04-11	527.1	533.45	523.67	425.34	549400
2018-04-12	530.33	541.49	529.0	431.57	668600
2018-04-13	539.35	539.35	521.1	424.9	489200
2018-04-16	528.0	531.46	524.67	424.97	789500
2018-04-17	528.26	530.19	524.3	426.58	1367900
2018-04-18	528.52	528.52	522.12	423.65	671800
2018-04-19	523.65	526.89	522.0	425.14	525400
2018-04-20	525.82	527.57	520.61	424.62	639400
2018-04-23	525.18	526.37	518.54	420.92	489300
2018-04-24	522.75	523.08	509.16	415.94	1028800
2018-04-25	514.0	516.01	509.12	414.74	715800
2018-04-26	513.0	526.5	512.0	423.24	712900
2018-04-27	524.19	525.96	519.82	424.8	370900
2018-04-30	525.4	528.78	520.67	422.25	480900
2018-05-01	517.97	521.11	512.2	419.4	417100
2018-05-02	517.51	521.66	514.03	416.82	438700
2018-05-03	513.84	514.2	500.85	414.29	682500
2018-05-04	506.69	527.49	505.65	421.36	601900
2018-05-07	522.26	526.74	518.96	423.95	366600
2018-05-08	515.75	528.02	515.75	420.98	634100
2018-05-09	522.58	532.47	522.15	430.23	475200
2018-05-10	532.04	539.1	531.16	434.2	527500
2018-05-11	537.75	542.27	535.19	437.58	395700
2018-05-14	541.99	544.58	536.1	437.04	415500
2018-05-15	535.95	538.65	530.75	431.74	461200
2018-05-16	534.29	537.43	530.27	432.29	474900
2018-05-17	534.0	537.01	531.0	433.65	365700
2018-05-18	536.28	539.92	534.42	436.01	518700
2018-05-21	542.0	547.98	542.0	440.05	359100
2018-05-22	546.44	549.58	545.86	442.8	406200
2018-05-23	541.72	542.79	533.75	439.39	377700
2018-05-24	542.94	542.94	534.68	437.91	413100
2018-05-25	537.14	540.32	535.94	436.92	290000
2018-05-29	534.75	537.82	518.03	424.49	714200
2018-05-30	527.31	535.29	526.07	432.61	404100
2018-05-31	534.62	538.86	530.74	432.56	543000
2018-06-01	540.65	542.91	536.14	436.47	446500
2018-06-04	543.54	543.93	538.16	437.78	417100
2018-06-05	539.46	539.88	531.05	432.68	495000
2018-06-06	536.82	551.86	535.75	449.26	682100
2018-06-07	555.0	557.0	546.7	447.04	428400
2018-06-08	547.54	549.64	544.32	447.26	370500
2018-06-11	550.77	552.5	546.2	446.98	391800
2018-06-12	551.89	552.35	543.49	445.39	425200
2018-06-13	546.37	547.52	530.32	433.23	839600
2018-06-14	531.43	532.96	522.15	426.06	989500
2018-06-15	520.82	525.74	516.0	427.0	753100
2018-06-18	524.0	528.29	519.07	429.46	483500
2018-06-19	522.23	528.34	519.07	428.7	448500
2018-06-20	528.13	530.58	526.07	428.68	346100
2018-06-21	527.3	529.17	520.29	427.37	571000
2018-06-22	529.9	529.9	522.51	425.55	514300
2018-06-25	520.01	520.88	509.22	419.36	666000
2018-06-26	515.99	515.99	507.72	415.87	740200
2018-06-27	510.46	516.95	503.53	409.91	558200
2018-06-28	503.47	505.68	497.34	408.48	636700
2018-06-29	508.19	511.83	498.72	406.26	701800
2018-07-02	494.06	499.52	490.57	406.65	564000
2018-07-03	502.56	503.31	490.91	399.95	307500
2018-07-05	498.94	498.94	488.61	400.51	513900
2018-07-06	491.48	497.04	488.01	400.27	556300
2018-07-09	494.95	505.18	493.94	410.38	748400
2018-07-10	504.92	510.91	502.94	411.05	484800
2018-07-11	499.88	505.93	499.62	409.4	468600
2018-07-12	506.47	507.13	498.05	412.47	574500
2018-07-13	512.23	512.5	504.43	412.81	786500
2018-07-16	500.0	506.45	497.78	410.26	1212800
2018-07-17	501.3	505.96	501.26	411.01	758800
2018-07-18	504.92	511.62	504.88	415.87	487600
2018-07-19	507.79	510.31	502.04	411.02	684100
2018-07-20	501.6	504.83	501.02	409.3	812400
2018-07-23	502.1	511.28	502.1	413.97	646700
2018-07-24	511.88	513.0	506.64	414.28	688300
2018-07-25	507.93	512.86	503.11	417.21	492800
2018-07-26	512.71	512.71	504.8	411.2	407600
2018-07-27	505.67	506.42	500.05	409.42	571600
2018-07-30	503.7	504.45	498.44	407.19	492100
2018-07-31	503.41	505.28	500.7	409.29	512900
2018-08-01	505.19	509.87	476.57	390.31	1716500
2018-08-02	474.28	475.81	467.15	386.94	1637700
2018-08-03	476.12	484.92	475.53	392.71	824100
2018-08-06	482.39	486.14	479.09	393.57	639300
2018-08-07	485.82	494.91	484.56	396.83	1000900
2018-08-08	486.04	489.38	484.51	396.5	535200
2018-08-09	486.36	487.0	483.51	394.1	634600
2018-08-10	479.08	483.63	475.33	389.9	646600
2018-08-13	479.14	481.35	473.63	387.0	382700
2018-08-14	476.54	478.6	474.0	388.49	408600
2018-08-15	472.98	475.01	466.01	383.28	721000
2018-08-16	473.43	480.72	472.29	386.37	681600
2018-08-17	474.29	475.59	470.76	386.0	472800
2018-08-20	476.45	477.02	473.77	387.14	465500
2018-08-21	474.5	477.58	473.68	386.63	640100
2018-08-22	474.62	479.75	472.77	389.15	603500
2018-08-23	477.2	478.1	470.08	382.99	579200
2018-08-24	473.65	477.66	470.51	388.73	580800
2018-08-27	478.94	487.06	478.94	393.7	607000
2018-08-28	483.89	485.4	481.85	393.48	517400
2018-08-29	483.88	486.21	477.75	395.01	634600
2018-08-30	484.12	485.51	472.86	386.91	559800
2018-08-31	473.77	479.81	473.36	389.99	506700
2018-09-04	476.23	478.78	471.22	387.32	499400
2018-09-05	475.17	480.94	474.5	389.32	544700
2018-09-06	476.57	477.56	469.98	386.74	670900
2018-09-07	470.31	472.38	468.42	386.32	666400
2018-09-10	475.01	478.0	471.97	388.21	453000
2018-09-11	471.96	473.23	468.49	386.06	495400
2018-09-12	471.0	473.04	468.92	385.15	579700
2018-09-13	473.21	474.45	467.3	384.3	528600
2018-09-14	470.39	478.74	470.39	390.1	416700
2018-09-17	477.01	477.01	469.6	385.87	443300
2018-09-18	472.79	475.01	469.04	386.94	557500
2018-09-19	473.7	485.51	473.11	396.23	418700
2018-09-20	486.73	492.0	483.07	399.18	480400
2018-09-21	489.48	489.55	484.79	399.57	700100
2018-09-24	485.47	487.0	479.57	395.03	433600
2018-09-25	484.16	485.17	477.37	392.59	382800
2018-09-26	480.98	481.64	474.32	389.1	416700
2018-09-27	476.82	481.46	473.7	391.6	344400
2018-09-28	474.52	477.51	470.66	386.23	532200
2018-10-01	474.36	477.11	471.36	387.98	395500
2018-10-02	472.69	477.89	471.26	391.05	363700
2018-10-03	480.86	481.74	472.33	388.72	645800
2018-10-04	474.69	479.48	470.5	388.54	917200
2018-10-05	476.3	482.48	470.12	385.84	712000
2018-10-08	477.0	477.0	467.13	386.33	560400
2018-10-09	470.98	470.98	459.08	376.71	875400
2018-10-10	457.01	458.43	426.25	349.7	2075300
2018-10-11	424.14	427.88	415.35	342.26	1737100
2018-10-12	431.0	437.47	420.21	350.48	1593400
2018-10-15	427.74	431.29	422.84	349.85	992900
2018-10-16	410.0	416.36	402.59	334.33	2053500
2018-10-17	405.62	417.93	405.14	337.49	1821100
2018-10-18	410.36	412.43	399.0	327.67	1735800
2018-10-19	400.2	408.31	399.48	329.13	1029100
2018-10-22	403.12	404.84	392.21	321.52	1036000
2018-10-23	383.98	391.26	376.31	317.53	1300500
2018-10-24	388.09	388.53	378.08	310.29	1229800
2018-10-25	380.8	396.68	380.22	321.19	1393000
2018-10-26	386.16	391.86	383.09	317.07	1006300
2018-10-29	393.59	397.92	384.16	320.11	952600
2018-10-30	392.38	406.21	390.86	330.91	1489700
2018-10-31	408.86	417.28	406.72	337.13	1415200
2018-11-01	413.74	417.27	410.07	338.42	1021600
2018-11-02	416.97	419.18	405.98	335.77	869900
2018-11-05	409.53	412.62	408.25	336.79	761400
2018-11-06	412.4	413.98	410.32	338.78	882100
2018-11-07	417.61	425.0	410.33	348.04	1078300
2018-11-08	421.63	425.4	419.7	345.3	698800
2018-11-09	413.0	419.63	408.95	339.21	617100
2018-11-12	412.95	412.95	404.81	332.22	577400
2018-11-13	408.78	414.0	406.46	333.77	582900
2018-11-14	410.52	412.95	397.35	329.4	746900
2018-11-15	397.21	407.78	394.73	333.41	685200
2018-11-16	404.15	411.29	400.47	336.79	738100
2018-11-19	410.1	412.24	401.61	334.15	725500
2018-11-20	400.9	408.45	397.24	330.17	632300
2018-11-21	408.04	412.35	403.27	334.02	673700
2018-11-23	403.66	410.9	403.33	333.19	299400
2018-11-26	413.14	424.22	411.45	342.93	815000
2018-11-27	415.25	417.6	413.95	341.84	626000
2018-11-28	421.65	427.71	414.02	350.12	701500
2018-11-29	425.0	427.19	418.71	346.57	616000
2018-11-30	421.3	428.01	419.0	350.73	1066400
2018-12-03	436.79	438.26	430.34	356.35	998600
2018-12-04	432.33	432.91	404.43	334.95	859700
2018-12-06	399.78	400.44	381.39	330.5	1383100
2018-12-07	400.82	409.83	392.16	324.61	969500
2018-12-10	390.88	394.45	379.65	324.74	876100
2018-12-11	400.23	401.09	382.05	318.46	793700
2018-12-12	392.54	397.7	388.62	322.11	736800
2018-12-13	392.18	392.4	384.49	319.79	595200
2018-12-14	383.03	389.27	380.64	315.69	678700
2018-12-17	380.0	389.0	376.45	312.35	900200
2018-12-18	381.74	388.78	379.8	316.56	997100
2018-12-19	381.65	388.38	369.34	307.34	997400
2018-12-20	369.27	377.96	368.45	306.91	1107200
2018-12-21	371.36	382.13	367.46	304.84	1722800
2018-12-24	365.13	370.97	360.79	298.74	499000
2018-12-26	364.27	381.45	360.94	314.81	873400
2018-12-27	376.57	387.96	372.55	320.23	784000
2018-12-28	391.93	394.26	385.53	320.59	619100
2018-12-31	389.15	393.85	385.85	324.38	612300
2019-01-02	386.28	391.16	385.1	321.57	926800
2019-01-03	385.03	386.55	377.28	312.12	781000
2019-01-04	385.17	392.93	381.99	323.55	647800
2019-01-07	390.94	398.18	389.42	324.45	714500
2019-01-08	397.76	400.85	393.6	328.58	642900
2019-01-09	399.5	403.15	395.3	330.46	640500
2019-01-10	399.12	400.92	395.22	329.89	487100
2019-01-11	395.01	399.63	389.67	328.58	706500
2019-01-14	392.87	399.95	391.11	327.35	919700
2019-01-15	396.55	401.12	393.4	330.89	846600
2019-01-16	402.09	421.83	401.43	341.07	1331500
2019-01-17	411.0	416.94	403.69	340.64	917200
2019-01-18	417.08	420.56	413.59	346.37	1031800
2019-01-22	416.41	419.2	411.09	341.54	905600
2019-01-23	413.03	414.57	403.76	337.31	660100
2019-01-24	407.91	411.33	401.8	335.72	838400
2019-01-25	411.22	414.07	409.15	338.52	573000
2019-01-28	405.85	407.88	402.4	334.73	640400
2019-01-29	411.5	412.0	406.29	336.6	602800
2019-01-30	409.2	410.94	401.82	337.18	869900
2019-01-31	406.22	415.96	406.22	342.76	750100
2019-02-01	417.44	417.58	412.12	344.19	585900
2019-02-04	416.5	418.74	413.17	345.15	534800
2019-02-05	418.12	419.14	414.05	344.81	523400
2019-02-06	418.44	420.78	415.07	343.84	424600
2019-02-07	414.35	417.88	410.01	342.7	469400
2019-02-08	412.15	414.05	406.13	340.02	567000
2019-02-11	413.75	414.87	411.0	340.79	595600
2019-02-12	416.19	425.75	415.43	351.37	617300
2019-02-13	426.7	433.75	426.1	352.97	803500
2019-02-14	424.41	425.27	417.95	349.61	542500
2019-02-15	425.19	432.63	425.19	356.69	600300
2019-02-19	428.43	433.0	428.17	355.96	438000
2019-02-20	431.78	437.49	429.77	361.04	563300
2019-02-21	436.6	437.59	432.85	359.22	451800
2019-02-22	435.52	436.95	433.45	360.63	400300
2019-02-25	439.28	444.8	438.04	362.45	516300
2019-02-26	437.67	443.01	435.69	363.77	472000
2019-02-27	440.17	444.7	438.88	365.0	461100
2019-02-28	442.01	444.72	440.39	366.0	512100
2019-03-01	447.56	451.92	442.1	366.45	657200
2019-03-04	445.89	447.0	434.06	361.13	686100
2019-03-05	434.25	435.71	431.15	359.88	433500
2019-03-06	432.52	434.0	429.39	357.66	272700
2019-03-07	434.44	434.98	420.54	352.11	467400
2019-03-08	420.57	421.89	417.21	350.55	587100
2019-03-11	424.01	429.39	422.92	356.2	593100
2019-03-12	429.63	431.02	426.88	355.98	504700
2019-03-13	430.33	433.4	426.5	359.31	606700
2019-03-14	435.46	435.46	431.11	360.8	501700
2019-03-15	433.83	438.82	432.93	360.73	1756900
2019-03-18	436.0	440.75	435.94	366.5	550700
2019-03-19	442.55	443.36	433.65	361.58	948500
