Date	Shares	Amount	BuyFlag
2006-11-22	6750000.0	126630000.0	0
2006-11-22	12400.0	248000.0	1
2007-02-20	1000.0	47815.0	1
2007-02-22	1000.0	49240.0	1
2007-02-27	1000.0	48540.0	1
2007-05-21	312216.0	19683446.6784	0
2007-05-22	94784.0	5927535.4432	0
2007-06-01	37500.0	2548338.7499999995	0
2007-06-12	7000.0	488821.2	0
2007-06-19	75000.0	5924625.0	0
2007-06-21	209421.0	16829951.1282	0
2007-06-22	40579.0	3283271.2374	0
2007-07-19	250000.0	27736375.0	0
2007-08-15	2500000.0	228593750.0	0
2007-08-16	125000.0	10104125.0	0
2007-08-17	125000.0	10470900.0	0
2007-08-30	850000.0	77721875.0	0
2007-11-12	8725.0	1630685.05	0
2007-11-13	6900.0	1316817.39	0
2007-11-26	140490.0	30518656.749	0
2007-11-28	35000.0	7526162.0	0
2007-12-11	23125.0	5687938.3125	0
2008-01-08	23125.0	5501039.75	0
2008-02-12	23125.0	4289770.75	0
2008-02-19	164776.0	35544078.124000005	0
2008-02-20	81418.0	17216577.0038	0
2008-02-21	53306.0	11348106.4466	0
2008-02-28	735991.0	156725576.98000002	0
2008-02-29	206697.0	42516732.86000001	0
2008-03-11	23125.0	4335988.375	0
2008-03-18	10000.0	2018838.59	0
2008-03-20	100000.0	19562711.91	0
2008-03-24	150000.0	31187428.53	0
2008-03-25	16000.0	3486709.88	0
2008-04-08	23125.0	6257869.210000002	0
2008-04-15	10000.0	2861356.205	0
2008-04-17	63500.0	18751681.62	0
2008-04-18	111500.0	32291432.129999988	0
2008-04-21	75000.0	21766398.775	0
2008-04-22	16000.0	4841249.14	0
2008-05-13	24774.0	7272444.835000003	0
2008-05-15	150000.0	46187818.63	0
2008-05-16	100000.0	31016531.93	0
2008-05-27	2100.0	572248.2	0
2008-05-28	13900.0	3653235.78	0
2008-06-10	23125.0	5558402.205000001	0
2008-06-24	16000.0	4603254.41	0
2008-07-08	3125.0	790700.49	0
2008-08-04	48297.0	13306933.680000002	0
2008-08-05	36092.0	9746685.49	0
2008-08-06	255358.0	68889846.24	0
2008-08-07	92828.0	24839166.720000003	0
2008-08-12	3125.0	795139.0	0
2008-08-13	200000.0	51626607.900000006	0
2008-08-14	368166.0	96351434.85	0
2008-08-15	442546.0	117445895.95999996	0
