Date	Sentiment_Daily	News_Volume
2026-03-06	-0.0625	2
2026-03-07	0.0000	18
2026-03-08	0.0000	54
2026-03-09	0.0140	88
2026-03-10	0.0125	22
2026-03-11	0.0152	80
2026-03-12	0.0898	4
2026-03-13	0.0318	12
2026-03-14	0.0000	1
2026-03-15	0.1661	7
2026-03-16	0.0326	82
2026-03-17	0.0757	3
2026-03-18	0.0665	12
2026-03-19	0.0441	14
2026-03-20	0.1265	11
2026-03-21	0.0589	14
2026-03-22	0.0633	11
2026-03-23	0.0371	71
2026-03-24	0.0850	15
2026-03-25	0.1033	10
2026-03-26	0.1619	8
2026-03-27	-0.0052	15
2026-03-28	0.1136	5
2026-03-29	0.0043	79
2026-03-30	0.0914	15
2026-03-31	-0.0083	78
2026-04-01	0.0506	41
2026-04-02	-0.0350	36
2026-04-03	-0.0176	9
2026-04-04	-0.0820	1
2026-04-05	0.0750	2
2026-04-06	0.0083	92
2026-04-07	0.0630	2
2026-04-08	0.1400	2
2026-04-09	0.0191	76
2026-04-10	0.0756	14
2026-04-11	0.0716	21
2026-04-13	0.0831	12
2026-04-14	0.0762	84
2026-04-15	0.0409	83
2026-04-16	0.0258	71
2026-04-17	0.0438	17
2026-04-18	0.0435	6
