Date	Open	High	Low	Close	Volume
2018-01-02	20.35	20.9	20.3	20.4	303900
2018-01-03	20.4	21.2	20.4	21.15	306500
2018-01-04	21.3	21.4	20.95	21.15	170700
2018-01-05	21.35	21.65	21.23	21.5	269900
2018-01-08	21.5	21.75	20.9	21.5	319500
2018-01-09	21.55	21.7	21.05	21.25	226600
2018-01-10	21.15	21.4	21.0	21.1	282200
2018-01-11	21.15	21.85	21.15	21.75	340500
2018-01-12	21.75	21.85	21.5	21.8	214200
2018-01-16	21.8	21.85	21.3	21.45	320700
2018-01-17	21.5	22.48	21.35	22.4	554400
2018-01-18	22.35	22.35	21.35	22.2	670500
2018-01-19	22.2	23.15	22.2	23.1	415700
2018-01-22	23.0	23.0	22.05	22.55	258300
2018-01-23	22.5	22.65	21.95	22.4	286900
2018-01-24	22.45	22.9	22.25	22.55	241600
2018-01-25	22.75	22.75	22.2	22.4	280800
2018-01-26	22.55	22.75	21.85	22.75	534300
2018-01-29	22.6	23.63	22.6	23.25	505200
2018-01-30	23.15	23.15	22.6	22.85	347000
2018-01-31	24.6	24.6	21.25	23.35	1377400
2018-02-01	23.4	24.45	23.05	24.3	948300
2018-02-02	24.15	24.9	23.85	24.35	693900
2018-02-05	24.05	24.7	23.45	23.55	681200
2018-02-06	23.0	23.8	22.08	23.55	602500
2018-02-07	23.45	24.0	23.3	23.65	274300
2018-02-08	23.8	23.8	22.95	22.95	378400
2018-02-09	23.2	23.55	22.2	23.0	385900
2018-02-12	23.15	23.4	22.6	23.15	272100
2018-02-13	22.9	23.2	22.5	22.9	268000
2018-02-14	22.65	23.43	22.55	23.25	579200
2018-02-15	23.6	24.0	23.1	23.65	403600
2018-02-16	23.55	24.3	23.25	24.0	457500
2018-02-20	23.75	24.42	23.55	23.6	267700
2018-02-21	23.7	24.25	23.6	23.9	211200
2018-02-22	24.3	24.7	23.65	24.65	351000
2018-02-23	24.75	25.75	24.45	24.7	424400
2018-02-26	24.8	25.1	24.55	25.1	305100
2018-02-27	25.05	25.15	23.8	23.85	351800
2018-02-28	23.9	24.3	22.9	23.0	326500
2018-03-01	22.95	23.2	21.85	22.3	418700
2018-03-02	22.15	22.35	21.65	22.2	303300
2018-03-05	22.0	22.6	21.5	22.45	265100
2018-03-06	22.45	22.7	21.9	22.55	235600
2018-03-07	22.35	23.0	22.3	22.8	279600
2018-03-08	22.9	22.95	22.35	22.9	269800
2018-03-09	22.95	23.3	22.65	23.3	356100
2018-03-12	23.3	23.45	22.7	22.9	245600
2018-03-13	22.95	23.85	22.75	23.35	567800
2018-03-14	23.5	23.5	23.0	23.05	225200
2018-03-15	23.0	23.25	22.8	23.1	170400
2018-03-16	23.05	23.3	22.65	23.05	335100
2018-03-19	22.9	23.2	22.35	23.1	333400
2018-03-20	23.1	23.5	23.1	23.15	158500
2018-03-21	23.15	23.85	23.15	23.6	223000
2018-03-22	23.35	23.55	22.55	22.6	259900
2018-03-23	22.7	22.7	21.75	21.85	303500
2018-03-26	22.25	22.7	21.9	22.7	554000
2018-03-27	22.75	22.85	21.2	21.25	420100
2018-03-28	21.3	21.45	20.5	20.7	374500
2018-03-29	20.9	21.5	20.65	21.15	777000
2018-04-02	21.1	21.25	19.75	20.2	380300
2018-04-03	20.4	20.6	20.15	20.3	326100
2018-04-04	20.0	20.55	19.73	20.45	358300
2018-04-05	20.65	21.3	20.6	21.2	392300
2018-04-06	21.05	21.6	20.5	20.85	443100
2018-04-09	20.95	20.95	20.2	20.3	262200
2018-04-10	20.6	20.8	20.3	20.4	247700
2018-04-11	20.25	20.55	20.25	20.4	158700
2018-04-12	20.45	20.7	20.3	20.35	153400
2018-04-13	20.4	20.45	19.8	20.1	666200
2018-04-16	20.3	21.15	20.15	20.95	206700
2018-04-17	21.0	21.1	20.45	20.75	191400
2018-04-18	20.8	21.1	20.65	20.85	188000
2018-04-19	20.7	20.9	20.25	20.35	174000
2018-04-20	20.35	20.6	20.0	20.25	246800
2018-04-23	20.25	20.3	19.75	19.8	205400
2018-04-24	19.9	19.9	18.35	18.4	632800
2018-04-25	18.35	18.48	18.02	18.1	648100
