Metric	Value
52WeekChange	1.9919243
SandP52WeekChange	0.32693863
address1	1500 DeKoven Avenue
allTimeHigh	243.8
allTimeLow	0.73
ask	220.0
askSize	100
auditRisk	9
averageAnalystRating	1.1 - Strong Buy
averageDailyVolume10Day	1091790
averageDailyVolume3Month	1329321
averageVolume	1329321
averageVolume10days	1091790
beta	1.679
bid	202.0
bidSize	100
boardRisk	2
bookValue	21.246
city	Racine
