Metric	Value
allTimeHigh	88.62
allTimeLow	36.42
ask	83.85
askSize	6
averageDailyVolume10Day	4652570
averageDailyVolume3Month	6123308
averageVolume	6123308
averageVolume10days	4652570
beta3Year	0.92
bid	83.13
bidSize	6
category	Foreign Large Blend
companyOfficers	[]
corporateActions	[]
cryptoTradeable	False
currency	USD
customPriceAlertConfidence	HIGH
dayHigh	83.975
dayLow	83.15
dividendDate	1482796800
dividendYield	2.56
epsTrailingTwelveMonths	4.695233
esgPopulated	False
exchange	NGM
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	84.9246
fiftyDayAverageChange	-1.304596
fiftyDayAverageChangePercent	-0.015361815
fiftyTwoWeekChangePercent	19.64867
fiftyTwoWeekHigh	88.62
fiftyTwoWeekHighChange	-5.0
fiftyTwoWeekHighChangePercent	-0.05642067
fiftyTwoWeekLow	67.85
fiftyTwoWeekLowChange	15.770004
fiftyTwoWeekLowChangePercent	0.23242453
fiftyTwoWeekRange	67.85 - 88.62
firstTradeDateMilliseconds	1296225000000
fiveYearAverageReturn	0.0873413
fullExchangeName	NasdaqGM
fundFamily	Vanguard
fundInceptionDate	1296000000
gmtOffSetMilliseconds	-14400000
hasPrePostMarketData	True
language	en-US
legalType	Exchange Traded Fund
longBusinessSummary	The manager employs an indexing investment approach designed to track the performance of the FTSE Global All Cap ex US Index, a float-adjusted market-capitalization-weighted index designed to measure equity market performance of companies located in developed and emerging markets, excluding the United States. The fund invests all, or substantially all, of its assets in the common stocks included in its target index.
longName	Vanguard Total International Stock Index Fund ETF Shares
market	us_market
marketState	POSTPOST
maxAge	86400
messageBoardId	finmb_118888015
navPrice	84.36
netAssets	650318380000.0
netExpenseRatio	0.05
open	83.49
phone	800-523-1036
postMarketChange	0.35769653
postMarketChangePercent	0.42776433
postMarketPrice	83.9777
postMarketTime	1784851146
previousClose	84.46
priceHint	2
quoteSourceName	Nasdaq Real Time Price
quoteType	ETF
region	US
regularMarketChange	-0.839996
regularMarketChangePercent	-0.994549
regularMarketDayHigh	83.975
regularMarketDayLow	83.15
regularMarketDayRange	83.15 - 83.975
regularMarketOpen	83.49
regularMarketPreviousClose	84.46
regularMarketPrice	83.62
regularMarketTime	1784836800
regularMarketVolume	4213150
shortName	Vanguard Total International St
sourceInterval	15
symbol	VXUS
threeYearAverageReturn	0.17288071
totalAssets	650318381056
tradeable	False
trailingPE	17.809553
trailingPegRatio	None
trailingThreeMonthNavReturns	12.00963
trailingThreeMonthReturns	12.00963
triggerable	True
twoHundredDayAverage	79.6656
twoHundredDayAverageChange	3.954399
twoHundredDayAverageChangePercent	0.04963747
typeDisp	ETF
volume	4213150
yield	0.0256
ytdReturn	13.97337
