Date	Sentiment_Daily	News_Volume
2025-09-22	0.0000	1
2025-09-23	0.2000	1
2025-10-08	-0.0500	1
2025-10-10	0.4000	1
2025-10-20	0.4330	1
2025-11-03	0.1360	1
2025-11-26	0.0000	1
2025-12-09	0.0000	1
2025-12-17	0.3000	1
2026-01-06	0.0000	2
2026-01-07	0.0000	1
2026-01-15	-0.1000	1
2026-01-16	0.0000	1
2026-01-19	0.0000	2
2026-01-29	0.5000	1
2026-02-10	0.8000	1
2026-02-19	0.0000	1
2026-02-22	0.0000	1
2026-02-25	0.0000	1
2026-02-27	0.2000	1
2026-03-07	0.3750	1
2026-03-09	0.2000	4
2026-03-10	0.0000	1
2026-03-11	0.0500	2
2026-03-13	0.8000	1
2026-03-16	0.0000	4
2026-03-17	0.0000	1
2026-03-18	0.0000	1
2026-03-19	0.0000	1
2026-03-23	0.0000	1
2026-03-24	0.0000	1
2026-03-25	0.3000	1
2026-03-27	-0.2000	1
2026-03-30	0.0000	1
2026-04-01	0.4000	1
2026-04-02	0.0000	1
2026-04-04	0.0000	2
2026-04-07	0.0000	1
2026-04-08	0.1250	4
2026-04-09	0.0665	2
2026-04-10	0.0000	2
2026-04-11	0.2335	2
2026-04-13	0.5175	2
2026-04-14	0.2140	1
2026-04-15	-0.0500	2
2026-04-16	0.0000	2
2026-04-17	0.1000	2
2026-04-20	0.1731	14
2026-04-21	0.0250	7
2026-04-22	0.0898	9
2026-04-23	0.0561	34
2026-04-24	0.0278	24
2026-04-25	0.0000	2
2026-04-26	0.0227	3
2026-04-27	0.0622	15
2026-04-28	0.0570	44
2026-04-29	0.0411	38
2026-04-30	0.0707	27
2026-05-01	-0.0429	7
2026-05-02	-0.0056	5
2026-05-03	-0.0600	5
2026-05-04	0.0821	37
2026-05-05	0.0470	21
2026-05-06	0.0327	37
2026-05-07	0.0896	43
2026-05-08	0.0953	3
2026-05-10	0.0000	2
2026-05-11	0.1135	48
2026-05-12	0.0556	50
2026-05-13	0.0609	15
2026-05-14	0.0755	42
2026-05-15	0.0875	6
2026-05-16	0.1703	3
2026-05-17	0.0560	3
2026-05-18	0.0370	20
2026-05-19	0.0146	52
2026-05-20	0.1120	51
2026-05-21	0.0580	44
2026-05-22	0.0410	24
2026-05-23	0.0000	2
2026-05-24	0.0000	2
2026-05-25	-0.0012	6
2026-05-26	0.0331	43
2026-05-27	0.0476	15
2026-05-28	0.0915	28
2026-05-29	0.0459	32
2026-05-31	0.0340	6
2026-06-01	-0.0043	60
2026-06-02	0.0806	67
2026-06-03	0.0045	42
2026-06-04	0.0028	31
2026-06-05	0.0073	38
2026-06-06	0.0449	13
2026-06-08	0.0899	15
2026-06-09	0.0759	49
2026-06-10	-0.0200	15
2026-06-11	0.0997	18
2026-06-12	0.1308	28
2026-06-13	-0.0417	3
2026-06-14	0.2144	5
2026-06-15	0.1246	37
2026-06-16	0.0280	46
2026-06-17	0.0323	35
2026-06-18	0.0648	37
2026-06-19	0.3250	4
2026-06-20	0.0000	1
2026-06-21	0.0000	4
2026-06-22	0.0087	40
2026-06-23	0.0464	33
2026-06-24	0.0262	40
2026-06-25	0.0701	11
2026-06-26	0.1268	8
2026-06-27	0.0860	2
2026-06-28	0.0608	4
2026-06-29	0.0428	30
2026-06-30	0.0750	4
2026-07-01	0.0686	19
2026-07-02	0.0432	24
2026-07-03	0.0000	2
2026-07-04	0.0000	1
2026-07-05	0.1300	5
2026-07-06	0.1114	28
2026-07-07	0.0412	33
2026-07-08	0.0347	35
2026-07-09	0.0497	24
2026-07-10	0.0000	1
2026-07-11	0.2332	4
2026-07-12	0.1983	3
2026-07-13	0.0321	11
2026-07-14	0.0988	31
2026-07-15	0.0251	26
2026-07-16	0.0500	6
2026-07-17	0.1517	7
2026-07-18	-0.0500	3
2026-07-19	0.0000	4
2026-07-20	0.0485	27
2026-07-21	0.1080	22
2026-07-22	0.0217	26
2026-07-23	0.0602	30
