Date	Shares	Amount	BuyFlag
2026-03-03	5000.0	2515494.77	0
2026-03-04	5000.0	2561993.8299999996	0
2026-03-05	4000.0	2059261.41	0
2026-03-11	1607.0	802535.8	0
2026-04-27	400.0	185064.0	0
2026-07-27	400.0	226000.0	0
2026-08-05	15000.0	8628433.71	0
2026-08-06	20850.0	12009966.72	0
2026-08-07	5303.0	3107621.8200000003	0
2026-08-11	25500.0	15300000.0	0
2026-08-19	11440.0	7014092.8	0
2026-08-20	10000.0	6292670.390000001	0
2026-08-21	10000.0	6269152.819999999	0
2026-08-24	275.0	172438.55000000002	0
2026-08-31	4133.0	2539232.54	0
