Metric	Value
52WeekChange	0.16426992
SandP52WeekChange	0.32693863
address1	168 Third Avenue
allTimeHigh	672.34
allTimeLow	0.998628
ask	508.0
askSize	120
auditRisk	1
averageAnalystRating	1.4 - Strong Buy
averageDailyVolume10Day	1763030
averageDailyVolume3Month	2376296
averageVolume	2376296
averageVolume10days	1763030
beta	0.972
bid	486.0
bidSize	120
boardRisk	7
bookValue	141.956
city	Waltham
companyOfficers	[{'maxAge': 1, 'name': 'Mr. Marc N. Casper', 'age': 57, 'title': 'Chairman & CEO', 'yearBorn': 1968, 'fiscalYear': 2024, 'totalPay': 7784064, 'exercisedValue': 76825632, 'unexercisedValue': 37815180}, {'maxAge': 1, 'name': 'Mr. Gianluca  Pettiti', 'age': 46, 'title': 'President, COO & President of Products and Technologies', 'yearBorn': 1979, 'fiscalYear': 2024, 'totalPay': 2669927, 'exercisedValue': 0, 'unexercisedValue': 4539751}, {'maxAge': 1, 'name': 'Mr. James  Meyer', 'age': 45, 'title': 'Senior VP & CFO', 'yearBorn': 1980, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Joseph R. Holmes', 'age': 45, 'title': 'VP & Chief Accounting Officer', 'yearBorn': 1980, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Ryan J. Snyder', 'title': 'Senior VP & Chief Information Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Dr. Karen E. Nelson Ph.D.', 'title': 'Chief Scientific Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Rafael  Tejada', 'title': 'Vice President of Investor Relations', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Thomas Bailey Shropshire Jr.', 'title': 'Senior VP and General Counsel', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Sandy B. Pound', 'title': 'VP & Chief Communications Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Alan J. Malus', 'age': 65, 'title': 'Senior Vice President of Strategy & Corporate Development', 'yearBorn': 1960, 'fiscalYear': 2024, 'totalPay': 1773415, 'exercisedValue': 18061844, 'unexercisedValue': 8719081}]
compensationAsOfEpochDate	1735603200
compensationRisk	10
corporateActions	[]
country	United States
cryptoTradeable	False
currency	USD
currentPrice	489.5
currentRatio	1.89
customPriceAlertConfidence	HIGH
dateShortInterest	1773360000
dayHigh	490.33
dayLow	480.0
debtToEquity	77.255
discount_to_intrinsic_value	5.29
displayName	Thermo Fisher Scientific
dividendDate	1776211200
dividendRate	1.76
dividendYield	0.36
earningsCallTimestampEnd	1776947400
earningsCallTimestampStart	1776947400
earningsGrowth	0.093
earningsQuarterlyGrowth	0.073
earningsTimestamp	1776947400
earningsTimestampEnd	1776947400
earningsTimestampStart	1776947400
ebitda	11137999872
ebitdaMargins	0.24997999
enterpriseToEbitda	19.1
enterpriseToRevenue	4.775
enterpriseValue	212737900544
epsCurrentYear	24.76
epsForward	26.90149
epsTrailingTwelveMonths	17.72
eps_normalized_growth	0.10168222144898031
esgPopulated	False
exDividendDate	1773360000
exchange	NYQ
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	518.5892
fiftyDayAverageChange	-29.089172
fiftyDayAverageChangePercent	-0.056092903
fiftyTwoWeekChangePercent	16.426992
fiftyTwoWeekHigh	643.99
fiftyTwoWeekHighChange	-154.48999
fiftyTwoWeekHighChangePercent	-0.23989502
fiftyTwoWeekLow	385.46
fiftyTwoWeekLowChange	104.04001
fiftyTwoWeekLowChangePercent	0.2699113
fiftyTwoWeekRange	385.46 - 643.99
financialCurrency	USD
firstTradeDateMilliseconds	322151400000
fiveYearAvgDividendYield	0.25
floatShares	370551819
forwardEps	26.90149
forwardPE	18.196018
freeCashflow	4390875136
fullExchangeName	NYSE
fullTimeEmployees	125000
gmtOffSetMilliseconds	-14400000
governanceEpochDate	1775001600
graham_intrinsic_value	516.86
grossMargins	0.41076002
grossProfits	18301999104
hasPrePostMarketData	True
heldPercentInsiders	0.0017
heldPercentInstitutions	0.95492
impliedSharesOutstanding	371484244
