Date	Sentiment_Daily	News_Volume
2026-01-28	0.1900	1
2026-01-29	0.0000	1
2026-01-31	0.0000	1
2026-02-03	0.0000	1
2026-02-10	0.0000	1
2026-02-11	0.0180	1
2026-02-13	-0.0500	2
2026-02-14	0.1000	2
2026-02-15	-0.0500	2
2026-02-16	-0.0236	20
2026-02-17	0.0236	14
2026-02-18	0.0558	37
2026-02-19	0.0694	17
2026-02-20	0.0318	58
2026-02-21	0.1180	4
2026-02-22	0.3333	24
2026-02-23	0.0652	57
2026-02-24	0.0522	30
2026-02-25	0.1015	13
2026-02-26	0.0845	4
2026-02-27	0.0516	12
2026-02-28	-0.0690	5
2026-03-01	0.0110	4
2026-03-02	0.0694	72
2026-03-03	0.1600	1
2026-03-04	0.0670	72
2026-03-05	0.0697	85
2026-03-06	0.0952	4
2026-03-07	0.0008	5
2026-03-08	0.3205	8
2026-03-09	0.0940	65
2026-03-10	0.0283	10
2026-03-11	0.0523	93
2026-03-12	0.0658	11
2026-03-13	0.1142	6
2026-03-14	-0.0364	5
2026-03-15	0.0713	3
2026-03-16	0.0873	98
2026-03-17	0.0000	3
2026-03-18	0.1694	7
2026-03-19	0.0110	8
2026-03-20	0.0240	3
2026-03-21	0.0477	10
2026-03-22	0.1440	1
2026-03-23	0.0703	76
2026-03-24	0.0560	14
2026-03-25	0.0982	24
2026-03-26	0.0358	8
2026-03-27	0.0970	6
2026-03-28	0.1356	14
2026-03-29	0.0633	44
2026-03-30	-0.3110	3
2026-03-31	0.0520	98
2026-04-01	0.0985	64
2026-04-02	0.0467	11
2026-04-03	0.3500	2
2026-04-04	0.0000	4
2026-04-05	0.0585	4
2026-04-06	0.0603	86
2026-04-07	0.0491	84
2026-04-08	0.1142	103
2026-04-09	0.0672	85
2026-04-10	0.0737	6
2026-04-11	0.0860	8
2026-04-12	0.0000	1
2026-04-13	0.1063	13
2026-04-14	0.0449	91
2026-04-15	0.0783	94
2026-04-16	0.0243	91
2026-04-17	0.0000	1
2026-04-18	0.1200	5
2026-04-19	0.3107	6
2026-04-20	0.0723	98
2026-04-21	0.0589	96
2026-04-22	0.2560	2
2026-04-23	0.0037	91
2026-04-24	-0.0287	7
2026-04-26	0.3335	2
2026-04-27	0.0468	20
2026-04-28	0.0542	83
2026-04-29	0.1039	77
2026-04-30	0.0489	25
2026-05-01	0.1065	2
2026-05-02	-0.0380	3
2026-05-03	-0.3330	1
2026-05-04	0.0764	99
2026-05-05	0.0803	98
2026-05-06	0.0847	81
2026-05-07	0.0668	86
2026-05-08	-0.0091	7
2026-05-09	-0.1500	2
2026-05-10	-0.0500	2
2026-05-11	0.0284	85
2026-05-12	-0.0755	13
2026-05-13	0.1069	27
2026-05-14	0.0350	75
2026-05-16	0.0000	1
2026-05-18	0.0082	19
2026-05-19	0.0505	85
2026-05-20	-0.0375	8
2026-05-21	0.0610	1
2026-05-22	0.0899	76
2026-05-25	0.1212	4
2026-05-26	0.0736	88
2026-05-27	0.0000	3
2026-05-28	0.0464	25
2026-05-29	0.0485	71
2026-05-30	0.1090	5
2026-05-31	-0.0200	5
2026-06-01	0.0372	95
2026-06-02	0.1627	3
