Metric	Value
52WeekChange	-0.14557123
SandP52WeekChange	0.15336108
address1	1 Meta Way
allTimeHigh	796.25
allTimeLow	17.55
ask	668.94
askSize	1
auditRisk	9
averageAnalystRating	1.3 - Strong Buy
averageDailyVolume10Day	19400430
averageDailyVolume3Month	18291214
averageVolume	18291214
averageVolume10days	19400430
beta	1.243
bid	601.0
bidSize	2
boardRisk	10
bookValue	102.52
city	Menlo Park
companyOfficers	[{'maxAge': 1, 'name': 'Mr. Mark Elliot Zuckerberg', 'age': 41, 'title': 'Founder, Chairman & CEO', 'yearBorn': 1984, 'fiscalYear': 2025, 'totalPay': 25125904, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Dina  Powell McCormick', 'age': 51, 'title': 'President & Vice Chairman', 'yearBorn': 1974, 'fiscalYear': 2025, 'totalPay': 51243, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Susan J. S. Li', 'age': 39, 'title': 'Chief Financial Officer', 'yearBorn': 1986, 'fiscalYear': 2025, 'totalPay': 3351064, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Javier  Olivan', 'age': 48, 'title': 'Chief Operating Officer', 'yearBorn': 1977, 'fiscalYear': 2025, 'totalPay': 6137729, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Andrew  Bosworth', 'age': 43, 'title': 'Chief Technology Officer', 'yearBorn': 1982, 'fiscalYear': 2025, 'totalPay': 3572302, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Christopher K. Cox', 'age': 42, 'title': 'Chief Product Officer', 'yearBorn': 1983, 'fiscalYear': 2025, 'totalPay': 3308578, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Dana  White', 'age': 55, 'title': 'Independent Director', 'yearBorn': 1970, 'fiscalYear': 2025, 'totalPay': 68105, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Aaron A. Anderson', 'title': 'Chief Accounting Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Atish  Banerjea', 'age': 59, 'title': 'Chief Information Officer', 'yearBorn': 1966, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Henry T. A. Moniz', 'age': 60, 'title': 'Chief Compliance Officer', 'yearBorn': 1965, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]
compensationAsOfEpochDate	1767139200
compensationRisk	10
corporateActions	[{'header': 'Dividend', 'message': 'META announced a cash dividend of $0.525 with an ex-date of Sep. 21, 2026', 'meta': {'eventType': 'DIVIDEND', 'dateEpochMs': 1789963200000, 'amount': '0.525'}}]
country	United States
cryptoTradeable	False
currency	USD
currentPrice	670.24
currentRatio	2.226
customPriceAlertConfidence	HIGH
dateShortInterest	1788134400
dayHigh	678.87
dayLow	656.2
debtToEquity	42.997
discount_to_intrinsic_value	51.28
displayName	Meta Platforms
dividendDate	1782345600
dividendRate	2.1
dividendYield	0.32
earningsCallTimestampEnd	1785357000
earningsCallTimestampStart	1785357000
earningsGrowth	-0.134
earningsQuarterlyGrowth	-0.136
earningsTimestamp	1785355200
earningsTimestampEnd	1793217600
earningsTimestampStart	1793217600
ebitda	109654999040
ebitdaMargins	0.48042
enterpriseToEbitda	15.664
enterpriseToRevenue	7.526
enterpriseValue	1717678112768
epsCurrentYear	31.19688
epsForward	34.95966
epsTrailingTwelveMonths	26.56
eps_normalized_growth	1.1985979900592536
esgPopulated	False
exDividendDate	1789948800
exchange	NMS
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	602.5562
fiftyDayAverageChange	67.68378
fiftyDayAverageChangePercent	0.11232774
fiftyTwoWeekChangePercent	-14.557123
fiftyTwoWeekHigh	790.8
fiftyTwoWeekHighChange	-120.56
fiftyTwoWeekHighChangePercent	-0.15245321
fiftyTwoWeekLow	520.26
fiftyTwoWeekLowChange	149.97998
fiftyTwoWeekLowChangePercent	0.2882789
fiftyTwoWeekRange	520.26 - 790.8
financialCurrency	USD
firstTradeDateMilliseconds	1337347800000
floatShares	2201733205
forwardEps	34.95966
forwardPE	19.171812
freeCashflow	21553625088
fullExchangeName	NasdaqGS
fullTimeEmployees	75472
fulldayChange	3.1000366
fulldayChangePercent	0.46575072
fulldayPrice	668.42
gmtOffSetMilliseconds	-14400000
governanceEpochDate	1788220800
graham_intrinsic_value	1375.56
grossMargins	0.81747
grossProfits	186586005504
hasPrePostMarketData	True
heldPercentInsiders	0.00148
heldPercentInstitutions	0.79022
impliedSharesOutstanding	2547506225
industry	Internet Content & Information
industryDisp	Internet Content & Information
industryKey	internet-content-information
ipoExpectedDate	2022-06-09
isEarningsDateEstimate	True
language	en-US
lastDividendDate	1781481600
lastDividendValue	0.525
lastFiscalYearEnd	1767139200
longBusinessSummary	Meta Platforms, Inc. engages in the development of products that enable people to connect and share with friends and family through mobile devices, personal computers, virtual reality (VR) headsets, and AI glasses in the United States, Canada, Europe, Asia-Pacific, and internationally. It operates through two segments, Family of Apps (FoA) and Reality Labs (RL). The FoA segment offers Facebook, which enables people to build community through feed, reels, stories, groups, marketplace, and other; Instagram that brings people closer through Instagram feed, stories, reels, live, and messaging; Messenger, a messaging application for people to connect with friends, family, communities, and businesses across platforms and devices through text, audio, and video calls; Meta AI, an assistant that's available across apps, as a stand-alone app, on AI glasses, and on the web; Threads, an application for text-based updates and public conversations; and WhatsApp, a messaging application that is used by people and businesses to communicate and transact. The RL segment provides virtual and augmented reality products, including consumer hardware, software, and content that help people feel connected, as well as Meta Quest devices that enable social experiences across gaming, fitness, entertainment, and more. The segment also includes wearables such as AI glasses like Ray Ban Meta and Oakley Meta glasses; and the Meta Ray Ban Display, which combines AI glasses with an integrated lens display and the Meta Neural Band, a wrist worn device using electromyography that lets people control their AI glasses through neuromuscular signals. Meta Platforms, Inc. has a collaboration with Microsoft Corporation, NVIDIA Corporation, Advanced Micro Devices, Inc., Broadcom Inc., and OpenAI, L.L.C. The company was formerly known as Facebook, Inc. and changed its name to Meta Platforms, Inc. in October 2021. The company was incorporated in 2004 and is headquartered in Menlo Park, California.
longName	Meta Platforms, Inc.
market	us_market
marketCap	1707440472064
marketState	POST
maxAge	86400
messageBoardId	finmb_20765463
mostRecentQuarter	1782777600
nameChangeDate	2026-09-15
netIncomeToCommon	68097998848
nextFiscalYearEnd	1798675200
nonDilutedMarketCap	1695620143359
numberOfAnalystOpinions	57
open	659.3
operatingCashflow	130301001728
operatingMargins	0.34827
overallRisk	10
payoutRatio	0.0791
pegRatio	0.88
phone	650 543 4800
postMarketChange	-1.8200073
postMarketChangePercent	-0.27154562
postMarketPrice	668.42
postMarketTime	1789514608
prevName	Facebook, Inc.
previousClose	665.6
priceEpsCurrentYear	21.4842
priceHint	2
priceToBook	6.5376515
priceToSalesTrailing12Months	7.48067
