Date	Shares	Amount	BuyFlag
2026-02-17	580.0	370724.4	0
2026-02-18	8089.0	5106081.659999999	0
2026-02-20	18789.0	12212850.0	0
2026-02-23	1555.0	1014917.4	0
2026-02-24	55702.0	35293175.23	0
2026-02-25	392.0	252056.0	0
2026-02-27	56571.0	36471143.51	0
2026-03-02	1555.0	990861.5499999998	0
2026-03-09	1555.0	987331.6999999998	0
2026-03-16	2135.0	1349362.7000000002	0
2026-03-23	1555.0	941365.9	0
2026-04-13	4665.0	2936559.2800000003	0
2026-04-15	580.0	386860.0	0
2026-04-20	1555.0	1057539.95	0
2026-04-27	1555.0	1043156.2	0
2026-05-01	409.0	251342.77	0
2026-05-04	1555.0	945035.7000000002	0
2026-05-11	1555.0	940106.35	0
2026-05-15	2127.0	1315400.61	0
2026-05-18	18508.0	11252081.9	0
2026-05-26	1466.0	892764.6799999999	0
