Earnings Date	EPS Estimate	Reported EPS	Surprise(%)
2026-08-06 08:00:00-04:00	-0.21		
2026-05-08 07:00:00-04:00	-0.25	-1.01	-301.32
2026-02-26 16:00:00-05:00	-0.16	-0.27	-65.75
2025-11-10 16:00:00-05:00	-0.05	-0.04	20.0
2025-08-08 07:00:00-04:00	-0.06	-0.03	52.0
2025-05-09 07:00:00-04:00	-0.09	-0.16	-84.61
2025-03-03 06:00:00-05:00	-0.02	-0.03	-10.0
2024-11-12 16:00:00-05:00	-0.04	-0.05	-44.86
2024-08-12 16:00:00-04:00	-0.01	-0.03	-140.0
2024-05-13 17:00:00-04:00	0.05	-0.03	-168.12
2024-03-19 16:00:00-04:00	-0.03	-0.02	34.0
2023-11-13 16:00:00-05:00	-0.02	-0.08	-232.92
2023-08-14 06:00:00-04:00	-0.03	-0.08	-140.02
2023-05-15 16:00:00-04:00	-0.04	-0.16	-300.75
2023-03-30 16:00:00-04:00	-0.11	-0.18	-67.55
2022-11-14 16:00:00-05:00	-0.1	-0.32	-220.0
2022-08-16 06:00:00-04:00	-0.14	-0.14	
2022-05-16 16:00:00-04:00	-0.02	-0.15	-664.9
