Metric	Value
52WeekChange	-0.6221434
SandP52WeekChange	0.15336108
address1	3190 Coronado Drive
allTimeHigh	193.84
allTimeLow	5.35
ask	35.97
askSize	1800
auditRisk	9
averageAnalystRating	2.0 - Buy
averageDailyVolume10Day	10266490
averageDailyVolume3Month	9821495
averageVolume	9821495
averageVolume10days	10266490
beta	1.195
bid	35.9
bidSize	100
boardRisk	9
bookValue	17.686
city	Santa Clara
companyOfficers	[{'maxAge': 1, 'name': 'Mr. Jacob  Dewitte', 'age': 39, 'title': 'Co-Founder, CEO & Chairman', 'yearBorn': 1986, 'fiscalYear': 2025, 'totalPay': 1045250, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Dr. Caroline  DeWitte', 'age': 41, 'title': 'Co-Founder, COO & Director', 'yearBorn': 1984, 'fiscalYear': 2025, 'totalPay': 740000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Richard Craig Bealmear', 'age': 58, 'title': 'Chief Financial Officer', 'yearBorn': 1967, 'fiscalYear': 2025, 'totalPay': 894000, 'exercisedValue': 0, 'unexercisedValue': 18426624}, {'maxAge': 1, 'name': 'Mr. Michael  Dixon', 'age': 41, 'title': 'VP of Accounting & Controller and Principal Accounting Officer', 'yearBorn': 1984, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Sam  Doane', 'title': 'Senior Director of Investor Relations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. William  Goodwin J.D.', 'age': 40, 'title': 'Chief Legal & Strategy Officer', 'yearBorn': 1985, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Bonita  Chester', 'title': 'Head of Communications & Media', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Alexandra  Renner', 'title': 'Chief Product Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Erik  Lassen', 'age': 47, 'title': 'Senior Vice President of Engineering', 'yearBorn': 1978, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. John  Hanson', 'age': 38, 'title': 'Chief of Staff', 'yearBorn': 1987, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]
compensationAsOfEpochDate	1767139200
compensationRisk	8
corporateActions	[]
country	United States
cryptoTradeable	False
currency	USD
currentPrice	35.98
currentRatio	48.463
customPriceAlertConfidence	HIGH
dateShortInterest	1788134400
dayHigh	36.47
dayLow	35.27
debtToEquity	0.127
displayName	Oklo
earningsCallTimestampEnd	1786105800
earningsCallTimestampStart	1786105800
earningsTimestamp	1786105800
earningsTimestampEnd	1794313800
earningsTimestampStart	1794313800
ebitda	-216798000
ebitdaMargins	0.0
enterpriseToEbitda	-19.717
enterpriseToRevenue	3532.799
enterpriseValue	4274687232
epsCurrentYear	-0.9858
epsForward	-1.01128
epsTrailingTwelveMonths	-0.94
esgPopulated	False
exchange	NYQ
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	42.8384
fiftyDayAverageChange	-6.8584023
fiftyDayAverageChangePercent	-0.1600994
fiftyTwoWeekChangePercent	-62.21434
fiftyTwoWeekHigh	193.84
fiftyTwoWeekHighChange	-157.86
fiftyTwoWeekHighChangePercent	-0.81438303
fiftyTwoWeekLow	34.38
fiftyTwoWeekLowChange	1.5999985
fiftyTwoWeekLowChangePercent	0.04653864
fiftyTwoWeekRange	34.38 - 193.84
financialCurrency	USD
firstTradeDateMilliseconds	1625751000000
floatShares	149498665
forwardEps	-1.01128
forwardPE	-35.578674
freeCashflow	-239324880
fullExchangeName	NYSE
fullTimeEmployees	215
fulldayChange	-0.22999954
fulldayChangePercent	-0.6351824
fulldayPrice	35.73
gmtOffSetMilliseconds	-14400000
governanceEpochDate	1788220800
grossMargins	0.40412998
grossProfits	489000
hasPrePostMarketData	True
heldPercentInsiders	0.15384
heldPercentInstitutions	0.47547
impliedSharesOutstanding	186017650
industry	Utilities - Independent Power Producers
industryDisp	Utilities - Independent Power Producers
industryKey	utilities-independent-power-producers
isEarningsDateEstimate	False
language	en-US
lastFiscalYearEnd	1767139200
