Date	Open	High	Low	Close	Volume
2018-01-02	96.0	98.5	95.12	80.52	2488200
2018-01-03	98.73	100.49	98.54	81.75	2359400
2018-01-04	100.61	100.96	99.1	82.44	1866000
2018-01-05	101.12	102.08	100.15	82.81	1779400
2018-01-08	100.85	101.76	100.09	82.83	1689300
2018-01-09	101.54	101.8	100.39	82.36	1694400
2018-01-10	100.09	100.48	97.57	80.66	2316000
2018-01-11	98.83	100.43	98.1	81.74	1594500
2018-01-12	100.2	101.62	99.77	82.8	1751000
2018-01-16	102.2	103.11	99.31	81.69	2515900
2018-01-17	100.78	102.51	100.28	83.6	2119200
2018-01-18	102.23	103.71	101.54	83.68	1974900
2018-01-19	102.47	102.47	98.05	81.15	3317600
2018-01-22	99.05	99.14	96.97	80.76	2345200
2018-01-23	98.4	100.73	98.13	81.29	3096600
2018-01-24	99.13	100.15	96.84	79.46	3342300
2018-01-25	98.1	98.32	95.02	77.76	2945100
2018-01-26	95.66	97.41	95.14	79.64	2698400
2018-01-29	96.68	97.57	96.08	79.44	2896000
2018-01-30	96.01	99.96	95.51	79.53	3111100
2018-01-31	98.75	99.1	96.26	79.53	3235600
2018-02-01	98.54	103.91	98.5	84.38	5172400
2018-02-02	102.28	102.49	98.93	80.96	3767700
2018-02-05	97.95	99.72	94.33	77.46	5451800
2018-02-06	101.05	106.74	100.75	85.54	8628600
2018-02-07	103.5	104.39	101.35	82.91	3704700
2018-02-08	101.51	103.31	99.03	81.02	3388600
2018-02-09	100.06	103.33	98.61	83.97	3294900
2018-02-12	103.11	105.0	102.48	85.16	3045400
2018-02-13	103.33	104.2	102.67	84.74	1955100
2018-02-14	102.82	105.1	102.79	85.61	2601400
2018-02-15	104.98	104.98	102.28	85.38	2567300
2018-02-16	103.63	105.17	103.6	85.17	2089100
2018-02-20	104.42	107.79	103.72	87.05	2588700
2018-02-21	106.6	107.4	105.73	86.98	1611100
2018-02-22	106.6	107.5	105.97	88.01	2342700
2018-02-23	108.0	108.35	107.01	88.81	1598800
2018-02-26	108.55	110.45	108.27	90.58	1870900
2018-02-27	110.01	112.28	110.01	90.51	1982200
2018-02-28	110.62	111.18	108.94	89.64	2009000
2018-03-01	109.55	109.62	106.29	87.46	2200000
2018-03-02	105.72	109.72	105.6	89.55	1878000
2018-03-05	109.22	111.56	108.3	91.47	2488900
2018-03-06	112.0	112.1	110.27	91.78	1928500
2018-03-07	110.9	112.33	110.64	91.52	1336000
2018-03-08	111.95	111.95	110.16	91.44	1338500
2018-03-09	112.22	114.05	111.88	93.18	1934700
2018-03-12	114.52	115.98	113.81	94.49	2753500
2018-03-13	114.52	115.98	111.38	91.9	2655200
2018-03-14	112.2	112.2	110.41	91.85	1680100
2018-03-15	111.86	112.16	110.5	91.32	1230900
2018-03-16	111.45	111.91	110.45	90.78	2158300
2018-03-19	110.33	110.98	107.5	89.71	1918000
2018-03-20	109.16	109.33	107.69	89.5	1428600
2018-03-21	109.0	110.32	107.73	89.0	1618500
2018-03-22	106.87	108.58	105.18	86.35	1703000
2018-03-23	105.32	105.5	101.37	83.21	2469200
2018-03-26	104.03	105.0	102.35	86.1	2070900
2018-03-27	105.5	105.54	100.85	83.3	1492100
2018-03-28	100.85	102.69	98.39	81.13	2038100
2018-03-29	99.72	101.24	98.85	82.27	2209300
2018-04-02	99.88	99.88	95.69	79.21	1965200
2018-04-03	97.02	98.14	95.95	80.11	2106400
2018-04-04	95.62	99.88	95.59	81.75	2267600
2018-04-05	99.9	100.84	98.09	81.07	1194000
