Metric	Value
52WeekChange	0.024184823
SandP52WeekChange	0.17475092
address1	5260 California Avenue
allTimeHigh	204.0
allTimeLow	0.541667
ask	79.59
askSize	1
auditRisk	4
averageAnalystRating	3.0 - Hold
averageDailyVolume10Day	6602500
averageDailyVolume3Month	5663875
averageVolume	5663875
averageVolume10days	6602500
beta	1.518
bid	72.78
bidSize	1
boardRisk	2
bookValue	38.128
city	Irvine
companyOfficers	[{'maxAge': 1, 'name': 'Mr. Philip Gordon Brace', 'age': 54, 'title': 'CEO, President & Director', 'yearBorn': 1971, 'fiscalYear': 2025, 'totalPay': 2267283, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Philip Matthew Carter', 'age': 46, 'title': 'Senior VP, CFO and Principal Financial & Accounting Officer', 'yearBorn': 1979, 'fiscalYear': 2025, 'totalPay': 1428727, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Dr. Reza  Kasnavi', 'age': 52, 'title': 'Executive VP, Chief Operations & Technology Officer', 'yearBorn': 1973, 'fiscalYear': 2025, 'totalPay': 1476680, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Robert John Terry J.D.', 'age': 59, 'title': 'Senior VP, General Counsel & Secretary', 'yearBorn': 1966, 'fiscalYear': 2025, 'totalPay': 1239283, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Karilee A. Durham', 'age': 56, 'title': 'Senior Vice President of Human Resources', 'yearBorn': 1969, 'fiscalYear': 2025, 'totalPay': 1125868, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Rajvindra S. Gill', 'title': 'Vice President of Investor Relations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Todd  Lepinski', 'title': 'Senior VP of Sales & Marketing', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Joel R. King', 'age': 51, 'title': 'Senior VP & GM of Mobile Solutions Business', 'yearBorn': 1974, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Yusuf  Jamal', 'age': 48, 'title': 'Senior VP & GM of Diversified Analog Solutions', 'yearBorn': 1977, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]
compensationAsOfEpochDate	1767139200
compensationRisk	10
corporateActions	[]
country	United States
cryptoTradeable	False
currency	USD
currentPrice	76.54
currentRatio	3.101
customPriceAlertConfidence	HIGH
dateShortInterest	1786665600
dayHigh	76.66
dayLow	74.18
debtToEquity	11.869
discount_to_intrinsic_value	-408.98
displayName	Skyworks
dividendDate	1781568000
dividendRate	2.84
dividendYield	4.13
earningsCallTimestampEnd	1785270600
earningsCallTimestampStart	1785270600
earningsGrowth	-0.686
earningsQuarterlyGrowth	-0.677
earningsTimestamp	1785268800
earningsTimestampEnd	1793736000
earningsTimestampStart	1793736000
ebitda	880200000
ebitdaMargins	0.21927999
enterpriseToEbitda	12.752
enterpriseToRevenue	2.796
enterpriseValue	11224538112
epsCurrentYear	5.0409
epsForward	4.96265
epsTrailingTwelveMonths	1.93
eps_normalized_growth	-0.7632451462156825
esgPopulated	False
exDividendDate	1779753600
exchange	NMS
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	65.0242
fiftyDayAverageChange	11.5158
fiftyDayAverageChangePercent	0.17710023
fiftyTwoWeekChangePercent	2.4184823
fiftyTwoWeekHigh	90.9
fiftyTwoWeekHighChange	-14.360001
fiftyTwoWeekHighChangePercent	-0.15797581
fiftyTwoWeekLow	51.93
fiftyTwoWeekLowChange	24.61
fiftyTwoWeekLowChangePercent	0.4739072
fiftyTwoWeekRange	51.93 - 90.9
financialCurrency	USD
firstTradeDateMilliseconds	463411800000
fiveYearAvgDividendYield	2.92
floatShares	149749008
forwardEps	4.96265
forwardPE	15.423212
freeCashflow	448812512
fullExchangeName	NasdaqGS
fullTimeEmployees	10000
fulldayChange	1.1600037
fulldayChangePercent	1.5388746
fulldayPrice	75.904
gmtOffSetMilliseconds	-14400000
governanceEpochDate	1788220800
graham_intrinsic_value	15.04
grossMargins	0.40734002
grossProfits	1635100032
hasPrePostMarketData	True
heldPercentInsiders	0.00399
heldPercentInstitutions	1.23747
impliedSharesOutstanding	150405963
industry	Semiconductors
industryDisp	Semiconductors
industryKey	semiconductors
irWebsite	http://www.skyworksinc.com/Investors.aspx
isEarningsDateEstimate	True
language	en-US
lastDividendDate	1779753600
lastDividendValue	0.71
lastFiscalYearEnd	1759449600
lastSplitDate	956188800
lastSplitFactor	2:1
longBusinessSummary	Skyworks Solutions, Inc., together with its subsidiaries, develops, manufactures, and markets analog and mixed-signal semiconductor products and solutions in the United States, Taiwan, China, South Korea, Europe, the Middle East, Africa, and the Asia Pacific. The company offers amplifiers, antenna tuners, attenuators, automotive tuners and digital radios, wireless ASoC, DC/DC converters, demodulators, detectors, digital power isolators, diodes, directional couplers, diversity receive modules, filters, front-end modules, hybrids, light emitting diode drivers, low noise amplifiers, mixers, modulators, and optocouplers/optoisolators. It also provides phase locked loops, phase shifters, power dividers/combiners, power over ethernet, power isolators, ProSLIC family of subscriber line interface circuits, receivers, system in package, switches, synthesizers, timing devices, voltage-controlled oscillators/synthesizers, and voltage regulators. The company sells its products through direct sales force, electronic component distributors, and independent sales representatives. Its products are used in aerospace, automotive, broadband, cellular infrastructure, connected home, defense, entertainment and gaming, industrial, medical, smartphone, tablet, and wearables applications. The company was founded in 1962 and is headquartered in Irvine, California.
longName	Skyworks Solutions, Inc.
market	us_market
marketCap	11512073216
marketState	POST
maxAge	86400
messageBoardId	finmb_1462309
mostRecentQuarter	1783036800
netIncomeToCommon	290100000
nextFiscalYearEnd	1790985600
nonDilutedMarketCap	11342638307
numberOfAnalystOpinions	17
open	75.27
operatingCashflow	716200000
operatingMargins	0.08825
overallRisk	10
payoutRatio	1.4714999
pegRatio	10.48
phone	949 231 3000
postMarketChange	-0.6360016
postMarketChangePercent	-0.8309401
postMarketPrice	75.904
postMarketTime	1788994948
previousClose	75.38
priceEpsCurrentYear	15.183796
priceHint	2
priceToBook	2.0074487
priceToSalesTrailing12Months	2.867909
profitMargins	0.072270006
quickRatio	1.312
quoteSourceName	Delayed Quote
quoteType	EQUITY
recommendationKey	hold
recommendationMean	3.0
region	US
regularMarketChange	1.1600037
regularMarketChangePercent	1.5388746
regularMarketDayHigh	76.66
regularMarketDayLow	74.18
regularMarketDayRange	74.18 - 76.66
regularMarketOpen	75.27
regularMarketPreviousClose	75.38
regularMarketPrice	76.54
regularMarketTime	1788984000
regularMarketVolume	4638427
returnOnAssets	0.03441
returnOnEquity	0.05094
revenueGrowth	-0.031
revenuePerShare	26.805
sector	Technology
sectorDisp	Technology
sectorKey	technology
shareHolderRightsRisk	9
sharesOutstanding	150405963
sharesPercentSharesOut	0.198
sharesShort	29794820
sharesShortPreviousMonthDate	1784073600
sharesShortPriorMonth	32855050
shortName	Skyworks Solutions, Inc.
shortPercentOfFloat	0.3136
shortRatio	5.3
