Metric	Value
allTimeHigh	116.3
allTimeLow	10.92
ask	106.27
askSize	100
averageDailyVolume10Day	36040
averageDailyVolume3Month	49268
averageVolume	49268
averageVolume10days	36040
beta3Year	0.98
bid	100.18
bidSize	200
category	Natural Resources
companyOfficers	[]
corporateActions	[]
cryptoTradeable	False
currency	USD
customPriceAlertConfidence	HIGH
dayHigh	105.75
dayLow	104.8868
dividendYield	0.71
epsTrailingTwelveMonths	4.467577
esgPopulated	False
exchange	PCX
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	109.1416
fiftyDayAverageChange	-3.7516022
fiftyDayAverageChangePercent	-0.034373716
fiftyTwoWeekChangePercent	-6.250554
fiftyTwoWeekHigh	116.3
fiftyTwoWeekHighChange	-10.910004
fiftyTwoWeekHighChangePercent	-0.09380914
fiftyTwoWeekLow	98.52
fiftyTwoWeekLowChange	6.8700027
fiftyTwoWeekLowChangePercent	0.06973206
fiftyTwoWeekRange	98.52 - 116.3
firstTradeDateMilliseconds	1178890200000
fiveYearAverageReturn	0.0440089
fullExchangeName	NYSEArca
fulldayChange	0.25
fulldayChangePercent	0.2377782
fulldayPrice	105.39
fundFamily	First Trust
fundInceptionDate	1178582400
gmtOffSetMilliseconds	-14400000
hasPrePostMarketData	True
language	en-US
legalType	Exchange Traded Fund
longBusinessSummary	The fund will normally invest at least 90% of its net assets (including investment borrowings) in the securities that comprise the index. The index is designed to track the performance of small, mid and large capitalization companies that derive a substantial portion of their revenues from the potable water and wastewater industry, according to Clean Edge.
longName	First Trust Water ETF
market	us_market
marketState	POST
maxAge	86400
messageBoardId	finmb_34335512
navPrice	105.18
netAssets	1878429820.0
netExpenseRatio	0.5
open	105.65
phone	630-241-4141
postMarketChange	0.0
postMarketChangePercent	0.0
postMarketPrice	105.61
postMarketTime	1789687804
previousClose	105.14
priceHint	2
quoteSourceName	Delayed Quote
quoteType	ETF
region	US
regularMarketChange	0.25
regularMarketChangePercent	0.237778
regularMarketDayHigh	105.75
regularMarketDayLow	104.8868
regularMarketDayRange	104.8868 - 105.75
regularMarketOpen	105.65
regularMarketPreviousClose	105.14
regularMarketPrice	105.39
regularMarketTime	1790020800
regularMarketVolume	55189
shortName	First Trust Water ETF
sourceInterval	15
symbol	FIW
threeYearAverageReturn	0.0783017
totalAssets	1878429824
tradeable	False
trailingPE	23.589968
trailingPegRatio	None
trailingThreeMonthNavReturns	5.78386
trailingThreeMonthReturns	5.78386
triggerable	True
twoHundredDayAverage	108.54435
twoHundredDayAverageChange	-3.1543503
twoHundredDayAverageChangePercent	-0.029060474
typeDisp	ETF
volume	55189
yield	0.0070999996
ytdReturn	1.18101
