Metric	Value
allTimeHigh	90.94
allTimeLow	9.69
ask	57.81
askSize	8300
averageDailyVolume10Day	84667160
averageDailyVolume3Month	53073522
averageVolume	53073522
averageVolume10days	84667160
beta3Year	0.51
bid	57.79
bidSize	20900
bookValue	52.115
category	Equity Energy
companyOfficers	[]
corporateActions	[]
cryptoTradeable	False
currency	USD
customPriceAlertConfidence	HIGH
dayHigh	58.215
dayLow	57.065
dividendYield	2.62
epsTrailingTwelveMonths	2.6016746
esgPopulated	False
exchange	PCX
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	51.3878
fiftyDayAverageChange	6.1222
fiftyDayAverageChangePercent	0.119137235
fiftyTwoWeekChangePercent	30.718052
fiftyTwoWeekHigh	58.215
fiftyTwoWeekHighChange	-0.70500183
fiftyTwoWeekHighChangePercent	-0.0121103125
fiftyTwoWeekLow	37.245
fiftyTwoWeekLowChange	20.265
fiftyTwoWeekLowChangePercent	0.54409987
fiftyTwoWeekRange	37.245 - 58.215
financialCurrency	USD
firstTradeDateMilliseconds	914337000000
fiveYearAverageReturn	0.2079764
fullExchangeName	NYSEArca
fundFamily	State Street Investment Management
fundInceptionDate	913766400
gmtOffSetMilliseconds	-14400000
hasPrePostMarketData	True
language	en-US
legalType	Exchange Traded Fund
longBusinessSummary	In seeking to track the performance of the index, the fund employs a replication strategy. It generally invests substantially all, but at least 95%, of its total assets in the securities comprising the index. The index includes companies that have been identified as Energy companies by the GICS®, including securities of companies from the following industries: oil, gas and consumable fuels; and energy equipment and services. It is non-diversified.
longName	State Street Energy Select Sector SPDR ETF
market	us_market
marketCap	10721244160
marketState	POSTPOST
maxAge	86400
messageBoardId	finmb_8795479
navPrice	57.00874
netAssets	37876244000.0
netExpenseRatio	0.08
open	57.13
postMarketChange	0.2800026
postMarketChangePercent	0.48687637
postMarketPrice	57.79
postMarketTime	1773359987
previousClose	56.98
priceHint	2
priceToBook	1.103521
quoteSourceName	Nasdaq Real Time Price
quoteType	ETF
region	US
regularMarketChange	0.529999
regularMarketChangePercent	0.930149
regularMarketDayHigh	58.215
regularMarketDayLow	57.065
regularMarketDayRange	57.065 - 58.215
regularMarketOpen	57.13
regularMarketPreviousClose	56.98
regularMarketPrice	57.51
regularMarketTime	1773345600
regularMarketVolume	67811053
sharesOutstanding	186424000
shortName	State Street Energy Select Sect
sourceInterval	15
symbol	XLE
threeYearAverageReturn	0.15125531
totalAssets	37876244480
tradeable	False
trailingAnnualDividendRate	2.16
trailingAnnualDividendYield	0.03790804
trailingPE	22.104994
trailingPegRatio	None
trailingThreeMonthNavReturns	24.62394
trailingThreeMonthReturns	24.62394
triggerable	True
twoHundredDayAverage	45.729527
twoHundredDayAverageChange	11.780472
twoHundredDayAverageChangePercent	0.25761193
typeDisp	ETF
volume	67811053
yield	0.026199998
ytdReturn	24.99914
