Date	Sentiment_Daily	News_Volume
2025-03-27	0.5000	1
2025-04-17	0.0000	1
2025-05-06	0.3750	1
2025-05-14	0.1430	1
2025-05-19	0.0000	1
2025-06-06	0.0000	1
2025-06-09	0.0000	2
2025-06-11	0.0000	1
2025-06-16	-0.3200	1
2025-07-01	0.4000	1
2025-07-11	0.1330	1
2025-07-14	0.1330	1
2025-07-25	0.0000	1
2025-07-29	0.1330	1
2025-07-31	0.0000	1
2025-08-04	0.0000	1
2025-08-08	0.0000	1
2025-08-18	0.0000	1
2025-08-22	0.3330	2
2025-08-28	0.0000	2
2025-09-05	-0.4000	1
2025-09-10	0.1000	1
2025-09-12	0.0000	1
2025-09-15	0.0000	1
2025-09-17	0.1430	1
2025-09-23	0.1250	1
2025-09-25	0.1665	2
2025-09-29	0.0000	1
2025-10-04	0.0000	1
2025-10-14	0.0000	1
2025-10-15	0.6670	1
2025-10-16	0.0000	1
2025-10-17	0.0000	1
2025-10-22	0.3350	1
2025-10-23	0.5000	1
2025-11-11	0.4000	1
2025-11-12	0.0000	1
2025-11-19	0.6000	1
2025-11-20	0.0000	3
2025-11-25	0.0000	1
2025-11-26	0.0000	1
2025-11-27	0.0000	1
2025-12-01	0.0500	1
2025-12-02	0.0000	1
2025-12-06	0.0000	1
2025-12-09	0.0000	2
2025-12-10	0.0000	1
2025-12-11	0.0000	1
2025-12-12	0.0000	1
2025-12-14	0.0000	1
2025-12-15	1.0000	1
2025-12-17	0.2915	2
2025-12-18	0.0000	2
2025-12-22	0.0000	1
2025-12-23	0.0000	1
2025-12-29	-0.1720	2
2026-01-06	0.3330	1
2026-01-08	0.0000	1
2026-01-10	-0.1670	1
2026-01-12	0.2430	2
2026-01-14	0.1000	1
2026-01-17	0.0000	1
2026-01-20	0.0000	1
2026-01-22	0.0000	1
2026-01-24	0.1000	1
2026-01-26	0.0835	2
2026-01-27	0.5000	1
2026-01-28	0.0000	1
2026-01-29	0.0000	1
2026-01-31	-0.1330	1
2026-02-01	0.0555	2
2026-02-03	0.0000	1
2026-02-05	0.0000	1
2026-02-06	0.0000	3
2026-02-09	0.0000	2
2026-02-10	0.1100	1
2026-02-11	0.1000	1
2026-02-12	-0.1000	2
2026-02-13	0.0000	1
2026-02-15	0.0000	1
2026-02-16	-0.1335	2
2026-02-17	0.0000	2
2026-02-18	0.1250	2
2026-02-19	0.0396	5
2026-02-20	0.0028	4
2026-02-21	0.0000	1
2026-02-22	-0.7000	1
2026-02-23	0.0574	7
2026-02-24	-0.0076	5
2026-02-25	-0.1350	4
2026-02-26	-0.0333	3
2026-02-27	0.0619	7
