Date	Source	Sentiment	Headline	Summary	URL
2026-02-24	Google	0.5	Precious Shipping seals charter with Louis Dreyfus for handysize - Shipping Telegraph		https://news.google.com/rss/articles/CBMiugFBVV95cUxPYW5Vb3BFeTN6NFdLY3RkTFUzWUhuQ3dWVTd6V2FzYm5MTFZkdXZwaTQ3YTJocHk1U0tRZWVacW91d2FzMmljUkdkeHNuMzFDN2JYT2V3eUo4X05lbDBETFpEUmpyazkzaG9jZ1UyWWhQWHhhbFNtT1VjOU8wRTd5WjhSMGp0MXJZMXUySWpkbUozLW1tZ0I1eGZhRElNWlY0S3ItTVhVanFTM2NRTDZNLUdTOVJZQU1kMFE?oc=5
2026-02-24	Google	0.217	Genco Shipping & Trading (GNK) Valuation Check After Strong Recent Share Price Momentum - simplywall.st		https://news.google.com/rss/articles/CBMi3AFBVV95cUxPU3c2VWZscXVGWGxWYUhxcFRRZ3J2QUZmb3JZMVZDcGM1WHZQTmEyYXJ2blJ4Ymh1ZGRKbG94TThacnRWQUxUaW5sNTlWQ0twaG5ESlNTWFo4aTZZSFdtT3ZsWWw4NTBWYTd5ZUZMQ0VOOXljUzVqVGNQcmlEZzkxTTg5cHRrSVlRcTh4dnNzLVlQWGpSR3JyZWFTQnc5UnBzRDFCdi1yYTc3N2VIdnBadjVxZFFhV216QVY2cE9uRmJvNFR2eGthcG5uLW1mU08xNExvM21RUUJpdEsx0gHiAUFVX3lxTE5sOUVLR05UeDJscTNiZHg1RmNYS2JpRU9zQk90QXo5VzcwYkNhb2NzakNFc3FleGVGWGIxWlBhSFFmQmJtVkdjWG5DYmExNmc2TjA3aG5Jb043bWxhaEVQaXlNWUZ3bDFrT0dqNEhlVXc5SzBfbWpjUHRhc3ZlQnBsdHUweVVfSGpwYjlLWGowS2Z6NUItd0tWZVhHR29Vcmg0WWlwWTRMbXRJVTVBa3VpcUxnNVExY2lGNWxGV0hyQjl3SmJNZUV3NTl5OFRKRmRrRmc5ZFZuM3ZKLXptTVRmNVE?oc=5
2026-02-24	Google	0.134	Hot seller Offer Shipping Agent Service SMB Connector Jack Male Pin 50 Ohms Solder Through Hole Right Angle - Global Sources		https://news.google.com/rss/articles/CBMihAFBVV95cUxNNkZJOXc1SExJSEgzeWRMMXE4R1M1R0hmbm5UdUJjb1lVTGFXbXFtc2NuU3lxZlItbFVqSUNpR2JZREZJVTctYW9lcDF0Ql9ranBHNGcwZVdaOWZ2WExlZG5kaGsza1ZTYl9YaEFPVTdNRXAwYkFPNWlBUnFyTm5xbXVTd1A?oc=5
2026-02-24	Google	0.078	High Quality 40HC Corten Steel Dry Shipping Container Brand New 40ft High Cube Shipping Container for sale one trip containers - Global Sources		https://news.google.com/rss/articles/CBMikgFBVV95cUxONDJwb0hncW93YWs3bXdpdUl0WXZnZUJTeUxSNTUyQ0ZyUGZ4UmhtVV9vZVQ3OFRBbkZLZDJnNEFjaWRDMmh1bVpMbzNWWHJVbXZFT3lsU3RjSFVma01rbFNnOXpVT1JMcU9ueHJyeDhSdnZwVTRxOGFSQ2hidUZDbEFkM2kyRlJEZEJScE9uT1dtdw?oc=5
2026-02-24	Google	0.057	Premium Quality 20ft/40ft Dry Van and High Cube Shipping Containers New ans Used Units Fully Inspected & Seaworthy Certified - Global Sources		https://news.google.com/rss/articles/CBMijAFBVV95cUxPMTUxaWdNRnJLVUJxclJzTENocldja3NXdU45UTl6b0g4dERyRXRMejhEa2JWMUc5SV9GQlJKaVMwZ0Ryd1UtN3pJVGFjV3lXZEJqbkFHS2dzajFVS1RuR0NWb0Y3N0YxMGhhNXVieXdyeWZORnIyZVNXbjlhbzJKRzJpNDY2LWdGWVp5eQ?oc=5
2026-02-24	Google	0.0	- Cyprus Shipping News - Cyprus Shipping News		https://news.google.com/rss/articles/CBMiqwFBVV95cUxOWTY3YW1NUUlfOF9PZGJjS0RVMW9PTUZOekpCZ0VFdWo1eUtfSGQwVHNwOWpTOW1zVlRuTk95NHBkY0lrQkFDalY3TGJ6NXp0ZmI3c3ZOMEVRdnJWOVc4MFpWRjRMRm5Cd3lPS2VjMU5JdXZ5a2g3d0ZsLVpVOHZ5YVozNEJ2SXU0WUhZaDRadVVmMHR4UVRGY2hSTS1tWE0wbFJITnVFNnFKY00?oc=5
2026-02-24	Google	0.0	Adamo of Genco Shipping sells $150k in GNK stock By Investing.com - Investing.com Nigeria		https://news.google.com/rss/articles/CBMisAFBVV95cUxNenZVc3dMUWpRSFlQTmNpeW1ySk9id01EVERkdFNXdThNNnQ4RUdsbFVvWkp5cGdqVXlGeGJfNlZzWTlYdUNYWGdBYVZyX0h5MmxTQ1UtRFJ0bmpPTVc2RF9fQmxLSi1sOXdabmEyUTRQcnlIblJWNUlqUy1GSHJFZzdaRXc1dUdVNWlZT2ltcWI1TG9uSUwzWnZJbC0xWFpjVDhoY0pDOW93UnFDX0xMbQ?oc=5
2026-02-24	Google	0.0	COSCO Shipping Energy reversed the market trend as VLCC freight rates continued to rise during the Spring Festival holiday, with geopolitical factors remaining a persistent disturbance. - 富途牛牛		https://news.google.com/rss/articles/CBMipwFBVV95cUxPY0ZTY3pLbzM1WnFxQU5qVkpYY2FjbHQxMjg4WXktY0tuc2ZYNkZzd1M1MUgtWHZ4OEVObUR3NTludkRNSXpHS0NoZVJYUGFCSjFMb1QxVlpBRWZYZE5xV2Z1V2wyZkFjazVxUjV4djB3UU5WRUxmdXhkbVlTTkNwUURqVFJkX0hUUW1LTWhsUHVhdDRLNlV2S3hVSDBiYnlaX2NhbVllNA?oc=5
2026-02-24	Google	0.0	Cyprus - Cyprus Shipping News		https://news.google.com/rss/articles/CBMiogJBVV95cUxOM0xuMGloUW1IYllYU20tT2hOT1k0dld0b1pyVDB5RkVNSEtCM05HcDBONXJIa2c4QldPYndtRVhvOXZqM25BZkhSd0ZFbHZqZW1WLXJZM0VPbGItLV81OS1FMnpQeTFNQUF2cGtUVXF4T3FsQ2h4ck5hc29TOU5FUUp0cTdyZ1RJcnNkNTQzM2N0LXF1Xzh5elFpT2laekVzeXdFWHR3YTBXbC1tb21ld3RDVExfZ2djVGViNVZXbFgtekU0MnVna2xVcG9DUHNBamlSUGpQSi1uTlVST3JpZHRZUE5oWFgxTkx5RnZsM2pCbGxvQjdJLThtZkttenNyQVpjMnhHOExjRTFHY0Y4d25OYTh3dWNZdU54SGJVUlYyZw?oc=5
2026-02-24	Google	0.0	EU lawmakers freeze US trade deal after Supreme Court ruling - Shipping Telegraph		https://news.google.com/rss/articles/CBMirAFBVV95cUxNMjZ1TkM2T0xRMW1scVRwTUlQU3Uyb1ZxTGgwRDVPQ2Y0WnBldDRER3JNemcyT0J4cGVoSnNtdnNGM3ZObDU2azhjMDBWTm43VmNSZUZZNW5HMUlNMmxuV3VrODBmMXpHaHZSeWtEUlhMalZNS0IzMW5CQ2xORkJJTWlVcW5fTTRxZEtwbEFCcDItQ0k2UjhMWW1VSWpvaDY2U3RLU0k1TkNhY0dv?oc=5
