Metric	Value
allTimeHigh	26.54
allTimeLow	10.83
ask	24.42
askSize	35200
averageDailyVolume10Day	11163430
averageDailyVolume3Month	5781542
averageVolume	5781542
averageVolume10days	11163430
beta3Year	0.98
bid	24.15
bidSize	105700
category	Real Estate
companyOfficers	[]
corporateActions	[]
cryptoTradeable	False
currency	USD
customPriceAlertConfidence	HIGH
dayHigh	24.3162
dayLow	24.0
dividendYield	2.79
epsTrailingTwelveMonths	0.7864128
esgPopulated	False
exchange	PCX
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	23.5608
fiftyDayAverageChange	0.58919907
fiftyDayAverageChangePercent	0.0250076
fiftyTwoWeekChangePercent	12.753892
fiftyTwoWeekHigh	24.3162
fiftyTwoWeekHighChange	-0.16620064
fiftyTwoWeekHighChangePercent	-0.006834976
fiftyTwoWeekLow	20.63
fiftyTwoWeekLowChange	3.5200005
fiftyTwoWeekLowChangePercent	0.17062533
fiftyTwoWeekRange	20.63 - 24.3162
firstTradeDateMilliseconds	1294929000000
fiveYearAverageReturn	0.0346675
fullExchangeName	NYSEArca
fundFamily	Schwab ETFs
fundInceptionDate	1294876800
gmtOffSetMilliseconds	-14400000
hasPrePostMarketData	True
language	en-US
legalType	Exchange Traded Fund
longBusinessSummary	The index excludes mortgage REITs, defined as REITs that lend money directly to real estate owners and/or operators or indirectly through the purchase of mortgages or mortgage-backed securities, and hybrid REITs, defined as REITs that participate both in equity and mortgage investing. It is the fund’s policy that under normal circumstances it will invest at least 90% of its net assets in securities included in the index.
longName	Schwab U.S. REIT ETF
market	us_market
marketState	POSTPOST
maxAge	86400
messageBoardId	finmb_118204473
navPrice	23.87
netAssets	11128644600.0
netExpenseRatio	0.07
open	24.0
phone	1-800-435-4000
postMarketChange	0.0
postMarketChangePercent	0.0
postMarketPrice	24.15
postMarketTime	1783468778
previousClose	23.87
priceHint	2
quoteSourceName	Nasdaq Real Time Price
quoteType	ETF
region	US
regularMarketChange	0.279999
regularMarketChangePercent	1.17302
regularMarketDayHigh	24.3162
regularMarketDayLow	24.0
regularMarketDayRange	24.0 - 24.3162
regularMarketOpen	24.0
regularMarketPreviousClose	23.87
regularMarketPrice	24.15
regularMarketTime	1783454400
regularMarketVolume	5528739
shortName	Schwab U.S. REIT ETF
sourceInterval	15
symbol	SCHH
threeYearAverageReturn	0.1007278
totalAssets	11128644608
tradeable	False
trailingAnnualDividendRate	0.0
trailingAnnualDividendYield	0.0
trailingPE	30.709063
trailingPegRatio	None
trailingThreeMonthNavReturns	11.0162
trailingThreeMonthReturns	11.0162
triggerable	True
twoHundredDayAverage	22.12945
twoHundredDayAverageChange	2.0205498
twoHundredDayAverageChangePercent	0.09130592
typeDisp	ETF
volume	5528739
yield	0.0279
ytdReturn	14.87622
