Date	Shares	Amount	BuyFlag
2026-02-27	21326.0	1727406.0	0
2026-03-03	303009.0	23996202.49	0
2026-03-09	23880.0	1847686.34	0
2026-05-07	200000.0	15780900.0	0
2026-05-15	31625.0	2559518.78	0
2026-06-04	8000.0	640019.2	0
2026-06-05	536296.0	42905206.37	0
2026-06-08	100000.0	7945632.25	0
2026-06-09	100000.0	8074790.01	0
2026-06-10	23984.0	2000594.18	0
2026-07-28	456867.0	41108261.02	0
2026-07-29	145947.0	13148978.21	0
2026-07-31	152483.0	13313580.45	0
2026-08-06	55755.0	4827894.26	0
2026-08-10	9958.0	861367.0	0
2026-08-19	50000.0	4519260.0	0
2026-08-20	111365.0	10126452.86	0
