Metric	Value
52WeekChange	1.3142076
SandP52WeekChange	0.22662401
address1	Nihonbashi Takashimaya Mitsui Building
address2	2-5-1, Nihonbashi Chuo-ku
allTimeHigh	26.73
allTimeLow	0.816667
ask	24.11
askSize	1400
averageAnalystRating	1.0 - Strong Buy
averageDailyVolume10Day	143370
averageDailyVolume3Month	252590
averageVolume	252590
averageVolume10days	143370
beta	0.711
bid	24.07
bidSize	100
bookValue	7.1373153
city	Tokyo
companyOfficers	[{'maxAge': 1, 'name': 'Mr. Noboru  Saito', 'age': 59, 'title': 'President, CEO, GM of Humidifier Countermeasures HQ & Representative Director', 'yearBorn': 1966, 'fiscalYear': 2026, 'totalPay': 1312068, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Tetsuji  Yamanishi', 'title': 'CFO, Senior Executive VP & Representative Director', 'fiscalYear': 2026, 'totalPay': 736491, 'exercisedValue': 0, 'unexercisedValue': 0}]
compensationAsOfEpochDate	1798675200
corporateActions	[]
country	Japan
cryptoTradeable	False
currency	USD
currentPrice	24.01
currentRatio	1.559
customPriceAlertConfidence	LOW
dateShortInterest	1239753600
dayHigh	24.17
dayLow	23.81
debtToEquity	27.954
discount_to_intrinsic_value	34.41
dividendDate	1639008000
dividendRate	0.23
dividendYield	0.94
earningsCallTimestampEnd	1777365000
earningsCallTimestampStart	1777365000
earningsGrowth	1.299
earningsQuarterlyGrowth	1.297
earningsTimestamp	1785501000
earningsTimestampEnd	1785501000
earningsTimestampStart	1785501000
ebitda	469040005120
ebitdaMargins	0.18725
enterpriseToEbitda	-0.352
enterpriseToRevenue	-0.066
enterpriseValue	-164918312960
epsForward	0.77
epsTrailingTwelveMonths	0.64
eps_normalized_growth	5.130631287071923
esgPopulated	False
exDividendDate	1774915200
exchange	PNK
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	20.0764
fiftyDayAverageChange	3.9335995
fiftyDayAverageChangePercent	0.19593151
fiftyTwoWeekChangePercent	131.42076
fiftyTwoWeekHigh	26.73
fiftyTwoWeekHighChange	-2.7199993
fiftyTwoWeekHighChangePercent	-0.1017583
fiftyTwoWeekLow	10.8
fiftyTwoWeekLowChange	13.21
fiftyTwoWeekLowChangePercent	1.2231481
fiftyTwoWeekRange	10.8 - 26.73
financialCurrency	JPY
firstTradeDateMilliseconds	386519400000
fiveYearAvgDividendYield	1.66
floatShares	1897793476
forwardEps	0.77
forwardPE	31.18182
freeCashflow	41101250560
fullExchangeName	OTC Markets OTCPK
fullTimeEmployees	106545
gmtOffSetMilliseconds	-14400000
graham_intrinsic_value	36.61
grossMargins	0.31276
grossProfits	783403974656
hasPrePostMarketData	False
heldPercentInsiders	0.0
heldPercentInstitutions	0.00302
impliedSharesOutstanding	1898154125
industry	Electronic Components
industryDisp	Electronic Components
industryKey	electronic-components
irWebsite	http://www.global.tdk.com/ir/
isEarningsDateEstimate	False
language	en-US
lastDividendDate	1743379200
lastDividendValue	0.108
lastFiscalYearEnd	1774915200
lastSplitDate	1728432000
lastSplitFactor	5:1
longBusinessSummary	TDK Corporation, together with its subsidiaries, engages in the manufacture and sale of electronic components in Japan, Europe, China, Asia, the Americas, and internationally. The company operates through Passive Components, Sensor Application Products, Magnetic Application Products, Energy Application Products, and Others segments. The Passive Components segment offers ceramic capacitors, aluminum electrolytic capacitors, film capacitors, high-frequency components, piezoelectric material products, and circuit protection components, as well as inductive devices, including ferrite cores, coils, and transformers. The Sensor Application Products segment provides temperature and pressure, magnetic, and MEMS sensors. The Magnetic Application Products segment offers hard disk drives(HDD) heads, HDD suspension assemblies, and magnets. The Energy Application Products segment provides energy devices comprising rechargeable batteries and power supplies. The Other segment offers mechatronics production equipment and camera module micro actuators for smartphones and other products. It also engages in the provision of insurance and real estate agency services; research and development of semiconductor products; and development, manufacture, and sale of rechargeable battery cells. Its products are used in information and communication technology, automotive, micromobility, industrial and energy, consumer electronics/home appliances, AI eco system, and medical and healthcare applications. The company was formerly known as Tokyo Denki Kagaku Kogyo K.K. and changed its name to TDK Corporation in 1983. TDK Corporation was founded in 1935 and is headquartered in Tokyo, Japan.
longName	TDK Corporation
market	us_market
marketCap	45574680576
marketState	POSTPOST
maxAge	86400
messageBoardId	finmb_315963
mostRecentQuarter	1774915200
netIncomeToCommon	195663003648
nextFiscalYearEnd	1806451200
nonDilutedMarketCap	47768646210
numberOfAnalystOpinions	1
open	24.05
operatingCashflow	507672002560
operatingMargins	0.05278
payoutRatio	0.3396
pegRatio	2.22
phone	81 3 6778 1000
previousClose	25.41
priceHint	2
priceToBook	3.36401
priceToSalesTrailing12Months	0.018194793
profitMargins	0.07811
quickRatio	1.038
quoteSourceName	Delayed Quote
quoteType	EQUITY
recommendationKey	strong_buy
recommendationMean	1.0
region	US
regularMarketChange	-1.3999996
regularMarketChangePercent	-5.5096407
regularMarketDayHigh	24.17
regularMarketDayLow	23.81
regularMarketDayRange	23.81 - 24.17
regularMarketOpen	24.05
regularMarketPreviousClose	25.41
regularMarketPrice	24.01
regularMarketTime	1782244800
regularMarketVolume	18134
returnOnAssets	0.04161
returnOnEquity	0.09922
revenueGrowth	0.21
revenuePerShare	1319.76
sector	Technology
sectorDisp	Technology
sectorKey	technology
sharesOutstanding	1898154125
sharesPercentSharesOut	0.00090000004
sharesShort	2050605
sharesShortPreviousMonthDate	1236902400
sharesShortPriorMonth	1522305
shortName	TDK Corp.
shortRatio	2.43
sourceInterval	15
symbol	TTDKY
targetHighPrice	28.3871
targetLowPrice	28.3871
targetMeanPrice	28.3871
targetMedianPrice	28.3871
totalCash	842775003136
totalCashPerShare	443.997
totalDebt	615971028992
totalRevenue	2504819998720
tradeable	False
trailingAnnualDividendRate	36.0
trailingAnnualDividendYield	1.4167651
trailingEps	0.64
trailingPE	37.515625
trailingPegRatio	2.2195
triggerable	False
twoHundredDayAverage	15.9494
twoHundredDayAverageChange	8.0606
twoHundredDayAverageChangePercent	0.5053858
typeDisp	Equity
volume	18134
website	https://www.tdk.com/en/index.html
zip	103-6128
