Metric	Value
52WeekChange	0.12128186
SandP52WeekChange	0.27201355
address1	6801 Rockledge Drive
allTimeHigh	692.0
allTimeLow	0.281186
ask	534.71
askSize	40
auditRisk	2
averageAnalystRating	2.6 - Hold
averageDailyVolume10Day	1157150
averageDailyVolume3Month	1530821
averageVolume	1530821
averageVolume10days	1157150
beta	0.1
bid	534.23
bidSize	80
boardRisk	9
bookValue	32.561
city	Bethesda
companyOfficers	[{'maxAge': 1, 'name': 'Mr. James D. Taiclet Jr.', 'age': 64, 'title': 'Chairman, President & CEO', 'yearBorn': 1961, 'fiscalYear': 2025, 'totalPay': 9785663, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Evan T. Scott', 'age': 47, 'title': 'Senior VP & CFO', 'yearBorn': 1978, 'fiscalYear': 2025, 'totalPay': 2382567, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Frank A. St. John', 'age': 58, 'title': 'Chief Operating Officer', 'yearBorn': 1967, 'fiscalYear': 2025, 'totalPay': 4056161, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': "Mr. Kevin James O'Connor J.D.", 'age': 57, 'title': 'Senior Vice President, General Counsel & Corporate Secretary', 'yearBorn': 1968, 'fiscalYear': 2025, 'totalPay': 2496841, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Timothy S. Cahill', 'age': 59, 'title': 'President of Missiles & Fire Control', 'yearBorn': 1966, 'fiscalYear': 2025, 'totalPay': 2953419, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Dr. Craig  Martell', 'title': 'Chief Technology Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Maria  Demaree', 'age': 56, 'title': 'Senior VP of Enterprise Business & Digital Transformation and Chief information Officer', 'yearBorn': 1969, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mark D. Kvasnak', 'title': 'Vice President of Investor Relations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Jenna  McMullin', 'title': 'Senior VP & Chief Communications Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Christopher J. Wronsky', 'title': 'Senior VP & Chief Human Resource Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]
compensationAsOfEpochDate	1767139200
compensationRisk	6
corporateActions	[{'header': 'Dividend', 'message': 'LMT announced a cash dividend of $3.45 with an ex-date of Jun. 1, 2026', 'meta': {'eventType': 'DIVIDEND', 'dateEpochMs': 1780286400000, 'amount': '3.45'}}]
country	United States
cryptoTradeable	False
currency	USD
currentPrice	534.6
currentRatio	1.135
customPriceAlertConfidence	HIGH
dateShortInterest	1778803200
dayHigh	540.97
dayLow	531.1401
debtToEquity	276.365
discount_to_intrinsic_value	54.16
displayName	Lockheed Martin
dividendDate	1782432000
dividendRate	13.8
dividendYield	2.6
earningsCallTimestampEnd	1776947400
earningsCallTimestampStart	1776947400
earningsGrowth	-0.115
earningsQuarterlyGrowth	-0.131
earningsTimestamp	1776947400
earningsTimestampEnd	1784637000
earningsTimestampStart	1784637000
ebitda	7994999808
ebitdaMargins	0.10645001
enterpriseToEbitda	17.669
enterpriseToRevenue	1.881
enterpriseValue	141264551936
epsCurrentYear	29.86373
epsForward	32.09004
epsTrailingTwelveMonths	20.66
eps_normalized_growth	0.5786766593148003
esgPopulated	False
exDividendDate	1780272000
exchange	NYQ
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fax	720 479 2750
fiftyDayAverage	568.4006
fiftyDayAverageChange	-33.8006
fiftyDayAverageChangePercent	-0.059466157
fiftyTwoWeekChangePercent	12.128186
fiftyTwoWeekHigh	692.0
fiftyTwoWeekHighChange	-157.40002
fiftyTwoWeekHighChangePercent	-0.22745669
fiftyTwoWeekLow	410.11
fiftyTwoWeekLowChange	124.48999
fiftyTwoWeekLowChangePercent	0.3035527
