Date	Shares	Amount	BuyFlag
2015-11-30	34000.0	501840.0	1
2015-12-01	20919.0	311693.10000000003	0
2016-03-07	3744.0	56422.08	0
2016-05-26	20132.0	349117.392	0
2016-05-27	223381.0	4006427.587400001	0
2016-06-06	34711.0	640834.482	0
2016-06-20	5830.0	112110.9	0
2016-07-19	8622.0	169767.18000000002	0
2016-07-29	28776.0	615806.3999999999	0
2016-09-15	107500.0	2365000.0	0
2016-09-16	132803.0	2922994.0300000003	0
2016-09-21	257399.0	5904777.0	0
2016-09-26	316164.0	7220395.35	0
2016-10-07	11781.0	267230.7792	0
2016-11-02	179890.0	3959199.01	0
2016-11-04	46941.0	1018062.96	0
2016-11-07	151071.0	3450359.8101	0
2016-11-09	8974.0	203137.2588	0
2016-11-21	12555.0	294513.9345	0
2016-11-22	4780.0	110513.6	0
2016-12-05	64760.0	1554240.0	0
2016-12-07	33405.0	797507.6294999999	0
2016-12-09	27564.0	676944.2760000001	0
2016-12-13	78628.0	1867415.0	0
2016-12-14	92184.0	2188448.16	0
2016-12-15	10745.0	255838.45	0
2016-12-19	4999.0	117276.54	0
2017-03-08	322733.0	7306061.927300001	0
2017-03-09	319235.0	7172444.286	0
2017-03-10	512076.0	11458980.69	0
2017-03-13	257965.0	5759610.351500001	0
2017-03-29	31421.0	738393.5	0
2017-03-31	17176.0	412224.0	0
2017-04-07	39608.0	722053.84	0
2017-04-24	571987.0	10490683.693000002	0
2017-05-10	208535.0	3960079.65	0
2017-05-15	20344.0	384501.6	0
2017-05-25	6460.0	122675.4	0
2017-05-31	11515.0	216482.0	0
2017-06-20	97422.0	1627931.3622	0
2017-06-21	34770.0	581010.177	0
2017-06-22	62652.0	1046914.92	0
2017-07-11	97422.0	1627921.62	0
2017-07-12	97422.0	1631818.5	0
2017-07-19	389651.0	6807202.97	0
2017-07-20	15333.0	270934.11000000004	0
2017-07-25	194834.0	3484606.0900000003	0
2017-07-26	194834.0	3459180.253	0
2017-08-02	138401.0	2415623.3738	0
2017-08-03	97422.0	1684426.38	0
2017-08-04	153846.0	2687689.62	0
2017-08-15	194834.0	3429234.2672	0
2017-08-16	194834.0	3444548.2196000004	0
2017-09-13	124519.0	1628708.52	0
2017-09-14	124533.0	1643424.6411	0
2017-09-18	249023.0	3404144.41	0
2017-09-22	1494094.0	21320721.38	0
2017-09-26	494360.0	7351133.2	0
2017-11-01	457000.0	6307231.492000001	0
2017-11-02	55200.0	746839.4400000001	0
2017-11-06	99204.0	1331748.8856000002	0
2017-12-01	42314.0	592396.0	0
2017-12-11	9924.0	141477.53639999998	0
2017-12-12	60761.0	876181.2842999999	0
2017-12-18	200609.0	2982244.89	0
2018-01-04	49921.0	748815.0	0
2018-01-12	50158.0	777449.0	0
2018-01-23	575887.0	9512213.5225	0
2018-01-24	229327.0	3841227.25	0
2018-02-06	242165.0	3698029.0655	0
2018-02-27	16405.0	303656.55000000005	0
2018-03-02	161858.0	2961208.2958000004	0
2018-03-07	337000.0	6471714.300000001	0
2018-03-08	337000.0	6427702.1	0
2018-03-14	337000.0	6350394.300000001	0
2018-03-15	424113.0	8015324.9569	0
2018-03-21	337000.0	6303113.2	0
2018-03-22	337000.0	6231264.800000001	0
2018-03-28	337000.0	5907879.6	0
2018-03-29	337000.0	5929852.0	0
2018-04-04	337000.0	5723439.5	0
2018-04-05	337000.0	5815811.2	0
2018-04-11	337000.0	5799500.399999999	0
2018-04-12	337000.0	5873573.0	0
2018-04-18	337000.0	5956138.0	0
2018-04-19	337000.0	5880313.000000001	0
2018-04-25	337000.0	5797377.3	0
2018-04-26	337000.0	5860598.5	0
2018-05-02	337000.0	5777393.2	0
2018-05-03	337000.0	5682022.2	0
2018-05-09	337000.0	5861845.4	0
2018-05-10	337000.0	5922101.0	0
2018-05-15	27720.0	484329.384	0
2018-05-16	337000.0	5865114.3	0
2018-05-17	337000.0	5946735.7	0
2018-05-22	49028.0	861456.2795999999	0
2018-05-23	337000.0	5400390.6058	0
2018-05-24	337000.0	5171163.899999999	0
2018-05-30	337000.0	5217973.199999999	0
2018-05-31	337000.0	5184475.4	0
2018-06-01	104158.0	1603282.5750000002	0
2018-06-04	273150.0	4235775.3	0
2018-06-05	25300.0	393303.68	0
2018-06-06	337000.0	5330699.7	0
2018-06-07	337500.0	5384171.25	0
2018-06-12	138593.0	2207024.2285	0
2018-06-13	337000.0	5334305.6	0
2018-06-14	489485.0	7814608.359	0
2018-06-20	337000.0	5205403.100000001	0
2018-06-21	337000.0	5124085.0	0
2018-06-27	337000.0	5081016.399999999	0
2018-07-06	255485.0	3834293.3315	0
2018-07-09	81515.0	1230053.1985	0
2018-08-15	87113.0	1390488.9947	0
2018-08-17	36556.0	603174.0	0
2018-09-14	479142.0	7940101.653	0
2018-09-21	82893.0	1409181.0	0
2018-11-06	102284.0	1630662.6700000002	0
2018-12-11	51939.0	755625.8187000001	0
2018-12-13	27182.0	398759.94	0
2019-01-25	28100.0	421500.0	0
2019-01-29	13974.0	220090.5	0
2019-02-21	589825.0	9590023.6575	0
2019-02-22	287871.0	4749871.5	0
2019-03-01	384445.0	6343726.945000001	0
2019-03-04	13700.0	226050.0	0
2019-04-15	54174.0	893871.0	0
2019-04-16	537102.0	8865889.003800001	0
2019-05-31	84629.0	1171984.7065	0
2019-06-05	16412.0	235105.1824	0
2019-06-25	10088.0	150916.48	0
2019-09-16	49635.0	753752.1465	0
2019-09-24	16436.0	237171.48	0
2019-10-21	432998.0	6944032.225799999	0
2019-11-06	20457.0	347973.57	0
2019-12-10	20895.0	329096.25	0
2019-12-11	62047.0	988434.8	0
2019-12-12	105444.0	1682316.5920000002	0
2020-01-28	16884.0	246675.24	0
2020-12-09	26550.0	319662.0	0
2020-12-14	37299.0	448706.97	0
2021-03-05	343017.0	4908950.5887	0
2021-03-15	16511.0	265827.10000000003	0
2021-03-18	269598.0	4324405.8396	0
2021-04-26	269598.0	4459420.518	0
2021-05-26	10003.0	160948.27	0
2021-06-01	37918.0	609535.6418	0
2021-06-04	75000.0	1198425.0	0
2021-06-07	59476.0	967884.3496	0
2021-06-15	11155.0	174464.2	0
2021-09-08	10000.0	149600.0	0
2021-09-10	16512.0	240249.6	0
2021-10-15	88136.0	1344876.0376	0
2021-10-21	12286.0	189327.26	0
2021-10-22	10285.0	160960.25	0
2021-10-26	8535.0	131951.1	0
2021-12-13	16486.0	250092.62	0
2021-12-14	102669.0	1493833.95	0
2021-12-23	17078.0	269832.4	0
2021-12-27	9088.0	144999.04	0
2021-12-28	315004.0	5032220.4004	0
2022-01-04	202686.0	3315942.96	0
2022-01-05	36910.0	627470.0	0
2022-01-13	102133.0	1787327.5	0
2022-03-02	6359.0	108039.41	0
2022-06-03	94705.0	1428094.577	0
2022-06-07	28347.0	432578.0547	0
2022-09-09	70115.0	934815.249	0
2022-10-25	2452.0	33347.2	0
2022-10-28	80421.0	1148620.9746	0
2022-11-30	115204.0	1844764.5	0
2022-12-02	27046.0	448422.67999999993	0
2022-12-05	9532.0	153941.8	0
2022-12-13	113415.0	1856543.9934	0
2022-12-14	11534.0	185697.4	0
2022-12-29	851.0	13616.0	0
2023-01-04	5000.0	82500.0	0
2023-01-06	47307.0	804904.9515000001	0
2023-03-06	10000.0	152800.0	0
2023-03-07	722682.0	10915087.7052	0
2023-03-09	34088.0	512901.6832	0
2023-03-10	34764.0	507867.276	0
2023-04-03	14162.0	226592.0	0
2023-06-12	432836.0	6926975.9168	0
2023-06-13	159073.0	2628872.2126	0
2023-06-15	25056.0	425952.0	0
2023-07-27	21131.0	373173.46	0
2023-09-07	801016.0	14001858.7702	0
2023-12-11	209748.0	3440370.5952	0
2023-12-12	165367.0	2676700.9922	0
2023-12-13	18577.0	304105.49	0
2023-12-14	41690.0	707128.8759999999	0
2023-12-18	50428.0	845677.5599999999	0
2023-12-20	1773.0	30025.755	0
2024-03-04	70000.0	1205400.0	0
2024-03-05	13399.0	241285.1723	0
2024-03-06	24722.0	469965.22	0
2024-04-24	18323.0	310849.695	0
2024-06-06	50000.0	975500.0	0
2024-06-10	365945.0	7345540.796	0
2024-06-11	67357.0	1380880.3782000002	0
2024-06-14	22784.0	493815.8592	0
2024-09-13	29000.0	493000.0	0
2024-09-18	166666.0	3086254.3216000004	0
2024-09-25	83334.0	1643746.4832	0
2024-10-02	55908.0	1117477.9224	0
2024-10-08	7770.0	163170.0	0
2024-10-14	250000.0	5181625.0	0
2024-12-06	7771.0	178733.0	0
2024-12-09	50000.0	1173500.0	0
2024-12-10	224465.0	5094298.651	0
2024-12-11	448641.0	9730328.769	0
2024-12-12	93414.0	2038464.951	0
2025-01-06	11577.0	266271.0	0
2025-04-04	6409.0	84534.70999999999	0
2025-05-08	29000.0	493365.4	0
2025-06-25	30000.0	555000.0	0
2025-06-27	68590.0	1264621.266	0
2025-06-30	30000.0	616173.0	0
2025-12-11	13463.0	332330.1161	0
2025-12-24	36460.0	897167.574	0
2025-12-29	26457.0	647852.559	0
