Metric	Value
52WeekChange	0.28818357
SandP52WeekChange	0.15480888
address1	Eaton House
address2	30 Pembroke Road
allTimeHigh	408.45
allTimeLow	0.8677
ask	373.6
askSize	40
auditRisk	3
averageAnalystRating	1.8 - Buy
averageDailyVolume10Day	2810620
averageDailyVolume3Month	3021158
averageVolume	3021158
averageVolume10days	2810620
beta	1.18
bid	370.0
bidSize	80
boardRisk	1
bookValue	50.039
city	Dublin
companyOfficers	[{'maxAge': 1, 'name': 'Mr. Paulo Ruiz Sternadt', 'age': 49, 'title': 'CEO, President & Director', 'yearBorn': 1976, 'fiscalYear': 2024, 'totalPay': 2304682, 'exercisedValue': 0, 'unexercisedValue': 7150080}, {'maxAge': 1, 'name': 'Mr. Olivier C. Leonetti', 'age': 60, 'title': 'Executive VP & CFO', 'yearBorn': 1965, 'fiscalYear': 2024, 'totalPay': 2133135, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Heath B. Monesmith', 'age': 54, 'title': 'President & COO of Electrical Sector', 'yearBorn': 1971, 'fiscalYear': 2024, 'totalPay': 2044101, 'exercisedValue': 18048640, 'unexercisedValue': 5834825}, {'maxAge': 1, 'name': 'Mr. Rogerio  Branco', 'title': 'Executive VP and Chief Supply Chain & Operations Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Raja Ramana Macha B.E., M.B.A.', 'age': 59, 'title': 'Executive VP & CTO', 'yearBorn': 1966, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Katrina R. Redmond', 'title': 'Executive VP & Chief Information Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Yan  Jin', 'title': 'Senior Vice President of Investor Relations', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Lucy Clark Dougherty', 'age': 54, 'title': 'Executive VP & Chief Legal Officer', 'yearBorn': 1971, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jimmy  Yam', 'title': 'Vice President of Sales', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Sergio  Letelier', 'title': 'Senior Vice President of Corporate Development, Planning & Strategy', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]
compensationAsOfEpochDate	1735603200
compensationRisk	5
corporateActions	[]
country	Ireland
cryptoTradeable	False
currency	USD
currentPrice	373.38
currentRatio	1.319
customPriceAlertConfidence	HIGH
dateShortInterest	1769731200
dayHigh	378.4999
dayLow	370.02
debtToEquity	54.091
displayName	Eaton
dividendDate	1763683200
dividendRate	4.16
dividendYield	1.11
earningsCallTimestampEnd	1770134400
earningsCallTimestampStart	1770134400
earningsGrowth	0.188
earningsQuarterlyGrowth	0.166
earningsTimestamp	1770125400
earningsTimestampEnd	1777555800
earningsTimestampStart	1777555800
ebitda	6277332992
ebitdaMargins	0.22870001
enterpriseToEbitda	24.647
enterpriseToRevenue	5.637
enterpriseValue	154718109696
epsCurrentYear	13.34038
epsForward	15.36201
epsTrailingTwelveMonths	10.45
esgPopulated	False
exDividendDate	1762387200
exchange	NYQ
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EST
executiveTeam	[]
fiftyDayAverage	343.9174
fiftyDayAverageChange	29.462616
fiftyDayAverageChangePercent	0.085667714
fiftyTwoWeekChangePercent	28.818357
fiftyTwoWeekHigh	408.45
fiftyTwoWeekHighChange	-35.070007
fiftyTwoWeekHighChangePercent	-0.0858612
fiftyTwoWeekLow	231.85
