Date	Open	High	Low	Close	Volume
2018-01-02	79.23	79.52	77.52	67.19	2814900
2018-01-03	79.26	81.67	78.86	69.56	4255900
2018-01-04	81.69	81.99	80.46	68.82	3936400
2018-01-05	80.88	81.42	80.25	69.35	2398900
2018-01-08	81.37	82.3	81.0	69.89	1818200
2018-01-09	81.87	82.49	80.31	69.85	2216000
2018-01-10	81.67	82.68	81.32	70.27	2126800
2018-01-11	82.66	83.99	82.33	71.56	1897900
2018-01-12	84.16	84.35	83.47	71.78	2417500
2018-01-16	84.44	84.5	82.7	71.02	2198500
2018-01-17	83.49	83.99	83.28	71.23	1379400
2018-01-18	83.69	84.0	83.02	71.2	2001600
2018-01-19	83.9	84.41	83.55	71.53	3215000
2018-01-22	83.93	84.42	83.51	71.88	2413400
2018-01-23	83.96	85.32	83.83	72.53	2393700
2018-01-24	85.6	85.61	84.34	72.0	2862200
2018-01-25	85.09	85.67	83.93	72.61	2592200
2018-01-26	85.5	86.51	85.04	73.69	1863300
2018-01-29	86.21	86.82	85.37	72.93	1883800
2018-01-30	84.91	85.63	84.33	72.2	2478800
2018-01-31	85.33	85.53	83.43	71.55	2901000
2018-02-01	86.93	89.85	86.65	74.86	6112700
2018-02-02	87.12	87.4	84.9	72.5	6100300
2018-02-05	85.67	85.68	81.58	69.51	5528400
2018-02-06	80.24	83.28	79.5	70.45	4994500
2018-02-07	82.32	84.38	81.59	69.55	3908800
2018-02-08	81.81	82.31	79.4	67.66	3150900
2018-02-09	80.7	81.6	78.99	68.82	4925800
2018-02-12	81.45	82.57	81.24	69.89	2789800
2018-02-13	81.46	82.14	80.99	69.72	1332500
2018-02-14	81.24	82.86	81.02	70.44	2399600
2018-02-15	83.11	83.42	81.78	70.52	1516400
2018-02-16	82.66	83.91	82.2	70.54	2200200
2018-02-20	82.43	83.04	81.45	69.62	3344600
2018-02-21	81.72	82.65	81.26	69.49	2219300
2018-02-22	82.03	82.65	81.68	69.77	1778900
2018-02-23	82.5	82.66	81.57	70.06	2204900
2018-02-26	82.36	82.55	81.54	70.11	2854900
2018-02-27	82.19	83.1	81.93	69.83	2514800
2018-02-28	82.16	82.51	80.68	68.76	2323500
2018-03-01	81.1	81.71	79.21	67.82	3527400
2018-03-02	79.16	80.09	78.39	67.91	3251000
2018-03-05	79.18	80.32	78.4	68.35	2983500
2018-03-06	80.79	80.97	79.72	68.97	2658700
2018-03-07	79.99	81.19	79.77	69.04	2741700
2018-03-08	81.93	81.96	80.49	69.14	5636000
2018-03-09	81.07	83.16	80.71	71.42	3155000
2018-03-12	83.09	83.24	81.21	70.04	3666100
2018-03-13	81.71	82.67	81.14	69.82	2869600
2018-03-14	81.89	81.92	79.96	68.8	2395900
2018-03-15	80.25	80.68	79.88	68.96	2840700
2018-03-16	80.43	81.3	80.23	69.57	4651900
2018-03-19	80.75	80.99	79.82	69.12	1709100
2018-03-20	80.7	81.87	80.5	69.72	1783200
2018-03-21	81.33	82.1	80.93	70.0	1847300
2018-03-22	80.64	81.36	79.28	68.23	2650400
2018-03-23	79.68	79.68	78.09	67.16	3332200
2018-03-26	80.18	81.43	79.51	69.67	4143100
2018-03-27	81.24	81.6	79.2	68.47	3678000
2018-03-28	79.81	79.87	78.57	67.91	2858400
2018-03-29	79.61	80.65	79.25	68.65	2902700
2018-04-02	79.47	79.63	76.51	66.74	2401500
2018-04-03	78.0	78.28	76.39	66.89	4515400
2018-04-04	76.48	78.67	76.14	67.5	3064100
2018-04-05	79.32	79.52	78.62	68.08	2434600
2018-04-06	78.35	78.92	75.66	65.26	4025900
2018-04-09	76.72	77.17	75.78	65.23	2922000
2018-04-10	77.9	78.45	77.41	66.65	2786300
2018-04-11	76.9	77.51	76.62	66.29	2279900
2018-04-12	77.5	78.06	77.36	66.52	3177000
