Metric	Value
allTimeHigh	532.54
allTimeLow	64.78
ask	521.62
askSize	120
averageDailyVolume10Day	3322600
averageDailyVolume3Month	4591639
averageVolume	4591639
averageVolume10days	3322600
beta3Year	0.84
bid	521.6
bidSize	120
bookValue	358.194
category	Large Value
companyOfficers	[]
corporateActions	[]
cryptoTradeable	False
currency	USD
customPriceAlertConfidence	HIGH
dayHigh	524.37
dayLow	521.01
dividendYield	1.38
epsTrailingTwelveMonths	21.163439
esgPopulated	False
exchange	PCX
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	513.2552
fiftyDayAverageChange	8.2247925
fiftyDayAverageChangePercent	0.016024763
fiftyTwoWeekChangePercent	15.8370495
fiftyTwoWeekHigh	532.54
fiftyTwoWeekHighChange	-11.059998
fiftyTwoWeekHighChangePercent	-0.02076839
fiftyTwoWeekLow	433.4
fiftyTwoWeekLowChange	88.07999
fiftyTwoWeekLowChangePercent	0.20323025
fiftyTwoWeekRange	433.4 - 532.54
financialCurrency	USD
firstTradeDateMilliseconds	885306600000
fiveYearAverageReturn	0.103401296
fullExchangeName	NYSEArca
fundFamily	State Street Investment Management
fundInceptionDate	884649600
gmtOffSetMilliseconds	-14400000
hasPrePostMarketData	True
language	en-US
legalType	Exchange Traded Fund
longBusinessSummary	The Trust’s Portfolio consists of substantially all of the component common stocks that comprise the DJIA, which are weighted in accordance with the terms of the Trust Agreement.
longName	State Street SPDR Dow Jones Industrial Average ETF Trust
market	us_market
marketCap	39924383744
marketState	REGULAR
maxAge	86400
messageBoardId	finmb_6184218
navPrice	521.5512
netAssets	44062826000.0
netExpenseRatio	0.16
open	521.63
phone	866.787.2257
postMarketChange	0.10998535
postMarketChangePercent	0.020961968
postMarketPrice	524.8
postMarketTime	1784066572
previousClose	521.51
priceHint	2
priceToBook	1.4558591
quoteSourceName	Nasdaq Real Time Price
quoteType	ETF
region	US
regularMarketChange	-0.030029297
regularMarketChangePercent	-0.0057580336
regularMarketDayHigh	524.37
regularMarketDayLow	521.01
regularMarketDayRange	521.01 - 524.37
regularMarketOpen	521.63
regularMarketPreviousClose	521.51
regularMarketPrice	521.48
regularMarketTime	1784749240
regularMarketVolume	2549806
sharesOutstanding	81242896
shortName	State Street SPDR Dow Jones Ind
sourceInterval	15
symbol	DIA
threeYearAverageReturn	0.1586386
totalAssets	44062826496
tradeable	False
trailingAnnualDividendRate	5.62
trailingAnnualDividendYield	0.010776399
trailingPE	24.640608
trailingPegRatio	None
trailingThreeMonthNavReturns	13.18871
trailingThreeMonthReturns	13.18871
triggerable	True
twoHundredDayAverage	488.3298
twoHundredDayAverageChange	33.150177
twoHundredDayAverageChangePercent	0.06788481
typeDisp	ETF
volume	2549806
yield	0.0138
ytdReturn	9.5451
