Metric	Value
52WeekChange	-0.3004883
SandP52WeekChange	0.15336108
address1	2929 Allen Parkway
address2	22nd Floor Suite 2200
allTimeHigh	451.28
allTimeLow	44.5
ask	320.87
askSize	1
auditRisk	6
averageAnalystRating	1.6 - Buy
averageDailyVolume10Day	758060
averageDailyVolume3Month	854188
averageVolume	854188
averageVolume10days	758060
beta	1.63
bid	291.67
bidSize	1
boardRisk	3
bookValue	33.737
city	Houston
companyOfficers	[{'maxAge': 1, 'name': 'Mr. Mark Allen McFarland', 'age': 56, 'title': 'CEO & Director', 'yearBorn': 1969, 'fiscalYear': 2025, 'totalPay': 4233661, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Terry L. Nutt', 'age': 47, 'title': 'President', 'yearBorn': 1978, 'fiscalYear': 2025, 'totalPay': 1649251, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Brad L. Berryman', 'age': 55, 'title': 'Chief Operating Officer', 'yearBorn': 1970, 'fiscalYear': 2025, 'totalPay': 1361607, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Andrew M. Wright J.D.', 'age': 58, 'title': 'Chief Administrative Officer', 'yearBorn': 1967, 'fiscalYear': 2025, 'totalPay': 1337201, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Cole  Muller J.D.', 'age': 44, 'title': 'Chief Financial Officer', 'yearBorn': 1981, 'fiscalYear': 2025, 'totalPay': 2910249, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Anthony J. Plagens', 'title': 'Senior VP & Chief Accounting Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Daniel Jude Kelly', 'title': 'General Counsel & Corporate Secretary', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Taryne  Williams', 'title': 'Director of Corporate Communications', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Dale E. Lebsack Jr.', 'age': 49, 'title': 'Chief Asset Development Officer', 'yearBorn': 1976, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Christopher E. Morice', 'age': 45, 'title': 'Chief Commercial Officer', 'yearBorn': 1980, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]
compensationAsOfEpochDate	1767139200
compensationRisk	4
corporateActions	[]
country	United States
cryptoTradeable	False
currency	USD
currentPrice	282.15
currentRatio	0.781
customPriceAlertConfidence	HIGH
dateShortInterest	1788134400
dayHigh	290.98
dayLow	279.77
debtToEquity	584.137
displayName	Talen Energy
earningsCallTimestampEnd	1785960000
earningsCallTimestampStart	1785960000
earningsTimestamp	1785960000
earningsTimestampEnd	1793822400
earningsTimestampStart	1793822400
ebitda	582000000
ebitdaMargins	0.15557
enterpriseToEbitda	39.679
enterpriseToRevenue	6.173
enterpriseValue	23093393408
epsCurrentYear	22.31129
epsForward	30.76806
epsTrailingTwelveMonths	-4.04
esgPopulated	False
exchange	NMS
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	340.4422
fiftyDayAverageChange	-58.292206
