Metric	Value
52WeekChange	-0.32764143
SandP52WeekChange	0.19179821
address1	190 West Tasman Drive
allTimeHigh	18.6
allTimeLow	1.62
ask	6.36
askSize	38600
auditRisk	4
averageAnalystRating	1.9 - Buy
averageDailyVolume10Day	53157180
averageDailyVolume3Month	42038774
averageVolume	42038774
averageVolume10days	53157180
beta	3.213
bid	6.37
bidSize	5500
boardRisk	8
bookValue	2.458
city	San Jose
companyOfficers	[{'maxAge': 1, 'name': 'Mr. Adam D. Goldstein', 'age': 45, 'title': 'Founder, CEO & Chairman', 'yearBorn': 1980, 'fiscalYear': 2025, 'totalPay': 1500000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Priya  Gupta', 'age': 42, 'title': 'Acting CFO, Acting Principal Financial Officer & VP of Finance', 'yearBorn': 1983, 'fiscalYear': 2025, 'totalPay': 619677, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Thomas Paul Muniz', 'age': 40, 'title': 'Chief Technology Officer', 'yearBorn': 1985, 'fiscalYear': 2025, 'totalPay': 1064475, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Eric  Lentell', 'age': 45, 'title': 'Chief Legal & Strategy Officer', 'yearBorn': 1980, 'fiscalYear': 2025, 'totalPay': 825000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Harsh  Rungta', 'age': 42, 'title': 'Senior VP of Finance & Chief Accounting Officer', 'yearBorn': 1983, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Kate  Kiewel', 'title': 'Head of Investor Relations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Miles  Rogers', 'title': 'Senior VP & Head of Marketing', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Dr. Geoff  Bower', 'title': 'Chief Engineer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Eric  Wright', 'title': 'Head of Certification', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Julien  Montousse', 'title': 'Head of Design', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]
compensationAsOfEpochDate	1767139200
compensationRisk	10
corporateActions	[]
country	United States
cryptoTradeable	False
currency	USD
currentPrice	6.3
currentRatio	10.213
customPriceAlertConfidence	HIGH
dateShortInterest	1785456000
dayHigh	6.52
dayLow	6.1
debtToEquity	6.557
displayName	Archer Aviation
earningsCallTimestampEnd	1786395600
earningsCallTimestampStart	1786395600
earningsTimestamp	1786392000
earningsTimestampEnd	1793908800
earningsTimestampStart	1793908800
ebitda	-905800000
ebitdaMargins	0.0
enterpriseToEbitda	-3.797
enterpriseToRevenue	498.471
enterpriseValue	3439449856
epsCurrentYear	-0.95795
epsForward	-0.80734
epsTrailingTwelveMonths	-1.08
esgPopulated	False
exchange	NYQ
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	5.2952
fiftyDayAverageChange	1.0048003
fiftyDayAverageChangePercent	0.18975683
fiftyTwoWeekChangePercent	-32.76414
fiftyTwoWeekHigh	14.62
fiftyTwoWeekHighChange	-8.32
fiftyTwoWeekHighChangePercent	-0.56908345
fiftyTwoWeekLow	4.3
fiftyTwoWeekLowChange	2.0
fiftyTwoWeekLowChangePercent	0.46511626
fiftyTwoWeekRange	4.3 - 14.62
financialCurrency	USD
firstTradeDateMilliseconds	1608301800000
floatShares	652864679
forwardEps	-0.80734
forwardPE	-7.803404
freeCashflow	-376437504
fullExchangeName	NYSE
fullTimeEmployees	1160
fulldayPrice	6.28
gmtOffSetMilliseconds	-14400000
governanceEpochDate	1785542400
grossMargins	0.14493
grossProfits	1000000
hasPrePostMarketData	True
heldPercentInsiders	0.14752
heldPercentInstitutions	0.50128
impliedSharesOutstanding	770026800
industry	Aerospace & Defense
industryDisp	Aerospace & Defense
industryKey	aerospace-defense
isEarningsDateEstimate	False
language	en-US
lastFiscalYearEnd	1767139200
longBusinessSummary	Archer Aviation Inc., together with its subsidiaries, designs and develops aircraft and related technologies and services for commercial and defense sectors in the United States and internationally. The company offers electric vertical takeoff and landing (eVTOL) aircraft for urban air taxi operations. Archer Aviation Inc. is based in San Jose, California.
longName	Archer Aviation Inc.
market	us_market
marketCap	4851169280
marketState	CLOSED
maxAge	86400
messageBoardId	finmb_681233855
mostRecentQuarter	1782777600
netIncomeToCommon	-799699968
nextFiscalYearEnd	1798675200
nonDilutedMarketCap	4851168840
numberOfAnalystOpinions	9
open	6.145
operatingCashflow	-540400000
operatingMargins	-55.14
overallRisk	9
payoutRatio	0.0
phone	650 272 3233
postMarketChange	-0.01999998
postMarketChangePercent	-0.31746
postMarketPrice	6.28
postMarketTime	1787356770
previousClose	6.09
priceEpsCurrentYear	-6.576544
priceHint	2
priceToBook	2.5630596
priceToSalesTrailing12Months	703.068
profitMargins	0.0
quickRatio	9.675
