Metric	Value
allTimeHigh	104.94
allTimeLow	17.22
ask	25.24
askSize	65700
averageDailyVolume10Day	12829290
averageDailyVolume3Month	18776453
averageVolume	18776453
averageVolume10days	12829290
beta3Year	0.71
bid	25.21
bidSize	41000
category	Greater China Region
companyOfficers	[]
corporateActions	[]
cryptoTradeable	False
currency	USD
customPriceAlertConfidence	HIGH
dayHigh	25.25
dayLow	24.815
dividendDate	1513900800
dividendYield	8.01
epsTrailingTwelveMonths	1.9810969
esgPopulated	False
exchange	PCX
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	26.6066
fiftyDayAverageChange	-1.4265995
fiftyDayAverageChangePercent	-0.053618256
fiftyTwoWeekChangePercent	-40.082043
fiftyTwoWeekHigh	43.365
fiftyTwoWeekHighChange	-18.185001
fiftyTwoWeekHighChangePercent	-0.4193474
fiftyTwoWeekLow	23.23
fiftyTwoWeekLowChange	1.9500008
fiftyTwoWeekLowChangePercent	0.08394321
fiftyTwoWeekRange	23.23 - 43.365
firstTradeDateMilliseconds	1375363800000
fiveYearAverageReturn	-0.09457579
fullExchangeName	NYSEArca
fulldayChange	0.35000038
fulldayChangePercent	1.4095867
fulldayPrice	25.27
fundFamily	KraneShares
fundInceptionDate	1375228800
gmtOffSetMilliseconds	-14400000
hasPrePostMarketData	True
language	en-US
legalType	Exchange Traded Fund
longBusinessSummary	The fund will invest at least 80% of its net assets in instruments in its underlying index or in instruments that have economic characteristics similar to those in the underlying index. The index is designed to measure the equity market performance of investable publicly traded "China-based companies" whose primary business or businesses are in the Internet and Internet-related sectors, and are listed outside of Mainland China, as determined by the index provider. The fund is non-diversified.
longName	KraneShares CSI China Internet ETF
market	us_market
marketState	POST
maxAge	86400
messageBoardId	finmb_243136794
navPrice	24.85
netAssets	5103524900.0
netExpenseRatio	0.69
open	25.1
phone	1-855-857-2638
postMarketChange	0.09000015
postMarketChangePercent	0.35742712
postMarketPrice	25.27
postMarketTime	1790032664
previousClose	24.83
priceHint	2
quoteSourceName	Nasdaq Real Time Price
quoteType	ETF
region	US
regularMarketChange	0.35
regularMarketChangePercent	1.40959
regularMarketDayHigh	25.25
regularMarketDayLow	24.815
regularMarketDayRange	24.815 - 25.25
regularMarketOpen	25.1
regularMarketPreviousClose	24.83
regularMarketPrice	25.18
regularMarketTime	1790020800
regularMarketVolume	15984846
shortName	KraneShares CSI China Internet 
sourceInterval	15
symbol	KWEB
threeYearAverageReturn	0.0004626
totalAssets	5103524864
tradeable	False
trailingAnnualDividendRate	0.0
trailingAnnualDividendYield	0.0
trailingPE	12.710131
trailingPegRatio	None
trailingThreeMonthNavReturns	-2.09581
trailingThreeMonthReturns	-2.09581
triggerable	True
twoHundredDayAverage	29.78375
twoHundredDayAverageChange	-4.60375
twoHundredDayAverageChangePercent	-0.15457255
typeDisp	ETF
volume	15984846
yield	0.0801
ytdReturn	-23.64273
