Metric	Value
52WeekChange	1.7284689
SandP52WeekChange	0.2842635
address1	Midland International Air & Space Port
address2	2901 Enterprise Lane
allTimeHigh	129.89
allTimeLow	1.97
ask	64.15
askSize	13
auditRisk	7
averageAnalystRating	2.6 - Hold
averageDailyVolume10Day	15334230
averageDailyVolume3Month	14446105
averageVolume	14446105
averageVolume10days	15334230
beta	2.598
bid	63.68
bidSize	13
boardRisk	10
bookValue	6.451
city	Midland
