Metric	Value
52WeekChange	-0.12478125
SandP52WeekChange	0.20365608
address1	19505 Biscayne Blvd
address2	Suite 2350
allTimeHigh	207.52
allTimeLow	5.92
ask	138.0
askSize	1
auditRisk	7
averageAnalystRating	1.9 - Buy
averageDailyVolume10Day	43892610
averageDailyVolume3Month	43204347
averageVolume	43204347
averageVolume10days	43892610
beta	1.562
bid	125.0
bidSize	1
boardRisk	10
bookValue	3.525
city	Aventura
companyOfficers	[{'maxAge': 1, 'name': 'Dr. Alexander C. Karp J.D.', 'age': 58, 'title': 'Co-Founder, CEO & Director', 'yearBorn': 1967, 'fiscalYear': 2025, 'totalPay': 8623000, 'exercisedValue': 0, 'unexercisedValue': 4566856704}, {'maxAge': 1, 'name': 'Mr. Stephen Andrew Cohen', 'age': 41, 'title': 'Co-Founder, President, Secretary & Director', 'yearBorn': 1984, 'fiscalYear': 2025, 'totalPay': 1003995, 'exercisedValue': 318076640, 'unexercisedValue': 3464737024}, {'maxAge': 1, 'name': 'Mr. David A. Glazer J.D.', 'age': 40, 'title': 'CFO & Treasurer', 'yearBorn': 1985, 'fiscalYear': 2025, 'totalPay': 486735, 'exercisedValue': 13802735, 'unexercisedValue': 67654728}, {'maxAge': 1, 'name': 'Mr. Shyam  Sankar', 'age': 42, 'title': 'CTO & Executive VP', 'yearBorn': 1983, 'fiscalYear': 2025, 'totalPay': 1209250, 'exercisedValue': 131851840, 'unexercisedValue': 62388752}, {'maxAge': 1, 'name': 'Mr. Ryan D. Taylor J.D.', 'age': 42, 'title': 'Chief Revenue Officer & Chief Legal Officer', 'yearBorn': 1983, 'fiscalYear': 2025, 'totalPay': 479460, 'exercisedValue': 37098980, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Peter Andreas Thiel J.D.', 'age': 58, 'title': 'Co-Founder & Chairman', 'yearBorn': 1967, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Joseph Todd Lonsdale', 'age': 42, 'title': 'Co-Founder', 'yearBorn': 1983, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jeffrey  Buckley B.S., CPA', 'age': 41, 'title': 'Chief Accounting Officer', 'yearBorn': 1984, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. David B. MacNaughton', 'age': 75, 'title': 'President of Palantir Canada', 'yearBorn': 1950, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Kevin  Kawasaki', 'title': 'Head of Business Development', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]
compensationAsOfEpochDate	1767139200
compensationRisk	10
corporateActions	[]
country	United States
cryptoTradeable	False
currency	USD
currentPrice	133.72
currentRatio	6.907
customPriceAlertConfidence	HIGH
dateShortInterest	1782777600
dayHigh	135.7899
dayLow	122.64
debtToEquity	2.477
discount_to_intrinsic_value	-172.74
displayName	Palantir
earningsCallTimestampEnd	1785790800
earningsCallTimestampStart	1785790800
earningsGrowth	3.25
earningsQuarterlyGrowth	3.067
earningsTimestamp	1785787200
earningsTimestampEnd	1785787200
