Date	Shares	Amount	BuyFlag
2025-11-20	35683.0	5851520.683100001	0
2025-11-21	4525.0	707039.4453	0
2025-11-24	37300.0	6049974.3843	0
2025-12-01	20000.0	3343833.2296	0
2025-12-12	9000.0	1673190.0	0
2026-01-02	35400.0	6252404.7936	0
2026-02-02	20400.0	3053439.8104	0
2026-02-20	1028247.0	137525036.5	0
2026-02-24	1232.0	159026.56	0
2026-03-02	2000000.0	289707507.04	0
2026-03-16	16000.0	2438622.6500000004	0
2026-04-15	16000.0	2230580.45	0
2026-05-15	16000.0	2144662.94	0
2026-05-20	921694.0	125389205.24	0
2026-05-22	830.0	114050.3	0
2026-05-29	1667.0	250050.0	0
2026-06-01	1598.0	255680.0	0
2026-06-11	1481.0	190752.8	0
2026-06-15	16000.0	2133605.1500000004	0
2026-07-02	185000.0	24050000.0	0
2026-07-15	16000.0	2144770.09	0
