Metric	Value
allTimeHigh	37.15
allTimeLow	20.01
ask	41.15
askSize	2
averageDailyVolume10Day	23890
averageDailyVolume3Month	24237
averageVolume	24237
averageVolume10days	23890
beta3Year	0.0
bid	23.01
bidSize	2
category	Health
companyOfficers	[]
corporateActions	[]
cryptoTradeable	False
currency	USD
customPriceAlertConfidence	HIGH
dayHigh	32.37
dayLow	32.005
dividendYield	1.27
epsTrailingTwelveMonths	2.3292732
esgPopulated	False
exchange	NGM
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	31.55194
fiftyDayAverageChange	0.79805756
fiftyDayAverageChangePercent	0.025293455
fiftyTwoWeekChangePercent	23.544538
fiftyTwoWeekHigh	37.15
fiftyTwoWeekHighChange	-4.800003
fiftyTwoWeekHighChangePercent	-0.129206
fiftyTwoWeekLow	23.22
fiftyTwoWeekLowChange	9.129999
fiftyTwoWeekLowChangePercent	0.3931955
fiftyTwoWeekRange	23.22 - 37.15
firstTradeDateMilliseconds	1716298200000
fullExchangeName	NasdaqGM
fundFamily	Roundhill Investments
fundInceptionDate	1716163200
gmtOffSetMilliseconds	-14400000
hasPrePostMarketData	True
ipoExpectedDate	2024-05-21
language	en-US
legalType	Exchange Traded Fund
longBusinessSummary	The fund's manager will invest at least 80% of its net assets (plus any borrowings for investment purposes) in the equity securities of GLP-1 & Weight Loss Companies or any derivative instruments (such as swap agreements or forward contracts) that utilize one or more GLP-1 & Weight Loss Companies as the reference asset. The fund is non-diversified.
longName	Roundhill Glp-1 & Weight Loss ETF
market	us_market
marketState	REGULAR
maxAge	86400
messageBoardId	finmb_1876551011
navPrice	32.1837
netAssets	54078828.0
netExpenseRatio	0.59
open	32.15
postMarketChange	-0.014202118
postMarketChangePercent	-0.043922897
postMarketPrice	32.32
postMarketTime	1784066696
previousClose	32.12
priceHint	2
quoteSourceName	Nasdaq Real Time Price
quoteType	ETF
region	US
regularMarketChange	0.22999954
regularMarketChangePercent	0.7168445
regularMarketDayHigh	32.37
regularMarketDayLow	32.005
regularMarketDayRange	32.005 - 32.37
regularMarketOpen	32.15
regularMarketPreviousClose	32.12
regularMarketPrice	32.35
regularMarketTime	1784660672
regularMarketVolume	7651
shortName	Roundhill GLP-1 & Weight Loss E
sourceInterval	15
symbol	OZEM
totalAssets	54078828
tradeable	False
trailingAnnualDividendRate	0.0
trailingAnnualDividendYield	0.0
trailingPE	13.888452
trailingPegRatio	None
trailingThreeMonthNavReturns	4.50182
trailingThreeMonthReturns	4.50182
triggerable	True
twoHundredDayAverage	32.150887
twoHundredDayAverageChange	0.19911194
twoHundredDayAverageChangePercent	0.0061930465
typeDisp	ETF
volume	7651
yield	0.0127
ytdReturn	-5.03471
