Date	Sentiment_Daily	News_Volume
2025-03-31	-0.0620	1
2025-04-01	-0.1000	1
2025-05-05	0.0000	1
2025-05-09	0.0000	1
2025-05-29	0.0000	1
2025-05-30	0.0000	1
2025-06-03	0.0000	1
2025-06-04	0.0000	1
2025-06-09	-0.0625	2
2025-06-10	-0.1560	1
2025-06-12	-0.0180	2
2025-06-16	0.0000	2
2025-06-17	0.0000	1
2025-06-24	0.1360	1
2025-06-25	0.0000	1
2025-07-01	0.0000	2
2025-07-23	0.1360	1
2025-07-25	-0.0500	1
2025-07-31	0.0000	1
2025-08-01	0.0000	1
2025-08-12	0.0000	1
2025-08-15	0.0000	2
2025-08-17	0.0000	1
2025-08-20	0.0000	1
2025-08-21	-0.2000	1
2025-08-22	0.1750	1
2025-08-26	0.0000	2
2025-08-27	0.0000	1
2025-09-01	0.0000	1
2025-09-02	-0.0500	1
2025-09-03	0.0000	1
2025-09-05	0.4000	1
2025-09-10	0.0000	1
2025-09-11	0.0000	1
2025-09-15	0.1360	1
2025-09-18	0.0000	1
2025-09-19	0.0000	1
2025-09-22	0.1500	1
2025-09-25	0.0333	3
2025-10-01	-0.5000	1
2025-10-03	0.1000	1
2025-10-06	0.0000	1
2025-10-08	0.0000	1
2025-10-10	0.0000	1
2025-10-12	0.0000	1
2025-10-14	0.0000	2
2025-10-15	0.0000	1
2025-10-16	0.0000	4
2025-10-21	0.0000	1
2025-10-22	0.8000	1
2025-10-24	0.0000	1
2025-10-27	0.4000	2
2025-10-31	0.0000	1
2025-11-03	0.0062	4
2025-11-06	0.1500	2
2025-11-11	0.0000	1
2025-11-13	-0.0320	2
2025-11-18	0.0000	1
2025-11-20	-0.0418	4
2025-11-22	0.0500	2
2025-11-24	0.0000	2
2025-11-25	-0.0167	3
2025-11-26	0.0000	1
2025-11-27	0.0225	2
2025-11-28	0.0000	1
2025-12-01	0.1250	2
2025-12-05	0.0000	1
2025-12-08	-0.0400	5
2025-12-10	0.0000	3
2025-12-11	0.0000	4
2025-12-12	0.0000	2
2025-12-15	0.0000	2
2025-12-16	0.0000	1
2025-12-18	0.0000	2
2025-12-22	0.0000	1
2025-12-24	-0.3000	2
2026-01-08	0.1070	1
2026-01-09	0.0000	1
2026-01-11	0.0000	2
2026-01-12	-0.0875	2
2026-01-14	0.0500	2
2026-01-16	0.0000	1
2026-01-19	0.0000	1
2026-01-20	0.0000	2
2026-01-21	-0.0167	3
2026-01-22	-0.0010	3
2026-01-26	0.1360	1
2026-01-28	0.0000	2
2026-01-29	0.0000	1
2026-01-30	0.1634	5
2026-02-02	0.0393	3
2026-02-04	0.0000	2
2026-02-05	-0.0665	2
2026-02-06	0.0990	2
2026-02-09	0.0000	1
2026-02-10	0.0000	2
2026-02-11	0.0000	6
2026-02-12	0.1250	2
2026-02-13	-0.0277	3
2026-02-14	0.0150	3
2026-02-16	-0.0355	2
2026-02-17	0.0000	1
2026-02-18	-0.0165	2
2026-02-19	0.4000	2
2026-02-20	0.0000	3
2026-02-23	0.0000	1
2026-02-24	0.3180	2
2026-02-25	0.0250	5
2026-02-26	0.0300	1
2026-02-27	-0.2000	1
2026-03-01	0.0000	1
2026-03-02	0.2404	5
2026-03-03	-0.0160	4
2026-03-04	0.0000	2
2026-03-05	0.0000	1
2026-03-06	-0.1000	2
2026-03-08	0.0918	4
2026-03-09	0.0800	5
2026-03-10	0.1059	8
2026-03-11	0.0267	15
2026-03-12	0.0184	19
2026-03-13	-0.0085	13
2026-03-14	0.0453	7
2026-03-15	0.1258	5
2026-03-16	0.0566	16
2026-03-17	0.0080	23
2026-03-18	0.0104	16
2026-03-19	0.0338	19
2026-03-20	0.0454	25
2026-03-21	0.0161	16
2026-03-22	0.0286	34
2026-03-23	0.0319	34
2026-03-24	0.0346	20
2026-03-25	0.0520	22
2026-03-26	0.0042	12
2026-03-27	-0.0277	23
2026-03-28	0.0000	4
2026-03-29	-0.0250	8
2026-03-30	0.0389	25
2026-03-31	0.0998	17
2026-04-01	0.0218	13
2026-04-02	0.0596	21
2026-04-03	0.0116	8
2026-04-04	0.0617	3
2026-04-05	0.0612	6
2026-04-06	0.0745	24
2026-04-07	-0.0067	21
2026-04-08	0.0238	22
2026-04-09	0.0731	16
2026-04-10	-0.0003	15
2026-04-11	-0.2333	3
2026-04-12	0.1120	3
2026-04-13	0.0182	11
2026-04-14	0.0613	19
2026-04-15	0.0106	46
2026-04-16	0.0308	31
2026-04-17	0.0400	20
2026-04-18	-0.0500	4
2026-04-19	0.0250	4
2026-04-20	0.0090	23
2026-04-21	0.0681	18
2026-04-22	0.0750	30
2026-04-23	0.0391	16
2026-04-24	0.0231	13
2026-04-26	0.0168	4
2026-04-27	0.0920	4
2026-04-28	-0.0024	19
2026-04-29	0.0332	21
2026-04-30	0.0342	22
2026-05-01	0.0787	3
2026-05-02	0.0000	2
2026-05-03	0.1143	6
2026-05-04	-0.0111	18
2026-05-05	0.0593	12
2026-05-06	0.0045	22
2026-05-07	0.0319	10
2026-05-08	0.1000	5
2026-05-10	0.0000	2
2026-05-11	0.0849	14
2026-05-12	0.0432	8
2026-05-13	0.0938	12
2026-05-14	0.0226	14
2026-05-15	0.1360	1
2026-05-16	0.0310	6
2026-05-17	-0.0780	2
2026-05-18	0.0585	16
2026-05-19	0.0348	21
2026-05-20	0.0197	13
2026-05-21	0.1033	15
2026-05-22	0.0285	17
2026-05-24	0.0063	4
2026-05-25	0.0396	12
2026-05-26	0.0237	18
2026-05-27	0.0000	5
2026-05-28	0.0821	13
2026-05-29	0.0326	15
2026-05-30	0.1180	2
2026-05-31	0.0207	3
2026-06-01	0.0883	18
2026-06-02	0.0698	18
2026-06-03	0.0646	15
2026-06-04	0.0455	21
2026-06-05	-0.0091	21
2026-06-06	0.0340	4
2026-06-07	0.0000	1
2026-06-08	0.0000	8
2026-06-09	0.0259	9
2026-06-10	0.1000	5
2026-06-11	0.0016	7
2026-06-12	0.0564	8
2026-06-13	0.0000	1
2026-06-14	0.0207	3
2026-06-15	0.0166	14
2026-06-16	0.0771	14
2026-06-17	-0.0174	18
2026-06-18	0.0408	18
2026-06-19	0.1227	6
2026-06-20	0.0000	1
2026-06-21	0.0000	3
2026-06-22	0.0368	16
2026-06-23	0.0150	10
2026-06-24	-0.0089	17
2026-06-25	0.0500	1
2026-06-26	0.0000	1
2026-06-27	0.0000	1
2026-06-28	0.1094	8
2026-06-29	-0.0016	21
2026-06-30	0.1180	2
2026-07-01	0.0000	4
2026-07-02	0.0351	11
2026-07-03	0.0000	4
2026-07-04	0.0544	5
2026-07-05	0.1735	4
2026-07-06	0.0668	6
2026-07-07	0.0542	16
2026-07-08	0.0125	10
2026-07-09	0.0000	12
2026-07-10	0.0390	3
2026-07-11	0.0000	3
2026-07-12	0.0000	1
2026-07-13	0.1250	6
2026-07-14	-0.0141	15
2026-07-15	0.0000	17
2026-07-16	0.0000	2
2026-07-17	0.0000	1
2026-07-18	0.0000	2
2026-07-19	0.0320	5
2026-07-20	0.0215	11
2026-07-21	0.0628	16
2026-07-22	0.1256	17
2026-07-23	0.0242	13
2026-07-24	0.0451	14
2026-07-26	0.0000	1
2026-07-27	-0.1333	3
2026-07-28	0.0281	8
2026-07-29	0.0143	7
2026-07-30	0.0391	18
2026-07-31	0.0671	15
2026-08-01	0.1670	1
2026-08-02	0.0833	3
2026-08-03	0.0148	17
2026-08-04	0.0411	17
2026-08-05	0.1264	10
2026-08-07	-0.1000	1
2026-08-08	0.0590	2
2026-08-09	-0.1160	2
2026-08-10	0.0363	7
2026-08-11	0.0177	10
