Metric	Value
52WeekChange	-0.13177437
SandP52WeekChange	0.30140376
address1	1350 Euclid Avenue
address2	Suite 1600
allTimeHigh	1623.83
allTimeLow	21.42
ask	1165.0
askSize	40
auditRisk	7
averageAnalystRating	1.8 - Buy
averageDailyVolume10Day	359630
averageDailyVolume3Month	399049
averageVolume	399049
averageVolume10days	359630
beta	0.955
bid	1155.0
bidSize	50
boardRisk	9
bookValue	-164.367
city	Cleveland
companyOfficers	[{'maxAge': 1, 'name': 'Mr. Michael J. Lisman', 'age': 41, 'title': 'CEO, President & Director', 'yearBorn': 1984, 'fiscalYear': 2025, 'totalPay': 28530024, 'exercisedValue': 0, 'unexercisedValue': 135383744}, {'maxAge': 1, 'name': 'Ms. Sarah L. Wynne', 'age': 52, 'title': 'Chief Financial Officer', 'yearBorn': 1973, 'fiscalYear': 2025, 'totalPay': 11399291, 'exercisedValue': 4457965, 'unexercisedValue': 33381436}, {'maxAge': 1, 'name': 'Mr. Joel B. Reiss', 'age': 55, 'title': 'Co-Chief Operating Officer', 'yearBorn': 1970, 'fiscalYear': 2025, 'totalPay': 31053671, 'exercisedValue': 40545216, 'unexercisedValue': 127567960}, {'maxAge': 1, 'name': 'Mr. Patrick Joseph Murphy', 'age': 52, 'title': 'Co-Chief Operating Officer', 'yearBorn': 1973, 'fiscalYear': 2025, 'totalPay': 13843634, 'exercisedValue': 3266663, 'unexercisedValue': 49532668}, {'maxAge': 1, 'name': 'Ms. Liza  Sabol', 'age': 47, 'title': 'Director of Investor Relations', 'yearBorn': 1978, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Armani  Vadiee', 'age': 44, 'title': 'General Counsel, Chief Compliance Officer & Secretary', 'yearBorn': 1981, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Kevin  McHenry', 'title': 'Executive Vice President', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Paula  Wheeler', 'title': 'Executive Vice President', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jason  Marlin', 'title': 'Executive Vice President', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Alex  Feil', 'title': 'Executive Vice President', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]
compensationAsOfEpochDate	1767139200
compensationRisk	8
corporateActions	[]
country	United States
cryptoTradeable	False
currency	USD
currentPrice	1165.76
currentRatio	2.75
customPriceAlertConfidence	HIGH
dateShortInterest	1774915200
dayHigh	1197.86
dayLow	1155.03
discount_to_intrinsic_value	-330.69
dividendDate	1757635200
dividendRate	0.0
earningsCallTimestampEnd	1770134400
earningsCallTimestampStart	1770134400
earningsGrowth	-0.129
earningsQuarterlyGrowth	-0.097
earningsTimestamp	1770125400
earningsTimestampEnd	1777984200
earningsTimestampStart	1777984200
ebitda	4643999744
ebitdaMargins	0.50977004
enterpriseToEbitda	20.37
enterpriseToRevenue	10.384
enterpriseValue	94599471104
epsCurrentYear	39.08819
epsForward	45.93897
epsTrailingTwelveMonths	31.12
eps_normalized_growth	-0.12808889146443558
esgPopulated	False
exDividendDate	1756771200
exchange	NYQ
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	1244.5232
fiftyDayAverageChange	-78.76318
fiftyDayAverageChangePercent	-0.06328784
fiftyTwoWeekChangePercent	-13.177437
fiftyTwoWeekHigh	1623.83
fiftyTwoWeekHighChange	-458.06995
fiftyTwoWeekHighChangePercent	-0.2820923
fiftyTwoWeekLow	1123.61
fiftyTwoWeekLowChange	42.150024
fiftyTwoWeekLowChangePercent	0.03751304
fiftyTwoWeekRange	1123.61 - 1623.83
financialCurrency	USD
firstTradeDateMilliseconds	1142433000000
floatShares	56195148
forwardEps	45.93897
forwardPE	25.376278
freeCashflow	1326749952
fullExchangeName	NYSE
fullTimeEmployees	16500
gmtOffSetMilliseconds	-14400000
governanceEpochDate	1775001600
graham_intrinsic_value	270.67
grossMargins	0.59693
grossProfits	5438000128
hasPrePostMarketData	True
heldPercentInsiders	0.00397
heldPercentInstitutions	0.97416
impliedSharesOutstanding	56473563
industry	Aerospace & Defense
industryDisp	Aerospace & Defense
industryKey	aerospace-defense
isEarningsDateEstimate	True
language	en-US
lastDividendDate	1756771200
lastDividendValue	90.0
lastFiscalYearEnd	1759190400
longBusinessSummary	TransDigm Group Incorporated designs, produces, and supplies aircraft components in the United States and internationally. The Power & Control segment offers mechanical/electro-mechanical actuators and controls, ignition systems and engine technology, specialized pumps and valves, power conditioning devices, specialized AC/DC electric motors and generators, batteries and chargers, databus and power controls, sensor products, switches and relay panels, hoists, winches and lifting devices, cargo loading and handling systems, delivery systems, and electronic components. Its Airframe segment provides engineered latching and locking devices, engineered rods, engineered connectors and elastomer sealing solutions, cockpit security components and systems, cockpit displays, lavatory components, seat belts and safety restraints, engineered and customized interior surfaces and related components, thermal protection and insulation products, lighting and control technology, parachutes, specialized flight, wind tunnel and jet engine testing services and equipment, and testing and instrumentation solutions, as well as engineered audio, radio, and antenna systems. The Non-Aviation segment offers seat belts and safety restraints; mechanical/electromechanical actuators and controls; hydraulic/electromechanical actuators and fuel valves; refueling systems; and turbine controls. It serves engine and power system and subsystem suppliers, airlines, third party maintenance suppliers, military buying agencies, and repair depots; airframe manufacturers, cabin system and subsystem suppliers, airlines, and third party maintenance suppliers; and off-road vehicle and subsystem suppliers, child restraint system suppliers, and satellite and space system suppliers, as well as manufacturers of heavy equipment. The company was formerly known as TD Holding Corporation and changed its name to TransDigm Group Incorporated in 2006. The company was founded in 1993 and is headquartered in Cleveland, Ohio.
longName	TransDigm Group Incorporated
market	us_market
marketCap	65834622976
marketState	POST
maxAge	86400
messageBoardId	finmb_22800180
mostRecentQuarter	1766793600
netIncomeToCommon	1808000000
nextFiscalYearEnd	1790726400
nonDilutedMarketCap	67076474453
numberOfAnalystOpinions	21
open	1188.32
operatingCashflow	2118000000
operatingMargins	0.45602
overallRisk	9
payoutRatio	0.0
pegRatio	2.93
phone	216 706 2960
postMarketChange	-2.7600098
postMarketChangePercent	-0.23675625
postMarketPrice	1163.0
postMarketTime	1776987488
previousClose	1187.75
priceEpsCurrentYear	29.823843
priceHint	2
priceToBook	-7.092421
priceToSalesTrailing12Months	7.226633
profitMargins	0.22239
quickRatio	1.736
quoteSourceName	Nasdaq Real Time Price
quoteType	EQUITY
recommendationKey	buy
recommendationMean	1.78261
region	US
regularMarketChange	-21.99
regularMarketChangePercent	-1.8514
regularMarketDayHigh	1197.86
regularMarketDayLow	1155.03
regularMarketDayRange	1155.03 - 1197.86
regularMarketOpen	1188.32
regularMarketPreviousClose	1187.75
regularMarketPrice	1165.76
regularMarketTime	1776974403
regularMarketVolume	646904
returnOnAssets	0.117819995
returnOnEquity	0.0
revenueGrowth	0.139
revenuePerShare	156.596
sector	Industrials
sectorDisp	Industrials
sectorKey	industrials
shareHolderRightsRisk	8
sharesOutstanding	56473563
sharesPercentSharesOut	0.0186
sharesShort	1048865
sharesShortPreviousMonthDate	1772150400
sharesShortPriorMonth	974719
shortName	Transdigm Group Incorporated
shortPercentOfFloat	0.024600001
shortRatio	2.55
sourceInterval	15
state	OH
symbol	TDG
targetHighPrice	1835.0
targetLowPrice	1200.0
targetMeanPrice	1537.1428
targetMedianPrice	1532.0
totalCash	2532000000
totalCashPerShare	44.835
totalDebt	30048000000
totalRevenue	9109999616
tradeable	False
trailingAnnualDividendRate	0.0
trailingAnnualDividendYield	0.0
trailingEps	31.12
trailingPE	37.46015
trailingPegRatio	2.933
triggerable	True
twoHundredDayAverage	1337.9404
twoHundredDayAverageChange	-172.18042
twoHundredDayAverageChangePercent	-0.12869065
typeDisp	Equity
volume	646904
website	https://www.transdigm.com
