Date	Shares	Amount	BuyFlag
2026-01-08	17373.0	24448106.08	0
2026-01-14	7627.0	10726454.41	0
2026-01-15	3900.0	5576694.620000001	0
2026-02-02	48290.0	68948834.21000001	0
2026-02-06	950.0	1220047.76	1
2026-02-17	3900.0	5046140.569999999	0
2026-02-18	10168.0	13296510.15	0
2026-02-25	1.0	1285.0	1
2026-03-16	3900.0	4850431.05	0
2026-03-18	10132.0	12290629.750000002	0
2026-04-15	3900.0	4993787.08	0
2026-04-20	10132.0	12817571.62	0
2026-05-15	3900.0	4500951.1899999995	0
2026-05-18	10132.0	11964054.47	0
