Date	Shares	Amount	BuyFlag
2025-12-16	23097.0	4111568.3204	0
2025-12-18	10000.0	1751175.157	0
2025-12-19	2538.0	446560.8006	0
2026-01-02	3333.0	577620.0083000001	0
2026-02-06	3333.0	458798.7605999999	0
2026-02-09	3200.0	438400.0	0
2026-03-12	3081.0	408378.58	0
2026-04-02	85.0	10667.5	0
2026-04-13	2500.0	325854.09	0
2026-04-30	192.0	33024.0	0
2026-05-04	13200.0	2369024.0	0
2026-05-05	10000.0	1850000.0	0
2026-05-12	2500.0	529740.78	0
2026-05-21	829.0	167267.33	0
2026-06-11	2500.0	493379.80999999994	0
2026-07-14	2500.0	452029.9	0
2026-08-03	3200.0	470528.0	0
