Metric	Value
52WeekChange	0.11570978
SandP52WeekChange	0.16670573
address1	777 Old Saw Mill River Road
allTimeHigh	1211.2
allTimeLow	3.0
ask	767.98
askSize	1
auditRisk	8
averageAnalystRating	1.7 - Buy
averageDailyVolume10Day	661530
averageDailyVolume3Month	833679
averageVolume	833679
averageVolume10days	661530
beta	0.397
bid	765.41
bidSize	1
boardRisk	10
bookValue	304.648
city	Tarrytown
companyOfficers	[{'maxAge': 1, 'name': 'Dr. Leonard S. Schleifer M.D., Ph.D.', 'age': 72, 'title': 'Co-Founder, President, CEO & Co-Chairman', 'yearBorn': 1953, 'fiscalYear': 2024, 'totalPay': 6823034, 'exercisedValue': 117275128, 'unexercisedValue': 192379808}, {'maxAge': 1, 'name': 'Dr. George D. Yancopoulos M.D., Ph.D.', 'age': 65, 'title': 'Co-Founder, President, Chief Scientific Officer & Co-Chairman', 'yearBorn': 1960, 'fiscalYear': 2024, 'totalPay': 6796783, 'exercisedValue': 95717904, 'unexercisedValue': 188321072}, {'maxAge': 1, 'name': 'Mr. Christopher R. Fenimore CPA', 'age': 54, 'title': 'Executive VP of Finance & CFO', 'yearBorn': 1971, 'fiscalYear': 2024, 'totalPay': 1269250, 'exercisedValue': 9054700, 'unexercisedValue': 16618295}, {'maxAge': 1, 'name': 'Dr. Andrew J. Murphy Ph.D.', 'age': 67, 'title': 'Executive VP of Research & Co-Chief Scientific Officer', 'yearBorn': 1958, 'fiscalYear': 2024, 'totalPay': 1613560, 'exercisedValue': 26279800, 'unexercisedValue': 56244512}, {'maxAge': 1, 'name': 'Mr. Daniel P. Van Plew', 'age': 52, 'title': 'Executive VP and GM of Industrial Operations & Product Supply', 'yearBorn': 1973, 'fiscalYear': 2024, 'totalPay': 1905481, 'exercisedValue': 20283170, 'unexercisedValue': 9502018}, {'maxAge': 1, 'name': 'Mr. Rajesh  Ahuja', 'title': 'Senior Vice President of Quality Assurance & Operations', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Ryan  Crowe', 'title': 'Senior Vice President of Investor Relations & Strategic Analysis', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Joseph J. LaRosa J.D.', 'age': 66, 'title': 'Executive VP, General Counsel & Secretary', 'yearBorn': 1959, 'fiscalYear': 2024, 'totalPay': 1748110, 'exercisedValue': 23227300, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Melissa  Lozner', 'title': 'Senior VP & Chief Compliance Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Sally A. Paull', 'title': 'Executive Vice President of Human Resources', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]
compensationAsOfEpochDate	1735603200
compensationRisk	9
corporateActions	[]
country	United States
cryptoTradeable	False
currency	USD
currentPrice	788.22
currentRatio	4.126
customPriceAlertConfidence	HIGH
dateShortInterest	1770940800
dayHigh	789.745
dayLow	764.24
debtToEquity	9.511
discount_to_intrinsic_value	69.96
displayName	Regeneron Pharmaceuticals
dividendDate	1772668800
dividendRate	3.76
dividendYield	0.49
earningsCallTimestampEnd	1769779800
earningsCallTimestampStart	1769779800
earningsGrowth	-0.026
earningsQuarterlyGrowth	-0.08
earningsTimestamp	1769779800
earningsTimestampEnd	1777469400
earningsTimestampStart	1777469400
ebitda	4245700096
ebitdaMargins	0.29601
enterpriseToEbitda	17.204
enterpriseToRevenue	5.093
enterpriseValue	73042001920
epsCurrentYear	44.67485
epsForward	52.51693
epsTrailingTwelveMonths	41.48
eps_normalized_growth	0.2428308237291481
esgPopulated	False
exDividendDate	1771545600
exchange	NMS
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EST
executiveTeam	[]
fiftyDayAverage	771.3952
fiftyDayAverageChange	16.824768
fiftyDayAverageChangePercent	0.021810828
fiftyTwoWeekChangePercent	11.570978
fiftyTwoWeekHigh	821.11
fiftyTwoWeekHighChange	-32.890015
fiftyTwoWeekHighChangePercent	-0.040055554
fiftyTwoWeekLow	476.49
fiftyTwoWeekLowChange	311.72998
fiftyTwoWeekLowChangePercent	0.6542215
fiftyTwoWeekRange	476.49 - 821.11
financialCurrency	USD
firstTradeDateMilliseconds	670602600000
floatShares	98554009
forwardEps	52.51693
forwardPE	15.008874
freeCashflow	3258374912
fullExchangeName	NasdaqGS
fullTimeEmployees	15410
gmtOffSetMilliseconds	-18000000
governanceEpochDate	1772323200
graham_intrinsic_value	2623.49
grossMargins	0.44566002
grossProfits	6392000000
hasPrePostMarketData	True
heldPercentInsiders	0.01984
heldPercentInstitutions	0.90862
impliedSharesOutstanding	105719806
industry	Biotechnology
industryDisp	Biotechnology
industryKey	biotechnology
irWebsite	http://newsroom.regeneron.com/
isEarningsDateEstimate	True
language	en-US
lastDividendDate	1771545600
lastDividendValue	0.94
lastFiscalYearEnd	1767139200
longBusinessSummary	Regeneron Pharmaceuticals, Inc. discovers, invents, develops, manufactures, and commercializes medicines to treat various diseases worldwide. The company develops product candidates to treat eye, allergic and inflammatory, cardiovascular, metabolic, neurological, infectious, and rare diseases; and cancer, hematologic conditions. It also offers EYLEA injections for wet age-related macular degeneration and diabetic macular edema; myopic choroidal neovascularization; diabetic retinopathy; neovascular glaucoma; retinopathy of prematurity; Dupixent injection to treat atopic dermatitis and asthma; Libtayo injection for metastatic or locally advanced cutaneous squamous cell carcinoma; Praluent injection to treat heterozygous familial hypercholesterolemia (HoFH); and Kevzara solution for rheumatoid arthritis. It has license and collaboration agreement with Bayer for the development and commercialization of EYLEA 8 mg and EYLEA; Alnylam Pharmaceuticals, Inc. to discover, develop, and commercialize RNAi therapeutics for diseases by addressing therapeutic disease targets expressed in the eye and central nervous system; Intellia Therapeutics, Inc. to advance CRISPR/Cas9 gene-editing technology for in vivo therapeutic development for therapies focused on neurological and muscular diseases; Hansoh Pharmaceuticals Group Company Limited to acquire development and commercial rights for HS-20094, a dual GLP-1/GIP receptor; and Tessera Therapeutics, Inc. develops and commercializes TSRA-196, an investigational gene editing therapy for Alpha-1 antitrypsin deficiency. The company was incorporated in 1988 and is based in Tarrytown, New York.
longName	Regeneron Pharmaceuticals, Inc.
market	us_market
marketCap	83330465792
marketState	REGULAR
maxAge	86400
messageBoardId	finmb_33715
mostRecentQuarter	1767139200
netIncomeToCommon	4504900096
nextFiscalYearEnd	1798675200
nonDilutedMarketCap	81051146467
numberOfAnalystOpinions	26
open	766.66
operatingCashflow	4978899968
operatingMargins	0.23134
overallRisk	10
payoutRatio	0.0849
phone	914 847 7000
postMarketChange	4.1900024
postMarketChangePercent	0.52983683
postMarketPrice	795.0
postMarketTime	1772496023
previousClose	766.66
priceEpsCurrentYear	17.643482
priceHint	2
priceToBook	2.5873137
priceToSalesTrailing12Months	5.809876
profitMargins	0.31409
quickRatio	3.284
quoteSourceName	Nasdaq Real Time Price
quoteType	EQUITY
recommendationKey	buy
recommendationMean	1.66667
region	US
regularMarketChange	21.559998
regularMarketChangePercent	2.8121982
regularMarketDayHigh	789.745
regularMarketDayLow	764.24
regularMarketDayRange	764.24 - 789.745
regularMarketOpen	766.66
regularMarketPreviousClose	766.66
regularMarketPrice	788.22
regularMarketTime	1772654237
regularMarketVolume	331957
returnOnAssets	0.05909
returnOnEquity	0.14864999
revenueGrowth	0.025
revenuePerShare	137.121
sector	Healthcare
sectorDisp	Healthcare
sectorKey	healthcare
shareHolderRightsRisk	10
sharesOutstanding	103902660
sharesPercentSharesOut	0.0194
sharesShort	2051997
sharesShortPreviousMonthDate	1768435200
sharesShortPriorMonth	2289214
shortName	Regeneron Pharmaceuticals, Inc.
shortPercentOfFloat	0.020499999
shortRatio	2.33
sourceInterval	15
state	NY
symbol	REGN
syntheticPEG	-5.772643846153846
targetHighPrice	1057.0
targetLowPrice	730.0
targetMeanPrice	870.7308
targetMedianPrice	874.0
totalCash	8605200384
totalCashPerShare	83.855
totalDebt	2972699904
totalRevenue	14342899712
tradeable	False
trailingAnnualDividendRate	3.52
trailingAnnualDividendYield	0.0045913444
trailingEps	41.48
trailingPE	19.00241
trailingPegRatio	1.6393
triggerable	True
twoHundredDayAverage	639.70953
twoHundredDayAverageChange	148.51044
twoHundredDayAverageChangePercent	0.23215292
typeDisp	Equity
volume	331957
website	https://www.regeneron.com
zip	10591-6707
