Date	Sentiment_Daily	News_Volume
2025-10-18	0.0000	1
2025-11-03	0.0000	1
2025-11-10	0.1250	1
2025-11-19	0.0000	1
2025-11-27	0.0000	1
2025-12-03	-0.2500	1
2025-12-08	0.2640	1
2025-12-11	0.0000	1
2025-12-15	0.0000	1
2025-12-19	0.0000	1
2025-12-21	0.0000	1
2025-12-26	0.0500	1
2025-12-31	0.1600	1
2026-01-05	0.0000	1
2026-01-06	0.0000	1
2026-01-07	0.4330	1
2026-01-08	0.1360	1
2026-01-09	0.6000	1
2026-01-12	0.2640	1
2026-01-14	0.0000	1
2026-01-16	0.5500	1
2026-01-19	0.0000	1
2026-01-20	0.0000	1
2026-01-21	0.0000	1
2026-01-22	0.0000	1
2026-01-24	0.0000	1
2026-01-26	0.0000	1
2026-01-27	-0.0710	1
2026-01-28	0.0000	1
2026-01-29	0.0000	1
2026-01-30	0.3670	1
2026-01-31	-0.1170	1
2026-02-02	-0.1000	1
2026-02-03	0.2165	2
2026-02-04	0.0000	1
2026-02-05	-0.0520	3
2026-02-06	0.1667	3
2026-02-07	0.0000	1
2026-02-09	0.0000	1
2026-02-10	0.0000	1
2026-02-11	-0.0355	2
2026-02-12	0.1500	1
2026-02-13	0.0000	2
2026-02-14	-0.0710	1
2026-02-16	0.1360	1
2026-02-17	-0.0710	1
2026-02-18	0.1707	3
2026-02-19	0.1895	2
2026-02-20	0.2332	4
2026-02-21	0.0000	1
2026-02-22	0.1274	5
2026-02-23	0.0770	1
2026-02-24	0.0000	1
2026-02-25	0.0000	1
2026-02-27	-0.0780	1
2026-02-28	0.3000	2
2026-03-01	0.0000	1
2026-03-02	0.1560	1
2026-03-03	-0.0780	2
2026-03-04	0.0491	12
2026-03-05	0.0279	28
2026-03-06	0.0185	6
2026-03-07	-0.0202	4
2026-03-08	-0.0532	4
2026-03-09	0.0094	13
2026-03-10	-0.0378	10
2026-03-11	0.1061	11
2026-03-12	-0.0625	2
2026-03-13	-0.0120	3
2026-03-14	0.2228	5
2026-03-15	-0.0367	3
2026-03-16	0.0156	8
2026-03-17	-0.0110	3
2026-03-18	0.1100	9
2026-03-19	0.0924	5
2026-03-20	-0.0355	2
2026-03-21	0.0000	1
2026-03-23	0.0356	10
2026-03-24	-0.2000	1
2026-03-25	-0.0207	3
2026-03-26	0.3120	1
2026-03-27	0.0319	8
2026-03-28	0.4500	1
2026-03-29	-0.0355	2
2026-03-30	0.0534	12
2026-03-31	0.0068	9
2026-04-01	0.1151	8
2026-04-02	0.0244	5
2026-04-03	0.0000	1
2026-04-05	-0.1560	1
2026-04-06	0.1517	6
2026-04-07	0.0153	7
2026-04-08	0.1596	8
2026-04-09	0.0532	12
2026-04-10	0.2607	7
2026-04-12	0.0000	1
2026-04-13	-0.0250	8
2026-04-14	0.0178	11
2026-04-15	-0.0570	7
2026-04-16	-0.0221	7
2026-04-17	-0.0095	4
