Metric	Value
52WeekChange	4.913265
SandP52WeekChange	0.30034864
address1	55 Market Street
address2	Level 6
allTimeHigh	76.87
allTimeLow	1.02
ask	44.42
askSize	2
averageAnalystRating	1.8 - Buy
averageDailyVolume10Day	33278990
averageDailyVolume3Month	38735600
averageVolume	38735600
averageVolume10days	33278990
beta	4.308
bid	25.5
bidSize	2
bookValue	7.569
city	Sydney
companyOfficers	[{'maxAge': 1, 'name': 'Mr. William  Roberts', 'age': 35, 'title': 'Co-Founder, Co-CEO & Executive Director', 'yearBorn': 1990, 'fiscalYear': 2025, 'totalPay': 2952000, 'exercisedValue': 0, 'unexercisedValue': 11300000}, {'maxAge': 1, 'name': 'Mr. Daniel  Roberts', 'age': 40, 'title': 'Co-Founder, Co-CEO & Executive Director', 'yearBorn': 1985, 'fiscalYear': 2025, 'totalPay': 2952000, 'exercisedValue': 0, 'unexercisedValue': 11300000}, {'maxAge': 1, 'name': 'Mr. Anthony John Lewis', 'age': 49, 'title': 'Chief Financial Officer', 'yearBorn': 1976, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. David  Shaw', 'age': 58, 'title': 'Chief Operating Officer', 'yearBorn': 1967, 'fiscalYear': 2025, 'totalPay': 711435, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Denis  Skrinnikoff', 'age': 40, 'title': 'Chief Technology Officer', 'yearBorn': 1985, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Cesilia  Kim', 'age': 50, 'title': 'Chief Legal Officer & Secretary', 'yearBorn': 1975, 'fiscalYear': 2025, 'totalPay': 774970, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Kent  Draper', 'title': 'Chief Commercial Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. John  Gross', 'title': 'Chief Innovation Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]
compensationAsOfEpochDate	1767139200
corporateActions	[]
country	Australia
cryptoTradeable	False
currency	USD
currentPrice	35.13
currentRatio	4.96
customPriceAlertConfidence	HIGH
dateShortInterest	1773360000
dayHigh	35.67
dayLow	34.39
debtToEquity	153.017
displayName	IREN
earningsCallTimestampEnd	1770328800
earningsCallTimestampStart	1770328800
earningsTimestamp	1770325200
earningsTimestampEnd	1778702400
earningsTimestampStart	1778702400
ebitda	194252992
ebitdaMargins	0.25656998
enterpriseToEbitda	62.472
enterpriseToRevenue	16.029
enterpriseValue	12135348224
epsCurrentYear	-0.005
epsForward	1.265
epsTrailingTwelveMonths	1.44
esgPopulated	False
exchange	NMS
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	43.5411
fiftyDayAverageChange	-8.4110985
fiftyDayAverageChangePercent	-0.19317608
fiftyTwoWeekChangePercent	491.32654
fiftyTwoWeekHigh	76.87
fiftyTwoWeekHighChange	-41.74
fiftyTwoWeekHighChangePercent	-0.5429947
fiftyTwoWeekLow	5.125
fiftyTwoWeekLowChange	30.005001
fiftyTwoWeekLowChangePercent	5.8546343
fiftyTwoWeekRange	5.125 - 76.87
financialCurrency	USD
firstTradeDateMilliseconds	1637159400000
floatShares	302757271
forwardEps	1.265
forwardPE	27.770752
freeCashflow	-1249673600
fullExchangeName	NasdaqGS
fullTimeEmployees	257
gmtOffSetMilliseconds	-14400000
grossMargins	0.68132
grossProfits	515827008
hasPrePostMarketData	True
heldPercentInsiders	0.03014
heldPercentInstitutions	0.41066003
impliedSharesOutstanding	331759177
industry	Capital Markets
industryDisp	Capital Markets
industryKey	capital-markets
ipoExpectedDate	2021-11-17
isEarningsDateEstimate	True
language	en-US
lastFiscalYearEnd	1751241600
longBusinessSummary	IREN Limited operates in the vertically integrated data center business in Australia and Canada. The company owns and operates computing hardware, as well as electrical infrastructure and data centers. It also mines Bitcoin, a scarce digital asset that is created and transmitted through the operation of a peer-to-peer network of computers running the Bitcoin software. The company was formerly known as Iris Energy Limited and changed its name to IREN Limited in November 2024. The company was incorporated in 2018 and is based in Sydney, Australia.
longName	IREN Limited
market	us_market
marketCap	11654700032
