	Tax Effect Of Unusual Items	Tax Rate For Calcs	Normalized EBITDA	Total Unusual Items	Total Unusual Items Excluding Goodwill	Net Income From Continuing Operation Net Minority Interest	Reconciled Depreciation	Reconciled Cost Of Revenue	EBITDA	EBIT	Net Interest Income	Interest Expense	Interest Income	Normalized Income	Net Income From Continuing And Discontinued Operation	Total Expenses	Total Operating Income As Reported	Diluted Average Shares	Basic Average Shares	Diluted EPS	Basic EPS	Diluted NI Availto Com Stockholders	Net Income Common Stockholders	Net Income	Net Income Including Noncontrolling Interests	Net Income Continuous Operations	Tax Provision	Pretax Income	Other Income Expense	Other Non Operating Income Expenses	Special Income Charges	Gain On Sale Of Ppe	Other Special Charges	Write Off	Impairment Of Capital Assets	Gain On Sale Of Security	Net Non Operating Interest Income Expense	Interest Expense Non Operating	Interest Income Non Operating	Operating Income	Operating Expense	Other Operating Expenses	Other Taxes	Depreciation Amortization Depletion Income Statement	Depreciation And Amortization In Income Statement	Depreciation Income Statement	Selling General And Administration	Selling And Marketing Expense	General And Administrative Expense	Other Gand A	Insurance And Claims	Salaries And Wages	Gross Profit	Cost Of Revenue	Total Revenue	Operating Revenue	Ordinary Shares Number	Share Issued	Net Debt	Total Debt	Tangible Book Value	Invested Capital	Working Capital	Net Tangible Assets	Capital Lease Obligations	Common Stock Equity	Total Capitalization	Total Equity Gross Minority Interest	Stockholders Equity	Other Equity Interest	Gains Losses Not Affecting Retained Earnings	Other Equity Adjustments	Foreign Currency Translation Adjustments	Retained Earnings	Additional Paid In Capital	Capital Stock	Common Stock	Total Liabilities Net Minority Interest	Total Non Current Liabilities Net Minority Interest	Other Non Current Liabilities	Employee Benefits	Tradeand Other Payables Non Current	Non Current Deferred Liabilities	Non Current Deferred Revenue	Non Current Deferred Taxes Liabilities	Long Term Debt And Capital Lease Obligation	Long Term Capital Lease Obligation	Long Term Debt	Current Liabilities	Other Current Liabilities	Current Deferred Liabilities	Current Deferred Revenue	Current Debt And Capital Lease Obligation	Current Capital Lease Obligation	Current Debt	Other Current Borrowings	Pensionand Other Post Retirement Benefit Plans Current	Payables And Accrued Expenses	Current Accrued Expenses	Interest Payable	Payables	Other Payable	Total Tax Payable	Income Tax Payable	Accounts Payable	Total Assets	Total Non Current Assets	Other Non Current Assets	Non Current Prepaid Assets	Financial Assets	Investments And Advances	Investmentin Financial Assets	Financial Assets Designatedas Fair Value Through Profitor Loss Total	Goodwill And Other Intangible Assets	Other Intangible Assets	Goodwill	Net PPE	Accumulated Depreciation	Gross PPE	Leases	Construction In Progress	Other Properties	Machinery Furniture Equipment	Buildings And Improvements	Land And Improvements	Properties	Current Assets	Other Current Assets	Hedging Assets Current	Assets Held For Sale Current	Restricted Cash	Prepaid Assets	Receivables	Other Receivables	Taxes Receivable	Accrued Interest Receivable	Accounts Receivable	Cash Cash Equivalents And Short Term Investments	Other Short Term Investments	Cash And Cash Equivalents	Cash Equivalents	Cash Financial	Free Cash Flow	Repayment Of Debt	Issuance Of Debt	Issuance Of Capital Stock	Capital Expenditure	Interest Paid Supplemental Data	Income Tax Paid Supplemental Data	End Cash Position	Beginning Cash Position	Effect Of Exchange Rate Changes	Changes In Cash	Financing Cash Flow	Cash Flow From Continuing Financing Activities	Net Other Financing Charges	Proceeds From Stock Option Exercised	Net Common Stock Issuance	Common Stock Issuance	Net Issuance Payments Of Debt	Net Short Term Debt Issuance	Short Term Debt Issuance	Net Long Term Debt Issuance	Long Term Debt Payments	Long Term Debt Issuance	Investing Cash Flow	Cash Flow From Continuing Investing Activities	Net Other Investing Changes	Net Investment Purchase And Sale	Sale Of Investment	Net Intangibles Purchase And Sale	Sale Of Intangibles	Purchase Of Intangibles	Net PPE Purchase And Sale	Sale Of PPE	Purchase Of PPE	Operating Cash Flow	Cash Flow From Continuing Operating Activities	Change In Working Capital	Change In Other Working Capital	Change In Other Current Liabilities	Change In Other Current Assets	Change In Payables And Accrued Expense	Change In Payable	Change In Account Payable	Change In Tax Payable	Change In Income Tax Payable	Change In Prepaid Assets	Change In Receivables	Changes In Account Receivables	Other Non Cash Items	Stock Based Compensation	Unrealized Gain Loss On Investment Securities	Asset Impairment Charge	Depreciation Amortization Depletion	Depreciation And Amortization	Operating Gains Losses	Gain Loss On Investment Securities	Net Foreign Currency Exchange Gain Loss	Gain Loss On Sale Of PPE	Net Income From Continuing Operations	Cash Flowsfromusedin Operating Activities Direct	Interest Received Direct	Interest Paid Direct	Classesof Cash Payments	Paymentsto Suppliersfor Goodsand Services	Classesof Cash Receiptsfrom Operating Activities	Other Cash Receiptsfrom Operating Activities	Receiptsfrom Customers	reportedCurrency	totalAssets	totalCurrentAssets	cashAndCashEquivalentsAtCarryingValue	cashAndShortTermInvestments	inventory	currentNetReceivables	totalNonCurrentAssets	propertyPlantEquipment	accumulatedDepreciationAmortizationPPE	intangibleAssets	intangibleAssetsExcludingGoodwill	goodwill	investments	longTermInvestments	shortTermInvestments	otherCurrentAssets	otherNonCurrentAssets	totalLiabilities	totalCurrentLiabilities	currentAccountsPayable	deferredRevenue	currentDebt	shortTermDebt	totalNonCurrentLiabilities	capitalLeaseObligations	longTermDebt	currentLongTermDebt	longTermDebtNoncurrent	shortLongTermDebtTotal	otherCurrentLiabilities	otherNonCurrentLiabilities	totalShareholderEquity	treasuryStock	retainedEarnings	commonStock	commonStockSharesOutstanding	operatingCashflow	paymentsForOperatingActivities	proceedsFromOperatingActivities	changeInOperatingLiabilities	changeInOperatingAssets	depreciationDepletionAndAmortization	capitalExpenditures	changeInReceivables	changeInInventory	profitLoss	cashflowFromInvestment	cashflowFromFinancing	proceedsFromRepaymentsOfShortTermDebt	paymentsForRepurchaseOfCommonStock	paymentsForRepurchaseOfEquity	paymentsForRepurchaseOfPreferredStock	dividendPayout	dividendPayoutCommonStock	dividendPayoutPreferredStock	proceedsFromIssuanceOfCommonStock	proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet	proceedsFromIssuanceOfPreferredStock	proceedsFromRepurchaseOfEquity	proceedsFromSaleOfTreasuryStock	stockBasedCompensation	changeInCashAndCashEquivalents	changeInExchangeRate	netIncome	reportedDate	reportedEPS	estimatedEPS	surprise	surprisePercentage	reportTime
2026-06-30	-6481607.192818	0.011516	7394000.0	-562814000.0	-562814000.0	-683999000.0	112082000.0	51794000.0	-555420000.0	-667502000.0	11463000.0	24466000.0	35929000.0	-127666607.192818	-683999000.0	277840000.0						-683999000.0	-683999000.0	-683999000.0	-683999000.0	-683999000.0	-7969000.0	-691968000.0	-562817000.0	-3000.0	-479768000.0	-25136000.0	0.0	450382000.0		-83046000.0	11463000.0	24466000.0	35929000.0	-140615000.0	226046000.0	4170000.0	26174000.0	112082000.0	112082000.0		83620000.0	6353000.0	77267000.0	28068000.0	6299000.0	42900000.0	85431000.0	51794000.0	137225000.0	137225000.0	380193610.0	380193610.0	1697353000.0	7839526000.0	3831604000.0	11778557000.0	5665076000.0	3831604000.0	246582000.0	4185613000.0	11609187000.0	4185613000.0	4185613000.0		-41424000.0	-41424000.0		-1298789000.0	-1647061000.0	7172887000.0	7172887000.0	11604426000.0	9383326000.0	1000.0	372000.0	11805000.0	1826887000.0	1796055000.0	30832000.0	7544261000.0	120687000.0	7423574000.0	2221100000.0	10202000.0	46491000.0	46491000.0	295265000.0	125895000.0	169370000.0	169370000.0	8216000.0	1860926000.0	534990000.0	7877000.0	1325936000.0	801000.0	27657000.0	0.0	1297478000.0	15790039000.0	7903863000.0	112354000.0	158888000.0	415641000.0				354009000.0	317432000.0	36577000.0	6862971000.0	-910134000.0	7773105000.0	32000.0	3764140000.0	373805000.0	2631799000.0	864255000.0	139074000.0	0.0	7886176000.0		0.0	72540000.0	1670252000.0	189140000.0	58653000.0	6111000.0	30901000.0	579000.0	21062000.0	5895591000.0		5895591000.0			-167061000.0	-40477000.0	3000000000.0	2112025000.0	-1978153000.0			7619527000.0	2213274000.0	-2067000.0	5408320000.0	5711281000.0	5711281000.0	639733000.0	0.0	2112025000.0	2112025000.0	2959523000.0			2959523000.0	-40477000.0	3000000000.0	-2114053000.0	-2114053000.0	-44380000.0	0.0	0.0	0.0		0.0	-1977190000.0	963000.0	-1978153000.0	1811092000.0	1811093000.0	1780811000.0	1722158000.0	4627000.0	5001000.0	21801000.0	21801000.0	31156000.0	-9355000.0	-9355000.0	-35703000.0	62927000.0		-5202000.0	42900000.0	-24599000.0	561004000.0	112082000.0	112082000.0	28095000.0	1000.0	2958000.0	25136000.0	-683999000.0										15790000000.0	7886100000.0	5895600000.0	5895600000.0		21100000.0	7903900000.0			317400000.0	317400000.0	36600000.0			189100000.0	1780300000.0		11604400000.0	2221100000.0	1825400000.0			295300000.0	9383300000.0	246582000.0	7423574000.0	169370000.0		7839600000.0	100400000.0	1000.0	4185600000.0		-1298789000.0	4185600000.0	362034315.0	1811100000.0					115400000.0	1978200000.0				-2114100000.0	5711300000.0													42900000.0			-684000000.0		-0.41	-0.5	0.09	18.0	
2026-03-31	-4194425.0	0.025	49773000.0	-167777000.0	-167777000.0	-247827000.0	121245000.0	51225000.0	-118004000.0	-239249000.0	6962000.0	14837000.0	21799000.0	-84244425.0	-247827000.0	238141000.0		333734176.0	333734176.0	-0.74	-0.74	-247827000.0	-247827000.0	-247827000.0	-247827000.0	-247827000.0	-6259000.0	-254086000.0	-167702000.0	75000.0	-140177000.0	234000.0		140411000.0		-27600000.0	6962000.0	14837000.0	21799000.0	-93346000.0	186916000.0	-4787000.0	9914000.0	121245000.0	121245000.0		60544000.0	8843000.0	51701000.0	14517000.0	5697000.0	31487000.0	93570000.0	51225000.0	144795000.0	144795000.0	340979966.0	340979966.0	1474558000.0	3964913000.0	2555725000.0	6352360000.0	1773130000.0	2555725000.0	277081000.0	2664528000.0	6352360000.0	2664528000.0	2664528000.0		-39398000.0	-39398000.0		-614790000.0	-1728367000.0	5047083000.0	5047083000.0	4600369000.0	3949013000.0	1000.0	339000.0	7230000.0	99238000.0	98598000.0	640000.0	3842205000.0	154373000.0	3687832000.0	651356000.0	5804000.0	21790000.0	21790000.0	122708000.0	122708000.0			14330000.0	486724000.0	373920000.0	9133000.0	112804000.0		15755000.0	910000.0	97049000.0	7264897000.0	4840411000.0	4993000.0	161805000.0	192000000.0				108803000.0	107623000.0	1180000.0	4372810000.0	-617119000.0	4989929000.0	34000.0	2089371000.0	313551000.0	1853157000.0	690060000.0	43756000.0	0.0	2424486000.0	1000.0	0.0	6491000.0		89958000.0	114762000.0	45675000.0	0.0		69087000.0	2213274000.0		2213274000.0			-1279903000.0	-17612000.0	0.0	380032000.0	-1355225000.0	4280000.0	87000.0	2213274000.0	3260589000.0	-568000.0	-1046747000.0	355034000.0	355034000.0	-7386000.0	0.0	380032000.0	380032000.0	-17612000.0			-17612000.0	-17612000.0	0.0	-1477103000.0	-1477103000.0	-144697000.0			0.0		0.0	-1332406000.0	22819000.0	-1355225000.0	75322000.0	75322000.0	2513000.0	73763000.0	10662000.0	-4711000.0	8450000.0	8450000.0	15877000.0	-7427000.0	-7427000.0	-18288000.0	-67363000.0	-67363000.0	4779000.0	31487000.0	23700000.0	140411000.0	121245000.0	121245000.0	-987000.0	0.0	-753000.0	-234000.0	-247826000.0										7264897000.0	2424486000.0	2213274000.0	2213274000.0		114762000.0	4840411000.0			107623000.0	107623000.0	1180000.0				96450000.0		4600369000.0	651356000.0	97049000.0			122708000.0	3949013000.0	277081000.0	3687832000.0			3964913000.0	408899000.0	1000.0	2664528000.0		-614790000.0	5047083000.0	333734176.0	60549391.0					84220334.0	980200481.0				-1069915208.0	385564325.0													31487000.0			-172193060.0		-0.16	-0.34	0.18	52.9412	
2025-12-31	-77513700.0	0.3	30296000.0	-258379000.0	-258379000.0	-155407000.0	99176000.0	74316000.0	-228083000.0	-327259000.0	5107000.0	10668000.0	15775000.0	25458300.0	-155407000.0	269347000.0	-116403000.0	298027356.0	298027356.0	-0.52	-0.52	-155407000.0	-155407000.0	-155407000.0	-155407000.0	-155407000.0	-182520000.0	-337927000.0	-258379000.0		-143547000.0	7000.0	111799000.0	31755000.0		-114832000.0	5107000.0	10668000.0	15775000.0	-84655000.0	195031000.0	3653000.0	10687000.0	99176000.0	99176000.0		81515000.0	1997000.0	79518000.0	17464000.0	3823000.0	58231000.0	110376000.0	74316000.0	184692000.0	184692000.0	331759177.0	331759177.0	424707000.0	3842548000.0	2403620000.0	6196489000.0	2701290000.0	2403620000.0	157252000.0	2511193000.0	6196489000.0	2511193000.0	2511193000.0		-32290000.0	-32290000.0		-366963000.0	-1757926000.0	4668372000.0	4668372000.0	4516384000.0	3834253000.0		306000.0	5769000.0	47886000.0	39831000.0	8055000.0	3780292000.0	94996000.0	3685296000.0	682131000.0	1905000.0	6794000.0	6794000.0	62256000.0	62256000.0			9146000.0	602030000.0	346220000.0	2542000.0	255810000.0		23220000.0	752000.0	232590000.0	7027577000.0	3644156000.0	282000.0	148822000.0	215700000.0				107573000.0	107573000.0		3171779000.0	-383282000.0	3555061000.0	37000.0	1038321000.0	169754000.0	1630299000.0	686948000.0	29702000.0	0.0	3383421000.0		0.0	20102000.0		55330000.0	47400000.0	37794000.0	0.0		9606000.0	3260589000.0		3260589000.0			-765204000.0			1632528000.0	-836855000.0			3260589000.0	1032263000.0	28000.0	2228298000.0	3007598000.0	3007598000.0	-301001000.0	0.0	1632528000.0	1632528000.0							-850951000.0	-850951000.0	-14096000.0						-729282000.0	0.0	-729282000.0	71651000.0	71651000.0	-198160000.0	23284000.0	-13099000.0	35000.0	-192802000.0	-192802000.0	-12505000.0	-180297000.0	-180297000.0	-1089000.0	-14489000.0	-11908000.0	120289000.0	58231000.0	107351000.0	31755000.0	99176000.0	99176000.0	8416000.0	2910000.0	5513000.0	-7000.0	-155407000.0										7027577000.0	3383421000.0	3260589000.0	3260589000.0		47400000.0	3644156000.0			107573000.0	107573000.0					75432000.0		4516384000.0	682131000.0	232590000.0			62256000.0	3834253000.0	157252000.0	3685296000.0			3842548000.0	379739000.0		2511193000.0		-366963000.0	4668372000.0	298027356.0	71651000.0					99176000.0	836855000.0				-850951000.0	3007598000.0													58231000.0			-155407000.0		-0.03	-0.25	0.22	88.0	
2025-09-30	211040635.0	0.331	32219000.0	637585000.0	637585000.0	384611000.0	85226000.0	89037000.0	669804000.0	584578000.0	-2152000.0	9280000.0	7128000.0	-41933365.0	384611000.0	300430000.0	-76405000.0	361680593.0	270696733.0	1.08	1.42	384611000.0	384611000.0	384611000.0	384611000.0	384611000.0	190687000.0	575298000.0	637585000.0		-16270000.0	-13000.0			16257000.0	653855000.0	-2152000.0	9280000.0	7128000.0	-60135000.0	211393000.0	-3828000.0	35898000.0	85226000.0	85226000.0		94097000.0	3080000.0	91017000.0	13439000.0	5173000.0	72405000.0	151258000.0	89037000.0	240295000.0	240295000.0	282876303.0	282876303.0		965632000.0	2876167000.0	3840376000.0	920195000.0	2876167000.0	1423000.0	2876167000.0	3840376000.0	2876167000.0	2876167000.0		-35531000.0	-35531000.0		-211556000.0	157666000.0	2965588000.0	2965588000.0	1391207000.0	1187462000.0		289000.0	4296000.0	217645000.0	22234000.0	195411000.0	965232000.0	1023000.0	964209000.0	203745000.0	2376000.0	1107000.0	1107000.0	400000.0	400000.0			7140000.0	192722000.0	91251000.0	10315000.0	101471000.0		30533000.0	134000.0	70938000.0	4267374000.0	3143434000.0	317000.0	30456000.0	995800000.0							2116861000.0	-281423000.0	2398284000.0	38000.0	464832000.0	8910000.0	1240079000.0	671382000.0	13043000.0	0.0	1123940000.0		2910000.0			53275000.0	35492000.0	11353000.0	0.0		24139000.0	1032263000.0		1032263000.0			-138258000.0			618912000.0	-280611000.0			1032263000.0	564526000.0	124000.0	467613000.0	606137000.0	606137000.0	-19372000.0	6597000.0	618912000.0	618912000.0							-280877000.0	-280877000.0	-266000.0						-280611000.0	0.0	-280611000.0	142353000.0	142353000.0	239537000.0	22457000.0	48635000.0	169000.0	191432000.0	191432000.0	3489000.0	187943000.0	187943000.0	-12647000.0	-10509000.0	-13090000.0	1340000.0	72405000.0	-664993000.0	16257000.0	85226000.0	85226000.0	7970000.0	5756000.0	2201000.0	13000.0	384611000.0										4267374000.0	1123940000.0	1032263000.0	1032263000.0		35492000.0	3143434000.0									56185000.0		1391207000.0	203745000.0	70938000.0			400000.0	1187462000.0	1423000.0	964209000.0			965632000.0	131166000.0		2876167000.0		-211556000.0	2965588000.0	361680593.0	142353000.0					85226000.0	280611000.0				-280877000.0	606137000.0													72405000.0			384611000.0		0.01	0.14	-0.13	-92.8571	
2025-06-30	21096900.0	0.3	82806000.0	70323000.0	70323000.0	95546000.0	63481000.0	136822000.0	153129000.0	89648000.0	4843000.0	-3140000.0	1703000.0	46319900.0	95546000.0	170487000.0	4549000.0	258103209.0	258103209.0	0.685385	0.685385	95546000.0	95546000.0	95546000.0	95546000.0	95546000.0	-2758000.0	92788000.0	71140000.0		11723000.0	2324000.0		-8070000.0	7739000.0	58600000.0	4843000.0	-3140000.0	1703000.0	16805000.0	33665000.0	-132313000.0		63481000.0	63481000.0		93254000.0		90370000.0	26022000.0		46246000.0	50470000.0	136822000.0	187292000.0	187292000.0	258103209.0	258103209.0	398239000.0	964232000.0	1817488000.0	2780253000.0	491826000.0	1817488000.0	1467000.0	1817488000.0	2780253000.0	1817488000.0	1817488000.0		-30073000.0	-30073000.0		-596167000.0	88672000.0	2355056000.0	2355056000.0	1122835000.0	973488000.0	1000.0	234000.0	1454000.0	7971000.0	0.0	7971000.0	963828000.0	1063000.0	962765000.0	149347000.0	-1000.0	884000.0	884000.0	404000.0	404000.0			1834000.0	146226000.0	43913000.0	1545000.0	102313000.0	20000000.0	566000.0	0.0	81747000.0	2940323000.0	2299150000.0	486000.0	29847000.0	333717000.0	0.0	0.0		0.0		0.0	1935100000.0	-181631000.0	2116731000.0	43000.0	240802000.0	11465000.0	1211585000.0	639750000.0	13086000.0	0.0	641173000.0	-1000.0	5756000.0	0.0	0.0	45908000.0	24983000.0	5342000.0	17440000.0	637000.0	1564000.0	564526000.0	0.0	564526000.0			49220000.0	349000.0	389565000.0	262551000.0	-357872000.0			564526000.0	184333000.0	1304000.0	378889000.0	646273000.0	646273000.0	-6192000.0		262551000.0	262551000.0	389914000.0			389914000.0	349000.0	389565000.0	-674476000.0	-674476000.0	-13506000.0	0.0	0.0				-356670000.0	1202000.0	-357872000.0																																			2940323000.0	641173000.0	564526000.0	564526000.0		24983000.0	2299150000.0					0.0		0.0	0.0	51664000.0		1122835000.0	149347000.0	81747000.0			404000.0	973488000.0	1467000.0	962765000.0			964232000.0	66312000.0	235000.0	1817488000.0		-596167000.0	2355056000.0	226175826.0	258755594.0					40884200.0	242652924.0				-441485231.0	422656714.0																113360738.0		0.21	0.22	-0.01	-4.5455	
2025-03-31																	35527000.0	218659835.0	218659835.0	-0.07	-0.07									186000.0				0.0	0.0								2332000.0			47448000.0		619000.0			4927000.0								138147000.0											69969000.0			-45074000.0																						322480000.0	322480000.0															34717000.0	34717000.0	34717000.0																	1310000.0						285000.0			11700000.0		0.0	184333000.0		0.0	0.0			22000.0	1004000.0								0.0			0.0	0.0	0.0	0.0	0.0	0.0						0.0	141242000.0	0.0				93104000.0	93104000.0	12594000.0	-619000.0	5384000.0	150000.0	-30190000.0	-30190000.0	-34218000.0	4028000.0	4028000.0	48985000.0	-11116000.0	-11116000.0	2098000.0	7770000.0	37900000.0	0.0	47311000.0	47311000.0	1575000.0	0.0	3101000.0	-1526000.0	-16144000.0	-48012000.0	2381000.0	-22000.0	-56905000.0	-56905000.0	6534000.0		8774000.0		1989755000.0	255911000.0	184333000.0	184333000.0		21013000.0	1733844000.0							34717000.0	11700000.0	38865000.0		564188000.0	553107000.0	172272000.0			322843000.0	11081000.0	1595000.0		322480000.0		324075000.0	35045000.0		1425567000.0		-691836000.0	2092508000.0	229106000.0	93104000.0					47311000.0	443804000.0				-442881000.0	107126000.0													7770000.0			-16144000.0		0.11	0.14	-0.03	-21.4286	
2024-12-31																	17310000.0													289000.0			-1699000.0		-516000.0											36198000.0																								62339000.0			-45116000.0																						318214000.0	318214000.0															56017000.0	56017000.0	56017000.0																							738000.0			28300000.0		0.0	427273000.0		-124000.0																311522000.0			311522000.0	-124000.0							113483000.0	113483000.0																		14021000.0												-59803000.0	992000.0	-58000.0	-65963000.0	-65963000.0	5226000.0	1699000.0	3527000.0		1852082000.0	525193000.0	427273000.0	427273000.0		26459000.0	1326889000.0							56017000.0	28300000.0	43161000.0		565811000.0	559045000.0	144564000.0			318595000.0	6766000.0	1694000.0		318214000.0		319908000.0	73838000.0		1286271000.0		-716056000.0	1985104000.0	221032000.0	-59803000.0					36077000.0	187562000.0				-66810000.0	456892000.0													7975000.0			-21888000.0		0.09	0.06	0.03	50.0	
2024-09-30																																																																																																																																																																																																																			1281211000.0	158789000.0	98589000.0	98589000.0		23918000.0	1122422000.0								0.0	36282000.0		151663000.0	146039000.0	120757000.0			368000.0	5624000.0	2600000.0				2600000.0	3722000.0		1129548000.0		-734938000.0	1843183000.0	189262447.0	-3915000.0					33931000.0	383388999.0				-387137000.0	84669000.0																-51703000.0		-0.16	-0.07	-0.09	-128.5714	
2024-06-30																																																																																																																																																																																																																			1153033000.0	452386000.0	404601000.0	404601000.0		29367000.0	700647000.0							0.0	6530000.0	11888000.0		55348000.0	51072000.0	27345000.0			289000.0	4276000.0	1655000.0				1321000.0	19491000.0	119000.0	1097471000.0		-683110000.0	1764289000.0	154194912.0	133723999.0					26600000.0	296607000.0				-439875000.0	451859000.0													-17622000.0			-27031000.0		-0.16	0.03	-0.19	-633.3333	
2024-03-31																																																																																																																																																																																																																			723603000.0	310193000.0	259695000.0	259695000.0	-3425000.0	35867000.0	413410000.0								3425000.0	13078389.0		46363000.0	41500000.0	24256000.0			205000.0	4863000.0	1717000.0				1717000.0	4554000.0		677240000.0		-656165000.0	1327668000.0	112195908.0	-102751000.0					8693000.0	119287000.0				15667000.0	256653000.0													5817000.0			8638000.0		0.07	0.05	0.02	40.0	
