Metric	Value
52WeekChange	0.48323357
SandP52WeekChange	0.30140376
address1	1000 Wilson Boulevard
allTimeHigh	214.5
allTimeLow	0.408079
ask	179.49
askSize	300
auditRisk	9
averageAnalystRating	2.1 - Buy
averageDailyVolume10Day	4686080
averageDailyVolume3Month	6002896
averageVolume	6002896
averageVolume10days	4686080
beta	0.428
bid	179.0
bidSize	300
boardRisk	6
bookValue	48.607
city	Arlington
companyOfficers	[{'maxAge': 1, 'name': 'Mr. Christopher T. Calio J.D.', 'age': 51, 'title': 'Chairman & CEO', 'yearBorn': 1974, 'fiscalYear': 2025, 'totalPay': 7169269, 'exercisedValue': 858639, 'unexercisedValue': 34963212}, {'maxAge': 1, 'name': 'Mr. Neil G. Mitchill Jr.', 'age': 49, 'title': 'Executive VP & CFO', 'yearBorn': 1976, 'fiscalYear': 2025, 'totalPay': 3925302, 'exercisedValue': 872723, 'unexercisedValue': 22854948}, {'maxAge': 1, 'name': 'Mr. Shane G. Eddy', 'age': 60, 'title': 'President of Pratt & Whitney', 'yearBorn': 1965, 'fiscalYear': 2025, 'totalPay': 2489045, 'exercisedValue': 4559226, 'unexercisedValue': 15022444}, {'maxAge': 1, 'name': 'Mr. Philip J. Jasper', 'age': 57, 'title': 'President of Raytheon', 'yearBorn': 1968, 'fiscalYear': 2025, 'totalPay': 2597293, 'exercisedValue': 2029569, 'unexercisedValue': 10266953}, {'maxAge': 1, 'name': 'Mr. Troy D. Brunk', 'age': 55, 'title': 'President of Collins Aerospace', 'yearBorn': 1970, 'fiscalYear': 2025, 'totalPay': 2272771, 'exercisedValue': 1187901, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Robin L. Diamonte', 'age': 60, 'title': 'Chief Investment Officer & VP of Pension Investments', 'yearBorn': 1965, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Amy L. Johnson', 'age': 50, 'title': 'Senior VP & Controller', 'yearBorn': 1975, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Juan M. de Bedout', 'title': 'Chief Technology Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Nathan  Ware', 'title': 'Vice President of Investor Relations.', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Ramsaran  Maharajh Jr., J.D.', 'age': 53, 'title': 'Executive VP & General Counsel', 'yearBorn': 1972, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]
compensationAsOfEpochDate	1767139200
compensationRisk	1
corporateActions	[]
country	United States
cryptoTradeable	False
currency	USD
currentPrice	179.3
currentRatio	1.024
customPriceAlertConfidence	HIGH
dateShortInterest	1774915200
dayHigh	182.64
dayLow	177.5
debtToEquity	57.229
discount_to_intrinsic_value	42.8
displayName	RTX
dividendDate	1773878400
dividendRate	2.72
dividendYield	1.5
earningsCallTimestampEnd	1776774600
earningsCallTimestampStart	1776774600
earningsGrowth	0.325
earningsQuarterlyGrowth	0.341
earningsTimestamp	1776774600
earningsTimestampEnd	1784637000
earningsTimestampStart	1784637000
ebitda	15262999552
ebitdaMargins	0.16889
enterpriseToEbitda	18.181
enterpriseToRevenue	3.071
enterpriseValue	277499510784
epsCurrentYear	6.86549
epsForward	7.53552
epsTrailingTwelveMonths	5.34
eps_normalized_growth	0.244343680201752
esgPopulated	False
exDividendDate	1771545600
exchange	NYQ
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	199.8566
fiftyDayAverageChange	-20.556595
fiftyDayAverageChangePercent	-0.102856725
fiftyTwoWeekChangePercent	48.323357
fiftyTwoWeekHigh	214.5
fiftyTwoWeekHighChange	-35.199997
fiftyTwoWeekHighChangePercent	-0.16410255
fiftyTwoWeekLow	119.51
fiftyTwoWeekLowChange	59.79
fiftyTwoWeekLowChangePercent	0.50029284
fiftyTwoWeekRange	119.51 - 214.5
financialCurrency	USD
firstTradeDateMilliseconds	-244546200000
fiveYearAvgDividendYield	2.15
floatShares	1252455989
forwardEps	7.53552
forwardPE	23.793978
freeCashflow	7233375232
fullExchangeName	NYSE
fullTimeEmployees	180000
gmtOffSetMilliseconds	-14400000
governanceEpochDate	1775001600
graham_intrinsic_value	313.47
grossMargins	0.20212999
grossProfits	18267000832
hasPrePostMarketData	True
heldPercentInsiders	0.00072999997
heldPercentInstitutions	0.81064004
impliedSharesOutstanding	1346683428
industry	Aerospace & Defense
