Earnings Date	EPS Estimate	Reported EPS	Surprise(%)
2026-04-29 17:00:00-04:00	1.8		
2026-02-11 06:00:00-05:00	1.77	1.73	-2.12
2025-10-30 03:00:00-04:00	1.78	1.77	-0.67
2025-07-24 07:00:00-04:00	1.65	1.57	-4.7
2025-04-30 02:00:00-04:00	1.84	1.83	-0.27
2025-02-05 02:00:00-05:00	1.82	1.9	4.68
2024-10-31 03:00:00-04:00	1.79	1.74	-2.93
2024-07-25 02:00:00-04:00	2.08	1.98	-4.69
2024-04-26 03:00:00-04:00	2.07	2.14	3.48
2024-02-06 22:00:00-05:00	2.34	2.16	-7.85
2023-10-26 06:00:00-04:00	2.5	2.63	5.03
2023-07-27 06:00:00-04:00	2.22	1.99	-10.28
2023-04-27 05:00:00-04:00	2.57	2.61	1.66
2023-02-08 06:00:00-05:00	3.21	2.97	-7.55
2022-10-27 02:00:00-04:00	3.97	3.83	-3.4
2022-07-28 06:00:00-04:00	3.56	3.75	5.49
2022-04-28 06:00:00-04:00	2.79	3.4	21.75
2022-02-10 06:00:00-05:00	2.26	2.55	12.98
2021-10-28 06:00:00-04:00	1.61	1.76	9.18
2021-07-29 08:00:00-04:00	1.26	1.27	0.59
2021-04-29 05:00:00-04:00	0.86	1.1	28.21
2021-02-09 06:00:00-05:00	0.41	0.46	12.75
2020-10-30 07:00:00-04:00	0.07	0.29	295.47
2020-07-30 08:00:00-04:00	-0.19	0.02	110.35
2020-05-05 08:00:00-04:00	0.53	0.66	23.94
