Date	Sentiment_Daily	News_Volume
2025-08-15	-0.0500	1
2025-08-19	-0.2500	1
2025-10-14	0.0000	1
2025-11-06	0.0000	1
2025-11-14	0.0000	1
2025-11-25	0.2670	1
2025-11-28	0.2000	1
2025-12-02	0.1072	5
2025-12-06	0.0000	1
2025-12-10	0.0000	1
2025-12-13	0.0000	1
2025-12-28	-0.1880	1
2025-12-29	0.0000	1
2026-01-05	0.0680	2
2026-01-06	0.1250	1
2026-01-07	0.0000	1
2026-01-10	0.0000	1
2026-01-20	0.0000	1
2026-01-21	0.0000	1
2026-01-23	0.0000	1
2026-01-24	1.0000	1
2026-01-28	-0.1120	1
2026-01-30	1.0000	1
2026-02-02	0.0000	1
2026-02-03	0.0680	2
2026-02-04	0.2000	2
2026-02-05	0.0832	4
2026-02-06	0.0000	2
2026-02-08	0.0000	1
2026-02-10	0.0000	2
2026-02-11	0.0643	7
2026-02-12	0.1088	5
2026-02-13	-0.0007	11
2026-02-14	0.1490	3
2026-02-16	0.1979	12
2026-02-17	0.0350	24
2026-02-18	0.0410	34
2026-02-19	0.1059	31
2026-02-20	0.1137	28
2026-02-21	0.0389	11
2026-02-22	0.0601	17
2026-02-23	0.0264	55
2026-02-24	0.0402	45
2026-02-25	0.0853	57
2026-02-26	0.1252	115
2026-02-27	0.0926	104
2026-02-28	0.0774	20
2026-03-01	0.1498	8
2026-03-02	0.0304	45
2026-03-03	-0.0056	38
2026-03-04	0.1095	35
2026-03-05	0.0398	28
2026-03-06	0.1058	33
2026-03-07	0.1632	14
2026-03-08	0.0279	9
2026-03-09	0.0685	46
2026-03-10	0.0563	23
2026-03-11	0.0392	36
2026-03-12	0.0039	43
2026-03-13	0.0674	31
2026-03-14	0.1256	12
2026-03-15	0.1653	21
2026-03-16	0.0889	103
2026-03-17	0.0568	95
2026-03-18	0.0535	37
2026-03-19	0.0519	61
2026-03-20	0.1139	90
2026-03-21	0.1209	26
2026-03-22	0.1100	12
2026-03-23	0.1018	59
2026-03-24	0.0920	65
2026-03-25	0.0771	84
2026-03-26	0.0896	60
2026-03-27	0.1017	34
2026-03-28	0.0896	8
2026-03-29	0.0019	14
2026-03-30	0.0543	38
2026-03-31	0.0522	42
2026-04-01	0.1016	43
2026-04-02	0.0936	55
2026-04-03	0.0858	20
2026-04-04	0.0200	5
2026-04-05	-0.0417	7
2026-04-06	0.1052	33
2026-04-07	0.0382	33
2026-04-08	0.0457	63
2026-04-09	0.0520	45
2026-04-10	0.0858	36
2026-04-11	0.0000	6
2026-04-12	0.0311	7
2026-04-13	0.0621	43
2026-04-14	0.0316	65
2026-04-15	-0.0304	35
2026-04-16	0.0929	43
2026-04-17	0.1042	35
2026-04-18	0.1518	9
2026-04-19	0.2768	6
2026-04-20	0.1277	33
2026-04-21	0.0389	68
2026-04-22	0.1028	41
2026-04-23	0.1208	30
2026-04-24	0.0537	19
2026-04-25	0.0250	10
2026-04-26	0.1231	8
2026-04-27	0.1358	30
2026-04-28	0.0762	36
2026-04-29	0.1104	31
2026-04-30	0.0503	38
2026-05-01	0.1735	11
2026-05-02	0.1212	11
2026-05-03	0.0404	14
2026-05-04	0.0290	32
2026-05-05	0.0472	49
2026-05-06	0.0460	51
2026-05-07	0.1257	34
2026-05-08	0.0027	11
2026-05-09	0.1703	10
2026-05-10	0.1549	11
2026-05-11	0.0890	70
2026-05-12	0.0283	51
2026-05-13	0.0836	19
2026-05-14	0.1162	41
2026-05-15	0.1250	2
2026-05-16	0.2900	2
2026-05-17	0.1294	5
2026-05-18	0.0598	39
2026-05-19	0.0520	99
2026-05-20	0.0350	41
2026-05-21	0.0956	55
2026-05-22	0.1165	79
2026-05-23	-0.0600	5
2026-05-24	-0.0205	11
2026-05-25	0.1289	22
2026-05-26	0.0850	57
2026-05-27	0.1051	34
