Metric	Value
52WeekChange	0.6648797
SandP52WeekChange	0.13924158
address1	One Dell Way
allTimeHigh	179.7
allTimeLow	11.792645
ask	165.2
askSize	100
auditRisk	10
averageAnalystRating	1.8 - Buy
averageDailyVolume10Day	8832620
averageDailyVolume3Month	8219232
averageVolume	8219232
averageVolume10days	8832620
beta	1.036
bid	164.5
bidSize	700
boardRisk	10
bookValue	-3.788
city	Round Rock
companyOfficers	[{'maxAge': 1, 'name': 'Mr. Michael Saul Dell', 'age': 60, 'title': 'Chairman & CEO', 'yearBorn': 1965, 'fiscalYear': 2025, 'totalPay': 3092256, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. William F. Scannell', 'age': 63, 'title': 'President & Chief Customer Officer', 'yearBorn': 1962, 'fiscalYear': 2025, 'totalPay': 1943639, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jeffrey W. Clarke', 'age': 62, 'title': 'COO & Vice Chairman', 'yearBorn': 1963, 'fiscalYear': 2025, 'totalPay': 3575898, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Richard J. Rothberg Esq.', 'age': 61, 'title': 'General Counsel & Secretary', 'yearBorn': 1964, 'fiscalYear': 2025, 'totalPay': 1782009, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. David  Kennedy', 'age': 47, 'title': 'Chief Financial Officer', 'yearBorn': 1978, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Richard Troy Sharp', 'age': 40, 'title': 'Senior VP of Corporate Finance & Chief Accounting Officer', 'yearBorn': 1985, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Paul  Frantz', 'title': 'Vice President of Investor Relations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Michael  Zimmerman', 'title': 'Vice President of Corporate Development', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Geraldine  Tunnell', 'age': 48, 'title': 'Chief Marketing Officer', 'yearBorn': 1977, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Pete  Trizzino', 'title': 'President of Global Sales', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]
compensationAsOfEpochDate	1767139200
compensationRisk	8
corporateActions	[{'header': 'Dividend', 'message': 'DELL announced a cash dividend of $0.63 with an ex-date of Apr. 21, 2026', 'meta': {'eventType': 'DIVIDEND', 'dateEpochMs': 1776744000000, 'amount': '0.63'}}]
country	United States
cryptoTradeable	False
currency	USD
currentPrice	164.59
currentRatio	0.91
customPriceAlertConfidence	HIGH
dateShortInterest	1772150400
dayHigh	165.42
dayLow	158.63
discount_to_intrinsic_value	67.7
displayName	Dell
dividendDate	1777593600
dividendRate	2.52
dividendYield	1.6
earningsCallTimestampEnd	1780000200
earningsCallTimestampStart	1780000200
earningsGrowth	0.573
earningsQuarterlyGrowth	0.474
earningsTimestamp	1779998400
earningsTimestampEnd	1779998400
earningsTimestampStart	1779998400
ebitda	11457000448
ebitdaMargins	0.10090999
enterpriseToEbitda	11.086
enterpriseToRevenue	1.119
enterpriseValue	127010734080
epsCurrentYear	12.77737
epsForward	14.47155
epsTrailingTwelveMonths	8.69
eps_normalized_growth	0.7612226272985099
esgPopulated	False
exDividendDate	1776729600
exchange	NYQ
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	129.5106
fiftyDayAverageChange	35.07939
fiftyDayAverageChangePercent	0.27086115
fiftyTwoWeekChangePercent	66.48797
fiftyTwoWeekHigh	169.9
fiftyTwoWeekHighChange	-5.3099976
fiftyTwoWeekHighChangePercent	-0.031253666
fiftyTwoWeekLow	66.25
fiftyTwoWeekLowChange	98.34
fiftyTwoWeekLowChangePercent	1.4843773
fiftyTwoWeekRange	66.25 - 169.9
financialCurrency	USD
firstTradeDateMilliseconds	1471440600000
floatShares	295107042
forwardEps	14.47155
forwardPE	11.373349
freeCashflow	6606750208
fullExchangeName	NYSE
fullTimeEmployees	97000
gmtOffSetMilliseconds	-14400000
governanceEpochDate	1772323200
graham_intrinsic_value	509.52
grossMargins	0.20125
grossProfits	22848999424
hasPrePostMarketData	True
heldPercentInsiders	0.07693
heldPercentInstitutions	0.85183996
impliedSharesOutstanding	662689606
industry	Computer Hardware
industryDisp	Computer Hardware
industryKey	computer-hardware
isEarningsDateEstimate	False
language	en-US
lastDividendDate	1768867200
lastDividendValue	0.525
lastFiscalYearEnd	1769731200
lastSplitDate	1635811200
lastSplitFactor	1973:1000
