Date	Sentiment_Daily	News_Volume
2026-01-26	-0.1250	1
2026-01-27	-0.0500	1
2026-01-28	-0.1360	1
2026-01-29	0.0000	1
2026-01-30	0.0750	1
2026-02-01	0.1360	1
2026-02-02	0.0000	1
2026-02-03	0.1125	2
2026-02-04	0.0000	1
2026-02-05	-0.0500	1
2026-02-06	0.0000	1
2026-02-07	0.0000	1
2026-02-08	0.0210	1
2026-02-10	-0.0100	1
2026-02-16	-0.1250	1
2026-02-17	0.0000	1
2026-02-20	0.0000	1
2026-02-21	0.2500	1
2026-02-22	0.0000	1
2026-02-23	0.0000	2
2026-02-24	0.1125	4
2026-02-26	0.0835	2
2026-02-27	0.0688	4
2026-02-28	0.0000	1
2026-03-01	0.0500	5
2026-03-02	0.0235	68
2026-03-03	-0.1148	4
2026-03-04	0.0094	61
2026-03-05	0.0387	81
2026-03-06	-0.0390	4
2026-03-07	0.1536	7
2026-03-08	0.0400	13
2026-03-09	0.0591	54
2026-03-10	0.1013	8
2026-03-11	0.0209	64
2026-03-12	0.0000	3
2026-03-13	0.0000	2
2026-03-14	-0.3500	1
2026-03-15	0.0330	12
2026-03-16	0.0668	71
2026-03-17	0.0034	5
2026-03-18	-0.0250	4
2026-03-19	-0.0417	7
2026-03-20	-0.1556	9
2026-03-21	-0.0143	7
2026-03-22	-0.1000	4
2026-03-23	0.0179	76
2026-03-24	-0.1000	4
2026-03-25	0.0090	9
2026-03-26	-0.0089	7
