Metric	Value
address1	Valley Forge, PA 19482
address2	PO Box 2600
address3	Vanguard Index Funds
allTimeHigh	278.83
allTimeLow	16.74
annualHoldingsTurnover	0.12
annualReportExpenseRatio	0.00029999999
averageDailyVolume10Day	0
averageDailyVolume3Month	0
averageVolume	0
averageVolume10days	0
beta3Year	1.26
bookValue	215.749
companyOfficers	[]
corporateActions	[]
cryptoTradeable	False
currency	USD
customPriceAlertConfidence	NONE
dividendRate	0.5309
dividendYield	0.4
epsTrailingTwelveMonths	7.86352
esgPopulated	False
exchange	NAS
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	266.1688
fiftyDayAverageChange	7.5212097
fiftyDayAverageChangePercent	0.028257294
fiftyTwoWeekChangePercent	14.84139
fiftyTwoWeekHigh	278.83
fiftyTwoWeekHighChange	-5.139984
fiftyTwoWeekHighChangePercent	-0.018434115
fiftyTwoWeekLow	216.18
fiftyTwoWeekLowChange	57.51001
fiftyTwoWeekLowChangePercent	0.26602837
fiftyTwoWeekRange	216.18 - 278.83
financialCurrency	USD
firstTradeDateMilliseconds	895152600000
fullExchangeName	Nasdaq
fundInceptionDate	974073600
gmtOffSetMilliseconds	-14400000
hasPrePostMarketData	False
language	en-US
lastCapGain	49.0
lastDividendValue	0.5309
longBusinessSummary	The fund manager employs an indexing investment approach designed to track the performance of the target index, a broadly diversified index made up of the growth stocks of large U.S. companies, as determined by the index provider. Under normal circumstances, it invests at least 80% of its net assets, plus the amount of any borrowings for investment purposes, in the stocks that make up the target index.
longName	Vanguard Morn Growth Index Institutional
market	us_market
marketCap	210211520512
marketState	POSTPOST
maxAge	86400
messageBoardId	finmb_22939698
morningStarOverallRating	4
morningStarRiskRating	3
netAssets	371990364000.0
netExpenseRatio	0.03
phone	800-523-1036
previousClose	275.43
priceHint	2
priceToBook	1.2685575
quoteSourceName	Delayed Quote
quoteType	MUTUALFUND
region	US
regularMarketChange	-1.74
regularMarketChangePercent	-0.6317395
regularMarketPreviousClose	275.43
regularMarketPrice	273.69
regularMarketTime	1786493331
sharesOutstanding	822456000
shortName	Vanguard Index Trust - Growth I
sourceInterval	15
symbol	VIGIX
totalAssets	371990364160
tradeable	False
trailingAnnualDividendRate	1.54
trailingAnnualDividendYield	0.0055912575
trailingPE	34.805023
trailingPegRatio	None
trailingThreeMonthReturns	2.5548
triggerable	False
twoHundredDayAverage	252.88225
twoHundredDayAverageChange	20.807755
twoHundredDayAverageChangePercent	0.08228239
typeDisp	Fund
yield	0.004
ytdReturn	5.00909
