Date	Open	High	Low	Close	Volume
2018-01-02	55.25	55.29	54.67	36.29	1672872
2018-01-03	54.94	55.07	54.57	36.19	1593408
2018-01-04	54.53	54.58	53.54	35.41	1939334
2018-01-05	53.59	53.65	53.21	35.38	1471219
2018-01-08	53.54	53.67	53.31	35.43	1133342
2018-01-09	53.5	53.56	52.51	34.77	1985258
2018-01-10	52.33	52.36	51.16	34.01	3772682
2018-01-11	51.6	52.08	51.5	34.15	2310958
2018-01-12	51.55	51.57	51.0	33.79	2132525
2018-01-16	51.36	51.85	51.28	33.93	2066477
2018-01-17	51.55	51.84	51.31	34.12	1718590
2018-01-18	51.41	51.54	50.99	33.81	1982988
2018-01-19	51.24	51.5	50.97	34.06	2040780
2018-01-22	51.52	52.23	51.52	34.52	1760076
2018-01-23	52.28	52.87	52.28	34.95	1692274
2018-01-24	52.73	52.89	52.19	34.61	1719931
2018-01-25	52.34	52.77	52.26	34.89	1690829
2018-01-26	52.81	52.84	52.31	34.74	1726123
2018-01-29	52.33	52.49	51.02	34.0	2185879
2018-01-30	51.31	51.36	50.66	33.62	2155332
2018-01-31	50.71	51.79	50.59	34.23	3748534
2018-02-01	51.44	51.56	49.82	33.2	3291048
2018-02-02	49.52	49.85	48.86	32.98	2595067
2018-02-05	49.31	50.18	48.5	32.24	3214474
2018-02-06	48.22	49.09	47.49	32.22	3945542
2018-02-07	48.55	49.37	47.37	31.48	6054847
2018-02-08	47.33	47.8	46.07	30.61	4539149
2018-02-09	46.39	47.75	45.95	31.47	3337075
2018-02-12	47.54	47.7	45.78	31.33	4427899
2018-02-13	47.14	47.66	46.47	31.53	2945122
2018-02-14	47.04	47.14	46.3	30.96	2815812
2018-02-15	46.77	47.84	46.65	31.72	3099509
2018-02-16	47.8	48.48	47.78	32.15	3000437
2018-02-20	48.35	48.69	47.86	31.79	3075360
2018-02-21	47.75	48.03	46.84	31.14	3612310
2018-02-22	47.05	48.21	46.76	31.73	3034596
2018-02-23	47.93	48.68	47.81	32.31	2451619
2018-02-26	48.82	49.21	48.6	32.57	2905802
2018-02-27	49.11	49.26	47.82	31.77	3318912
2018-02-28	47.97	48.26	47.63	31.79	3509006
2018-03-01	47.65	48.3	47.33	32.07	2577833
2018-03-02	47.92	48.24	47.63	32.15	2082163
2018-03-05	48.04	49.07	48.04	32.52	1864308
2018-03-06	48.59	49.0	48.36	32.67	1872770
2018-03-07	48.84	49.32	48.58	32.87	1491343
2018-03-08	49.3	49.56	48.77	32.7	1643563
2018-03-09	49.02	49.29	48.55	32.89	1530353
2018-03-12	49.32	49.79	49.13	33.13	1746970
2018-03-13	49.85	50.4	49.74	33.26	1493407
2018-03-14	49.85	50.18	49.7	33.22	1762553
2018-03-15	49.95	50.05	49.33	33.06	1435202
2018-03-16	49.55	50.12	49.28	33.27	2727060
2018-03-19	49.85	49.99	49.01	32.9	1796299
2018-03-20	49.37	49.69	48.65	32.63	1784741
2018-03-21	48.98	49.07	48.04	32.26	2388667
2018-03-22	48.28	49.12	48.28	32.24	1957085
2018-03-23	48.38	48.54	47.6	31.89	2054196
2018-03-26	48.12	48.44	47.82	32.29	1675865
2018-03-27	48.42	49.36	47.9	32.53	1596091
2018-03-28	49.11	50.48	48.99	33.46	2101255
2018-03-29	50.38	50.52	49.85	33.58	2586811
2018-04-02	50.02	50.33	49.28	33.22	2245219
2018-04-03	49.65	50.31	49.07	33.59	1969882
2018-04-04	49.91	51.07	49.64	34.05	1715081
2018-04-05	50.73	50.81	50.26	34.0	1199287
2018-04-06	50.87	51.53	50.38	33.81	1624884
2018-04-09	50.47	50.83	50.12	33.69	1395264
2018-04-10	50.51	50.52	50.08	33.58	1305067
2018-04-11	50.12	50.7	50.05	33.65	952226
2018-04-12	50.23	50.31	49.0	32.92	1392271
2018-04-13	49.15	49.28	48.82	32.99	1336646
2018-04-16	49.36	49.64	48.94	33.16	1236955
2018-04-17	49.55	50.28	49.28	33.51	1268122
2018-04-18	50.05	50.31	49.81	33.39	1224158
2018-04-19	49.58	49.64	48.51	32.57	1738404
2018-04-20	48.71	48.89	47.79	32.16	2036446
2018-04-23	47.99	48.07	47.34	31.9	1625606
2018-04-24	47.79	48.12	47.29	32.12	1975145
2018-04-25	47.84	48.09	47.49	32.21	1528082
2018-04-26	48.27	49.11	48.08	32.71	1224571
2018-04-27	48.78	50.2	48.78	33.4	2019005
2018-04-30	49.76	49.84	48.94	32.93	3025102
2018-05-01	48.93	49.73	48.68	33.37	1988354
2018-05-02	49.38	49.53	48.69	33.13	1454088
2018-05-03	49.15	49.93	49.03	33.44	1371115
2018-05-04	49.66	50.8	49.64	34.08	1911883
2018-05-07	50.83	51.04	50.55	34.34	1783399
2018-05-08	50.87	51.02	50.44	34.2	1732006
2018-05-09	50.49	51.41	50.15	34.47	2008272
2018-05-10	51.47	52.03	51.36	34.9	1422199
2018-05-11	51.94	52.2	51.24	34.55	1290929
2018-05-14	51.18	51.45	50.67	34.41	1481436
2018-05-15	50.68	50.7	49.59	33.72	2597647
2018-05-16	50.3	50.63	50.15	33.84	1935206
2018-05-17	50.37	50.61	49.9	33.72	1244179
2018-05-18	50.1	50.35	49.77	33.68	4136669
2018-05-21	50.31	50.93	49.8	34.11	1770086
2018-05-22	50.56	50.8	50.49	34.09	1568227
2018-05-23	50.83	51.56	50.73	34.54	1695266
2018-05-24	51.45	51.65	50.78	34.42	1413014
2018-05-25	51.19	51.47	51.01	34.45	984115
2018-05-29	51.2	51.77	50.97	34.76	1880614
2018-05-30	51.45	52.34	51.09	35.03	1853472
2018-05-31	51.72	51.82	51.31	34.89	2134795
2018-06-01	51.75	51.98	51.31	34.72	2135930
2018-06-04	51.58	51.62	51.06	34.8	2132628
2018-06-05	51.64	51.87	51.34	34.7	1980614
2018-06-06	51.36	51.63	51.09	34.87	1535410
2018-06-07	51.61	52.0	51.44	34.93	1205479
2018-06-08	51.74	51.94	51.57	34.87	1072867
2018-06-11	51.66	51.82	51.46	34.95	1029110
2018-06-12	51.69	52.43	51.65	35.33	2079583
2018-06-13	52.42	52.42	50.75	34.31	2533973
2018-06-14	50.93	51.69	50.93	34.69	2063897
2018-06-15	51.36	51.8	51.25	34.68	3025411
2018-06-18	51.31	51.55	51.04	34.63	1844390
2018-06-19	51.18	51.49	51.05	34.61	2215601
2018-06-20	51.33	51.89	51.13	35.02	2839032
2018-06-21	51.83	52.12	51.68	35.04	1692170
2018-06-22	51.89	52.27	51.7	35.21	2806214
2018-06-25	52.21	52.76	51.99	35.51	3152141
2018-06-26	52.57	53.19	52.35	35.58	3304361
2018-06-27	52.96	53.28	52.65	35.7	2506212
2018-06-28	52.59	52.76	51.87	35.55	2997754
2018-06-29	52.21	52.66	51.78	35.36	2496305
2018-07-02	52.08	52.42	51.1	35.02	3329232
2018-07-03	51.68	52.66	51.39	35.6	1246656
2018-07-05	52.63	53.5	52.35	36.26	2122308
2018-07-06	53.63	54.05	53.46	36.54	2148727
2018-07-09	53.86	53.86	52.81	36.08	1548000
2018-07-10	53.56	53.91	53.26	36.46	1869365
2018-07-11	53.74	54.0	53.39	36.25	1040978
2018-07-12	53.52	53.83	53.26	36.43	1287626
2018-07-13	53.82	54.08	53.37	36.25	939017
2018-07-16	53.32	53.39	52.73	36.09	1522200
2018-07-17	53.26	53.36	52.9	35.97	1454604
2018-07-18	53.02	53.32	52.79	36.13	1798054
2018-07-19	53.27	54.19	53.06	36.69	1965444
2018-07-20	53.97	54.11	53.53	36.48	1642325
2018-07-23	53.81	53.89	53.31	36.46	1811882
2018-07-24	53.63	53.65	53.2	36.12	1639951
2018-07-25	53.36	54.16	53.22	36.65	1722408
2018-07-26	54.02	54.43	53.95	36.65	1294231
2018-07-27	54.22	54.25	53.15	36.18	1529837
2018-07-30	53.31	53.78	52.98	36.4	1506926
2018-07-31	53.59	54.45	53.49	36.81	3767316
2018-08-01	53.61	54.33	53.3	36.94	2109408
2018-08-02	54.15	55.41	54.0	37.56	2336861
2018-08-03	55.19	55.95	55.15	38.06	1515286
2018-08-06	56.0	56.09	55.6	38.02	1706825
2018-08-07	55.82	55.82	55.16	37.78	1577515
2018-08-08	55.52	55.6	55.18	37.72	1223746
2018-08-09	55.45	55.53	55.13	37.6	1332106
2018-08-10	55.15	55.46	54.76	37.29	1001659
2018-08-13	54.85	55.04	54.73	37.43	989894
2018-08-14	55.02	55.47	54.84	37.67	1376482
2018-08-15	55.31	55.88	55.22	38.02	1287317
2018-08-16	55.85	56.43	55.72	38.41	1245108
2018-08-17	56.36	57.07	56.14	38.84	1566782
2018-08-20	57.11	57.4	56.88	38.79	1111567
2018-08-21	56.92	56.93	56.45	38.67	1398154
2018-08-22	56.86	56.98	56.35	38.59	904342
2018-08-23	56.69	56.82	56.45	38.58	975653
2018-08-24	56.47	56.88	56.34	38.67	759242
2018-08-27	56.91	56.95	56.16	38.52	1233962
2018-08-28	56.65	57.25	56.47	38.98	1177409
2018-08-29	57.07	57.07	56.56	38.62	1414562
2018-08-30	56.92	56.96	56.49	38.56	932206
2018-08-31	56.59	56.8	56.38	38.8	1290929
2018-09-04	56.72	57.01	56.32	38.67	1358938
2018-09-05	56.39	57.08	56.18	38.84	1492891
2018-09-06	56.94	57.17	56.82	38.95	1525606
2018-09-07	56.56	56.67	56.18	38.52	1665958
2018-09-10	56.54	56.88	56.42	38.65	1022299
2018-09-11	56.39	56.65	56.11	38.43	1205273
2018-09-12	56.27	56.65	56.09	38.5	971318
2018-09-13	56.55	56.68	56.26	38.52	1552954
2018-09-14	56.1	56.1	55.19	38.2	2150172
2018-09-17	55.92	56.38	55.52	38.54	5237090
2018-09-18	56.3	56.41	55.44	38.1	1874628
2018-09-19	55.87	55.9	54.76	37.53	2118077
2018-09-20	54.88	55.55	54.53	37.94	1492891
2018-09-21	55.47	55.73	55.15	37.75	3785170
2018-09-24	55.23	55.25	54.24	37.18	1810850
2018-09-25	54.61	55.04	54.36	37.4	1589383
2018-09-26	54.69	54.89	54.05	36.98	1394438
2018-09-27	54.15	54.68	54.11	37.18	1212290
2018-09-28	54.38	55.18	54.32	37.84	2246870
2018-10-01	54.84	55.44	54.67	37.64	2923140
2018-10-02	54.86	55.23	54.71	37.78	2202288
2018-10-03	55.23	55.54	54.47	37.75	4892712
2018-10-04	54.64	54.92	54.19	37.6	4123459
2018-10-05	54.89	55.44	54.84	37.95	3872580
2018-10-08	55.3	56.69	55.3	38.63	3318706
2018-10-09	56.36	56.96	56.14	38.95	3064214
2018-10-10	56.5	56.83	55.51	38.12	2480618
2018-10-11	55.76	55.85	54.18	37.22	2843986
2018-10-12	54.48	54.68	53.83	37.14	2302805
2018-10-15	54.04	55.01	54.02	37.36	2249760
2018-10-16	54.68	55.92	54.42	38.28	1999913
2018-10-17	55.63	56.5	55.42	38.6	3127682
2018-10-18	56.28	56.64	55.95	38.51	1782058
2018-10-19	56.2	56.87	56.2	38.91	1587526
2018-10-22	56.78	57.09	55.86	38.38	1602799
2018-10-23	55.72	57.01	55.72	38.89	2008685
2018-10-24	56.7	58.32	56.51	39.77	3175154
2018-10-25	57.66	58.66	57.38	40.06	2494034
2018-10-26	58.2	58.48	57.07	39.73	2980622
2018-10-29	58.08	59.44	58.06	40.77	3367106
2018-10-30	59.4	60.07	58.98	40.84	4022117
2018-10-31	59.09	59.28	57.91	40.23	5005716
2018-11-01	58.4	59.43	57.7	40.84	2543467
2018-11-02	59.18	59.32	57.53	40.22	2773397
2018-11-05	58.57	59.85	58.49	41.03	1961522
2018-11-06	59.58	59.74	59.15	41.09	1913947
2018-11-07	59.69	60.37	59.4	41.58	1917456
2018-11-08	60.27	60.56	59.8	41.7	1689590
2018-11-09	60.42	61.01	60.32	41.89	1512809
2018-11-12	60.82	61.39	60.73	41.98	1532004
2018-11-13	60.95	61.13	60.5	41.94	1382261
2018-11-14	60.99	61.53	60.97	42.16	2185157
2018-11-15	61.2	61.22	60.43	41.84	2785162
2018-11-16	60.73	61.87	60.7	42.58	2181235
2018-11-19	61.8	62.49	61.58	42.7	2137994
2018-11-20	61.79	62.56	61.6	42.63	2524788
2018-11-21	61.94	62.18	61.43	42.45	1871326
2018-11-23	61.58	61.81	61.13	42.32	910121
2018-11-26	61.59	61.68	60.71	42.07	1671014
2018-11-27	61.08	61.73	60.85	42.51	1794442
2018-11-28	61.85	62.34	61.32	42.48	2361629
2018-11-29	61.77	62.05	61.45	42.63	2740786
2018-11-30	61.83	62.37	61.52	42.93	4244719
2018-12-03	62.03	62.45	61.4	43.17	2817876
2018-12-04	62.4	63.18	61.98	42.89	2422826
2018-12-06	62.26	64.18	61.68	44.35	4083108
2018-12-07	63.7	64.36	63.37	44.16	3706325
2018-12-10	63.92	64.01	62.72	43.98	1983607
2018-12-11	63.95	64.7	63.72	44.41	1707134
2018-12-12	64.55	64.84	63.07	43.65	2332836
2018-12-13	63.29	64.71	63.23	44.42	2772365
2018-12-14	64.01	64.37	63.8	44.43	2426851
2018-12-17	64.43	64.76	61.94	42.94	3462463
2018-12-18	62.67	63.46	62.47	43.58	2308171
2018-12-19	63.08	63.52	62.34	43.28	2948630
2018-12-20	62.65	63.03	61.63	42.99	2415602
2018-12-21	62.21	63.23	61.73	42.73	5746073
2018-12-24	61.64	61.72	58.07	40.37	2456986
2018-12-26	58.6	60.98	58.25	42.14	2070708
2018-12-27	60.68	61.38	59.38	42.41	2161008
2018-12-28	61.46	62.06	60.82	42.43	2043566
2018-12-31	61.2	61.31	60.09	42.37	1816526
2019-01-02	60.67	60.73	59.68	41.63	2567306
2019-01-03	60.08	61.35	60.07	42.0	2740270
2019-01-04	60.68	61.07	60.1	41.98	2569474
2019-01-07	60.53	61.05	60.23	41.86	2815915
2019-01-08	60.61	61.43	60.27	42.47	2882479
2019-01-09	61.11	61.35	60.16	42.3	2389699
2019-01-10	60.76	61.98	60.59	42.97	2178449
2019-01-11	61.94	62.32	61.6	43.21	1435512
2019-01-14	62.15	62.28	61.46	42.9	1582366
2019-01-15	62.03	62.83	61.79	43.53	1305893
2019-01-16	62.66	62.97	62.21	43.45	1887631
2019-01-17	62.64	63.08	62.41	43.56	1358215
2019-01-18	63.1	63.17	62.45	43.45	1743461
2019-01-22	62.83	63.35	62.27	43.53	2012297
2019-01-23	62.76	62.9	62.03	43.3	1809922
2019-01-24	62.39	62.48	61.82	43.19	1741810
2019-01-25	62.25	63.21	62.25	43.84	1960078
2019-01-28	63.13	63.96	62.98	44.35	2117664
2019-01-29	63.97	64.65	63.96	44.82	2079170
2019-01-30	64.45	65.58	64.44	45.42	2099914
2019-01-31	65.16	66.77	64.64	46.32	6468782
2019-02-01	66.65	66.88	64.9	45.74	2185260
2019-02-04	65.8	66.86	65.32	46.42	2972779
2019-02-05	66.67	67.21	66.13	46.75	2389699
2019-02-06	67.18	67.18	66.59	46.66	1708682
2019-02-07	66.94	68.01	66.67	47.28	2343878
2019-02-08	67.61	68.13	67.53	47.26	1714152
2019-02-11	67.88	68.29	67.73	47.48	1468020
2019-02-12	68.21	68.28	66.79	46.77	1984742
2019-02-13	67.02	67.53	66.62	46.92	1654812
2019-02-14	67.48	67.78	67.19	47.06	1234582
2019-02-15	67.89	67.98	67.52	47.27	1610849
2019-02-19	67.76	68.1	67.57	47.15	1920965
2019-02-20	67.63	67.73	66.05	46.41	1567814
2019-02-21	65.87	67.41	65.42	46.91	3483206
2019-02-22	67.57	67.88	67.11	47.03	2192484
2019-02-25	67.68	67.69	67.0	46.8	1549135
2019-02-26	67.43	67.52	66.72	46.65	1961729
2019-02-27	66.73	66.84	66.09	46.42	1710850
2019-02-28	66.49	67.46	66.19	46.8	2202391
2019-03-01	66.97	67.05	66.07	46.78	1918075
2019-03-04	67.06	67.39	66.54	47.05	2084640
2019-03-05	67.21	67.9	67.11	47.23	1602180
2019-03-06	67.69	67.98	67.34	47.03	1457803
2019-03-07	67.58	68.0	67.18	47.0	2321174
2019-03-08	67.39	67.83	67.13	47.19	1204860
2019-03-11	67.75	68.58	67.69	47.86	1731902
2019-03-12	68.68	69.22	68.57	48.28	1761211
2019-03-13	69.22	69.68	68.94	48.24	2184331
2019-03-14	69.34	69.68	69.04	48.66	1813224
2019-03-15	69.72	69.87	68.9	48.2	3678151
2019-03-18	69.12	69.37	68.32	48.05	2173908
2019-03-19	68.63	68.71	67.65	47.4	2111162
2019-03-20	67.9	68.99	67.79	47.86	1631179
2019-03-21	68.62	70.26	68.62	49.03	1852750
2019-03-22	70.3	71.18	70.26	49.12	1748105
2019-03-25	70.33	71.29	69.95	49.56	1349134
2019-03-26	71.18	71.75	71.07	50.06	1870913
2019-03-27	71.75	71.84	70.83	49.7	1826743
2019-03-28	71.61	71.61	70.99	49.98	2426438
2019-03-29	71.56	71.56	70.54	49.93	2660186
2019-04-01	71.23	71.24	69.8	49.36	2111782
2019-04-02	70.3	70.39	69.49	49.24	2059562
2019-04-03	70.21	70.21	69.53	48.83	1925609
2019-04-04	69.79	69.84	69.14	48.72	1251713
2019-04-05	69.43	70.06	69.39	49.06	1158730
2019-04-08	69.96	70.18	69.5	48.87	1100731
2019-04-09	69.77	69.84	68.88	48.32	1417039
2019-04-10	69.31	69.73	69.12	48.7	1418587
2019-04-11	69.72	70.05	69.03	48.46	1926331
2019-04-12	69.14	69.14	68.53	48.4	1949448
2019-04-15	69.18	69.23	68.73	48.45	1778858
2019-04-16	69.19	69.22	66.88	47.06	2011884
2019-04-17	67.12	67.15	65.67	46.0	2319007
2019-04-18	65.85	66.59	65.85	46.51	1821067
2019-04-22	66.37	66.41	65.14	46.08	1563686
2019-04-23	66.18	67.01	65.94	46.87	1692480
2019-04-24	67.16	68.11	66.98	47.45	1467607
2019-04-25	67.55	68.19	67.19	47.56	933444
2019-04-26	68.21	68.62	67.92	47.9	803825
2019-04-29	68.31	68.45	67.34	47.17	1085045
2019-04-30	67.34	68.12	66.86	47.67	1947797
2019-05-01	67.78	68.66	67.66	47.66	1432416
2019-05-02	68.15	69.62	67.81	47.82	2289595
2019-05-03	68.29	68.52	67.97	47.87	1195572
2019-05-06	67.95	68.51	67.69	47.64	1272146
2019-05-07	65.89	66.06	64.52	45.37	15197542
2019-05-08	64.79	65.7	64.63	45.5	3430162
2019-05-09	64.73	65.45	64.16	45.87	3517056
2019-05-10	65.26	66.15	65.11	46.47	2581858
2019-05-13	65.86	66.6	65.64	46.64	3750185
2019-05-14	66.44	66.94	66.3	46.99	2271948
2019-05-15	66.88	67.34	66.57	47.17	2702911
2019-05-16	67.1	67.58	66.93	47.19	2016631
2019-05-17	66.95	67.16	66.55	47.17	1475038
2019-05-20	67.12	67.39	65.99	46.51	1851408
2019-05-21	66.33	67.08	66.2	47.02	1645937
2019-05-22	67.14	67.57	66.69	47.47	1766990
2019-05-23	67.53	68.41	67.28	48.06	2458327
2019-05-24	68.38	68.8	68.23	48.02	1347379
2019-05-28	68.58	69.01	67.58	47.49	2237892
2019-05-29	67.54	67.62	66.48	46.85	1676381
2019-05-30	66.86	67.73	66.61	47.13	1103414
2019-05-31	66.88	68.26	66.79	47.87	1727981
2019-06-03	68.15	69.22	68.06	48.72	1993411
2019-06-04	68.82	68.83	67.58	48.09	2820559
2019-06-05	68.68	70.24	68.54	49.51	1704348
2019-06-06	70.35	70.56	69.92	49.6	1188554
2019-06-07	70.73	71.2	70.29	49.63	1152228
2019-06-10	70.36	70.41	69.16	49.03	1430765
2019-06-11	69.53	70.16	69.48	49.34	1240361
2019-06-12	70.28	70.94	70.11	49.92	1396193
2019-06-13	70.83	71.03	70.03	49.66	1524780
2019-06-14	70.47	71.39	70.47	50.05	1460383
2019-06-17	71.21	71.68	70.74	50.06	1439537
2019-06-18	71.43	71.61	69.95	49.6	2065135
2019-06-19	70.09	71.2	69.83	50.02	2107963
2019-06-20	71.19	71.47	70.82	50.07	2038922
2019-06-21	70.79	70.82	69.84	49.36	5688384
2019-06-24	70.34	70.59	69.4	49.04	1797022
2019-06-25	69.66	69.94	68.21	48.1	1866269
2019-06-26	68.24	68.24	66.18	46.8	2277211
2019-06-27	66.76	67.34	66.7	47.42	1362034
2019-06-28	67.19	67.42	66.51	47.27	3110551
2019-07-01	66.99	67.03	65.6	46.63	2208583
2019-07-02	66.23	67.21	66.1	47.36	2269265
2019-07-03	67.17	68.49	67.17	48.43	936643
2019-07-05	67.8	68.08	66.66	47.97	977201
2019-07-08	67.83	68.26	67.56	48.05	1323024
2019-07-09	67.94	68.69	67.68	48.46	2110956
2019-07-10	68.89	69.15	68.29	48.83	1255531
2019-07-11	69.2	69.22	67.99	48.43	1457081
2019-07-12	68.39	68.76	68.02	48.48	1827982
2019-07-15	68.62	69.03	68.05	48.24	1093301
2019-07-16	67.84	67.96	67.07	47.88	1807961
2019-07-17	67.97	68.31	67.32	47.92	1107646
2019-07-18	67.57	68.17	67.11	48.05	1085045
2019-07-19	67.97	68.05	66.57	47.11	1393716
2019-07-22	66.69	66.9	66.06	46.95	1281538
2019-07-23	66.43	67.46	66.21	47.7	1141289
2019-07-24	67.54	67.66	67.0	47.5	1058316
2019-07-25	67.16	67.25	66.18	47.21	1660901
2019-07-26	66.84	67.41	66.62	47.66	1227254
2019-07-29	67.62	68.26	67.4	48.1	2261525
2019-07-30	68.0	68.69	67.32	47.99	1411260
2019-07-31	67.6	67.91	66.85	47.59	2832840
2019-08-01	67.11	67.79	66.67	47.91	1649652
2019-08-02	67.44	68.36	67.14	48.17	1753368
2019-08-05	67.96	68.5	66.15	47.42	2103526
2019-08-06	66.27	68.09	66.27	48.04	1790314
2019-08-07	67.66	69.7	67.57	49.04	2520041
2019-08-08	69.0	69.95	68.32	49.5	1840675
2019-08-09	69.69	70.49	69.41	49.98	1413014
2019-08-12	70.37	70.85	69.98	50.02	1484945
2019-08-13	70.55	70.78	69.56	49.7	1185252
2019-08-14	70.08	70.21	69.3	49.35	1429836
2019-08-15	69.61	70.32	69.4	49.65	1088347
2019-08-16	70.16	70.78	69.4	50.07	1346657
2019-08-19	70.56	71.21	70.17	50.46	876787
2019-08-20	71.34	71.44	70.23	49.87	956251
2019-08-21	70.5	70.58	69.86	49.96	764918
2019-08-22	70.25	71.0	70.12	50.24	910843
2019-08-23	70.75	71.54	70.03	49.85	1300526
2019-08-26	70.66	71.02	70.23	50.32	1218482
2019-08-27	71.27	71.87	70.86	50.29	2385778
2019-08-28	70.97	71.29	70.77	50.46	1169462
2019-08-29	71.35	71.72	70.98	50.84	972041
2019-08-30	71.58	71.74	71.22	50.91	863990
2019-09-03	71.46	73.15	71.43	52.05	1727774
2019-09-04	73.5	74.35	73.34	52.76	2128190
2019-09-05	73.46	73.59	72.56	51.73	2346149
2019-09-06	72.83	73.78	72.75	52.39	1730767
2019-09-09	73.37	73.55	72.76	51.9	1438918
2019-09-10	72.45	72.71	70.84	50.83	2119831
2019-09-11	71.17	71.85	70.69	50.78	2236447
2019-09-12	72.05	72.6	71.61	51.38	1639538
2019-09-13	71.69	72.43	70.15	50.1	1976280
2019-09-16	70.48	71.71	70.48	51.02	1379165
2019-09-17	72.09	73.44	72.07	52.26	1871635
2019-09-18	73.71	73.81	72.46	51.99	1350785
2019-09-19	73.26	73.66	73.11	52.16	1342013
2019-09-20	73.5	73.88	73.07	52.34	3509832
2019-09-23	73.55	74.15	73.55	52.45	1333860
2019-09-24	73.82	74.11	73.03	52.49	2395066
2019-09-25	73.76	74.31	73.37	52.51	1700014
2019-09-26	74.03	75.07	73.89	53.3	1246759
2019-09-27	74.9	75.11	74.13	53.2	1190412
2019-09-30	74.38	74.78	74.1	53.04	1496916
2019-10-01	74.25	74.65	73.34	53.16	1258730
2019-10-02	74.38	74.76	73.84	53.08	1131382
2019-10-03	74.3	75.59	74.21	53.83	1990934
2019-10-04	75.43	76.03	75.26	54.24	1497019
2019-10-07	75.56	75.88	75.28	53.83	1240258
2019-10-08	75.71	76.0	75.0	53.9	1172558
2019-10-09	75.92	76.27	75.51	54.16	1091030
2019-10-10	76.15	76.52	75.65	54.46	1690313
2019-10-11	76.09	76.14	75.43	53.88	1330145
2019-10-14	75.58	75.66	75.19	53.94	1354913
2019-10-15	75.63	75.73	74.87	54.01	1204550
2019-10-16	75.58	76.19	75.1	54.37	1094539
2019-10-17	76.09	76.6	76.09	54.37	1261517
2019-10-18	76.17	77.1	76.02	54.97	1260691
2019-10-21	76.89	77.49	76.72	55.31	1014869
2019-10-22	77.52	77.97	76.92	55.15	1069978
2019-10-23	77.52	77.85	77.1	55.55	1063889
2019-10-24	77.81	78.39	77.43	55.93	2429018
2019-10-25	78.34	78.62	77.81	55.95	1887631
2019-10-28	78.07	78.44	77.7	55.95	2379482
2019-10-29	78.45	79.18	78.2	55.93	1556359
2019-10-30	78.63	79.43	78.42	56.68	1220650
2019-10-31	79.29	79.62	78.71	56.74	3267415
2019-11-01	79.17	79.42	77.71	56.24	2162866
2019-11-04	78.38	78.54	76.9	55.61	3213648
2019-11-05	77.03	77.07	74.81	54.27	3407458
2019-11-06	76.05	76.72	75.78	54.66	1929221
2019-11-07	76.08	76.2	74.48	53.81	2484127
2019-11-08	75.09	75.18	73.85	52.94	2018592
2019-11-11	74.08	74.54	74.03	53.11	1778033
2019-11-12	74.29	74.68	73.28	52.55	2136859
2019-11-13	73.56	74.87	73.41	53.29	2355540
2019-11-14	74.78	75.13	74.53	53.58	1415801
2019-11-15	74.94	75.15	74.7	53.73	1894855
2019-11-18	75.09	76.7	75.08	54.3	1809096
2019-11-19	75.71	75.98	75.28	53.96	1704864
2019-11-20	75.38	75.94	74.89	54.1	1330558
2019-11-21	75.24	75.3	74.09	53.07	1798879
2019-11-22	74.21	74.51	73.35	52.87	1307750
2019-11-25	74.07	74.64	73.9	52.93	1562345
2019-11-26	74.18	74.61	73.96	53.23	2999714
2019-11-27	74.37	75.28	74.03	53.89	2619422
2019-11-29	75.06	75.47	74.22	53.31	1338298
2019-12-02	74.03	74.22	72.94	52.52	1929118
2019-12-03	73.36	73.77	72.77	52.46	2254920
2019-12-04	72.73	73.81	72.69	52.83	1676587
2019-12-05	73.26	73.45	72.89	52.65	1430042
2019-12-06	73.28	73.97	73.28	52.83	1387834
2019-12-09	73.8	73.8	73.24	52.7	1145830
2019-12-10	73.41	73.72	72.61	52.6	1254086
2019-12-11	73.54	73.59	71.96	51.89	1726846
2019-12-12	72.6	72.78	70.7	50.89	3975780
2019-12-13	71.09	71.61	69.89	50.44	4520779
2019-12-16	70.55	70.93	69.68	50.82	3371234
2019-12-17	70.99	71.23	69.22	49.9	2597854
2019-12-18	69.47	70.31	69.41	50.14	1899499
2019-12-19	69.85	70.52	69.83	50.34	1748002
2019-12-20	70.31	70.67	69.87	50.44	4805921
2019-12-23	70.43	70.68	69.61	50.06	1227874
2019-12-24	69.81	70.34	69.57	50.34	641594
2019-12-26	70.22	70.59	70.13	50.68	1081020
2019-12-27	70.74	71.11	70.32	50.96	1120649
2019-12-30	70.72	71.27	70.71	50.96	1548929
2019-12-31	70.71	71.37	70.61	51.39	1433551
2020-01-02	71.56	71.71	69.7	50.58	2061523
2020-01-03	69.95	71.61	69.87	51.5	1826227
2020-01-06	71.37	72.15	71.05	51.76	1324056
2020-01-07	72.38	72.38	71.07	51.77	1610436
2020-01-08	71.98	72.33	71.63	52.01	1912812
2020-01-09	72.11	72.23	70.91	51.12	2061936
2020-01-10	71.01	71.69	70.89	51.46	2507141
2020-01-13	71.62	72.7	71.52	52.31	1664410
2020-01-14	72.43	72.66	71.9	52.31	1566576
